12.913:-660.743,815.173;1,021.658,814.465;1,003.589,818.336;935.737,785.048;337.99,-268.389;-718.956,-1,113.987;374.63,-199.378;-712.328,-1,185.891;-735.894,-1,179.338;-691.184,-1,063.147;-666.269,-1,143.221;975.808,883.1;-657.889,848.346;-716.795,845.85;303.993,-258.127;-649.523,678.508;890.321,808.256;946.328,832.772;-644.938,749.554;921.142,871.727;-695.798,780.622;-416.535,1,157.903;885.16,762.314;894.129,840.538;907.587,789.546;-243.129,158.383;836.54,779.383;940.716,849.644;-702.753,-1,244.009;920.749,827.516;859.161,812.267;825.733,837.176;-743.249,800.694;320.303,-209.585;370.448,-243.348;809.367,751.558;-617.107,-1,176.556;-636.898,-1,229.271;1,030.595,761.194;896.877,816.626;841.065,844.36;867.175,846.198;844.446,891.408;248.71,-184.485;992.251,854.155;946.194,839.901;959.513,794.97;-676.401,-1,196.797;-706.242,729.681;980.835,800.922;
12.924:-658.812,813.964;1,023.818,815.189;1,005.563,819.473;937.561,786.413;335.943,-267.391;-716.681,-1,114.114;372.353,-199.466;-710.069,-1,186.181;-733.618,-1,179.231;-689.206,-1,062.016;-664,-1,143.416;977.638,884.457;-656.125,846.904;-715.056,844.378;302.048,-256.94;-647.573,677.329;891.482,810.182;947.743,834.544;-643.02,748.325;922.948,873.116;-694.88,778.537;-414.925,1,159.515;886.524,764.139;895.821,842.064;908.856,791.438;-244.826,159.904;837.787,781.289;942.485,851.078;-700.483,-1,244.201;922.771,828.567;860.356,814.207;827.093,839.003;-741.506,799.227;318.405,-208.326;368.208,-242.934;810.549,753.506;-614.834,-1,176.411;-634.624,-1,229.134;1,032.853,761.497;898.85,817.81;842.298,846.275;867.547,848.446;846.033,893.043;246.436,-184.352;994.261,855.226;947.516,841.731;961.281,796.407;-674.128,-1,196.943;-704.463,728.258;982.847,801.99;
12.936:-656.933,812.782;1,025.948,815.814;1,007.624,820.301;939.305,787.787;333.927,-266.459;-714.465,-1,114.25;370.134,-199.552;-707.869,-1,186.482;-731.405,-1,179.057;-687.279,-1,060.914;-661.786,-1,143.596;979.42,885.782;-654.408,845.496;-713.361,842.944;300.096,-255.883;-645.673,676.18;892.505,812.153;949.149,836.24;-641.15,747.128;924.74,874.427;-693.976,776.509;-413.356,1,161.086;887.673,766.039;896.991,843.951;910.202,793.203;-246.479,161.386;839.08,783.094;944.219,852.466;-698.284,-1,243.895;924.739,829.595;861.582,816.058;828.438,840.77;-739.902,797.692;316.554,-207.099;366.086,-242.279;811.838,755.313;-612.618,-1,176.27;-632.408,-1,229;1,035.044,761.859;900.252,819.532;843.498,848.143;867.805,850.651;847.912,894.226;244.219,-184.222;996.231,856.251;949.084,843.292;963.108,797.669;-671.907,-1,196.952;-702.729,726.871;984.81,803.028;
12.947:-654.918,811.51;1,028.25,816.429;1,009.723,821.427;941.155,789.289;331.76,-265.47;-712.088,-1,114.406;367.754,-199.645;-705.503,-1,186.766;-729.036,-1,178.803;-685.211,-1,059.731;-659.409,-1,143.753;981.333,887.202;-652.569,843.981;-711.542,841.405;298.099,-254.582;-643.635,674.947;893.816,814.142;950.008,838.351;-639.144,745.843;926.596,875.921;-692.994,774.339;-411.672,1,162.771;888.934,768.061;898.497,845.797;911.432,795.244;-248.253,162.976;840.407,785.073;946.09,853.941;-695.913,-1,243.658;926.846,830.707;862.876,818.059;829.876,842.669;-738.084,796.152;314.568,-205.783;363.761,-241.757;813.033,757.374;-610.24,-1,176.118;-630.029,-1,228.856;1,037.394,762.247;901.352,821.645;844.816,850.128;868.258,852.99;849.786,895.697;241.841,-184.082;998.341,857.358;950.539,845.222;964.986,799.134;-669.671,-1,196.13;-700.869,725.382;986.98,804.012;
12.959:-653.044,810.324;1,030.403,816.959;1,011.8,822.204;942.819,790.755;329.707,-264.631;-709.87,-1,114.421;365.544,-199.463;-703.298,-1,187.003;-726.835,-1,178.534;-683.286,-1,058.631;-657.192,-1,143.716;983.115,888.521;-650.863,842.565;-709.849,839.973;296.039,-253.764;-641.738,673.799;895.037,815.994;951.232,840.049;-637.276,744.648;928.372,877.248;-692.064,772.325;-410.104,1,164.34;890.037,769.984;899.922,847.496;912.926,796.883;-249.904,164.457;841.608,786.937;947.829,855.317;-693.699,-1,243.529;928.801,831.753;864.117,819.897;831.198,844.45;-736.483,794.617;312.72,-204.557;361.656,-241.059;814.29,759.202;-608.027,-1,175.976;-627.816,-1,228.723;1,039.582,762.608;902.748,823.368;846.066,851.96;868.58,855.184;851.809,896.606;239.627,-183.952;1,000.314,858.369;951.576,847.257;966.729,800.505;-667.713,-1,195.089;-699.137,723.997;988.761,805.332;
12.97:-651.026,809.043;1,032.734,817.495;1,013.894,823.359;944.692,792.24;327.492,-263.73;-707.479,-1,114.436;363.279,-198.697;-700.914,-1,187.177;-724.462,-1,178.24;-681.21,-1,057.444;-654.849,-1,144.191;985.041,889.939;-649.028,841.032;-708.024,838.428;294.093,-252.374;-639.692,672.561;896.394,817.962;952.55,841.963;-635.262,743.358;930.231,878.752;-691.045,770.162;-408.414,1,166.031;891.366,771.972;901.48,849.31;914.79,798.381;-251.685,166.053;842.902,788.948;949.7,856.806;-691.309,-1,243.453;930.898,832.902;865.604,821.769;832.638,846.359;-734.438,793.378;310.727,-203.236;359.359,-240.396;815.466,761.284;-605.641,-1,175.824;-625.429,-1,228.579;1,041.941,762.998;903.87,825.48;847.468,853.897;868.733,857.57;853.825,897.892;237.24,-183.812;1,002.436,859.472;952.923,849.246;968.695,801.868;-665.708,-1,193.785;-697.27,722.503;990.431,807.044;
12.98:-649.131,807.838;1,034.927,817.971;1,015.984,824.179;946.599,793.425;325.431,-262.841;-705.234,-1,114.451;361.295,-197.646;-698.674,-1,187.322;-722.234,-1,177.964;-679.261,-1,056.329;-652.614,-1,144.401;986.849,891.269;-647.31,839.586;-706.31,836.978;292.036,-251.474;-637.771,671.399;897.929,819.6;953.853,843.732;-633.372,742.148;932.027,880.1;-690.089,768.131;-406.828,1,167.619;892.557,773.875;902.846,851.091;916.781,799.416;-253.356,167.551;844.121,790.833;951.468,858.19;-689.065,-1,243.424;932.843,834.022;867.162,823.385;833.989,848.151;-732.545,792.172;308.856,-201.996;357.213,-239.737;816.737,763.133;-603.401,-1,175.681;-623.189,-1,228.443;1,044.156,763.364;905.268,827.236;848.896,855.629;869.89,859.494;855.756,899.037;234.999,-183.681;1,004.434,860.494;954.276,851.054;970.454,803.261;-663.551,-1,193.167;-695.529,721.087;991.999,808.65;
12.992:-647.447,806.766;1,036.882,818.375;1,017.715,825.172;948.42,794.242;323.611,-262.021;-703.238,-1,114.463;359.531,-196.712;-696.682,-1,187.458;-720.253,-1,177.721;-677.528,-1,055.339;-650.619,-1,144.333;988.46,892.448;-645.788,838.295;-704.786,835.689;290.423,-250.298;-636.063,670.366;899.162,821.17;955.206,845.191;-631.691,741.071;933.582,881.351;-689.238,766.326;-405.417,1,169.031;893.551,775.606;903.888,852.794;918.422,800.553;-254.842,168.884;845.115,792.564;953.047,859.411;-687.069,-1,243.431;934.37,835.308;868.771,824.566;835.216,849.727;-730.882,791.067;307.192,-200.893;355.296,-239.182;817.699,764.883;-601.409,-1,175.554;-621.196,-1,228.323;1,046.125,763.689;906.491,828.814;850.476,856.849;870.623,861.351;857.329,900.265;233.006,-183.564;1,006.205,861.416;955.575,852.573;972.087,804.41;-661.61,-1,192.699;-693.946,719.871;993.434,810.037;
13.002:-645.525,805.541;1,039.118,818.818;1,019.819,826.05;950.263,795.584;321.531,-261.089;-700.959,-1,114.478;357.516,-195.645;-694.408,-1,187.615;-717.989,-1,177.45;-675.549,-1,054.207;-648.378,-1,144.752;990.298,893.796;-644.055,836.814;-703.048,834.215;288.342,-249.367;-634.113,669.186;901.03,822.477;956.715,846.9;-629.771,739.842;935.41,882.713;-688.266,764.263;-403.806,1,170.644;895.039,777.333;904.43,855.008;920.416,801.658;-256.54,170.405;846.4,794.447;954.863,860.788;-684.789,-1,243.467;936.397,836.352;870.69,825.797;836.667,851.484;-729.346,789.383;305.292,-199.633;353.175,-238.347;818.974,766.773;-599.134,-1,175.408;-618.921,-1,228.185;1,048.375,764.06;907.858,830.638;852.289,858.23;871.674,863.374;859.177,901.6;230.731,-183.43;1,008.233,862.457;957.199,854.173;973.94,805.737;-659.377,-1,192.242;-692.138,718.482;995.117,811.575;
13.012:-643.842,804.467;1,041.079,819.193;1,021.563,827.021;951.832,796.818;319.724,-260.241;-698.972,-1,114.286;355.752,-194.71;-692.418,-1,187.771;-716.008,-1,177.207;-673.816,-1,053.216;-646.383,-1,144.828;991.91,894.974;-642.544,835.51;-701.527,832.921;286.737,-248.181;-632.404,668.153;902.794,823.411;957.774,848.586;-628.09,738.766;936.975,883.952;-687.02,762.704;-402.395,1,172.056;896.327,778.858;905.2,856.85;922.067,802.781;-258.026,171.738;847.557,796.073;956.462,861.983;-682.794,-1,243.519;938.149,837.309;872.373,826.869;838.009,852.962;-728,787.909;303.629,-198.53;351.217,-237.956;819.984,768.494;-597.142,-1,175.281;-616.928,-1,228.065;1,050.344,764.386;908.691,832.452;853.903,859.406;872.669,865.104;861.021,902.365;228.738,-183.314;1,010.003,863.38;958.602,855.593;975.545,806.925;-657.411,-1,191.897;-690.555,717.266;996.577,812.936;
13.023:-642.032,803.312;1,043.191,819.587;1,023.55,827.836;953.671,797.929;317.77,-259.348;-696.834,-1,114.079;353.854,-193.705;-690.277,-1,187.943;-713.876,-1,176.943;-671.952,-1,052.15;-644.273,-1,144.426;993.642,896.244;-640.924,834.1;-699.894,831.526;284.781,-247.293;-630.567,667.041;904.694,824.413;959.174,850.175;-626.281,737.607;938.709,885.22;-685.362,761.338;-400.876,1,173.576;897.816,780.406;906.191,858.756;923.961,803.793;-259.626,173.172;848.83,797.804;958.194,863.254;-680.647,-1,243.594;940.021,838.362;874.176,828.038;839.523,854.486;-726.552,786.322;301.753,-197.482;349.154,-237.359;821.292,770.198;-594.998,-1,175.144;-614.784,-1,227.936;1,052.238,765.399;910.051,834.114;855.695,860.589;873.782,866.941;862.868,903.462;226.594,-183.188;1,011.914,864.361;959.973,857.261;977.262,808.216;-655.264,-1,191.966;-688.852,715.958;998.153,814.396;
13.034:-640.147,802.108;1,045.349,820.169;1,025.486,828.956;955.623,799.019;315.743,-258.405;-694.608,-1,113.864;351.801,-192.82;-688.048,-1,188.121;-711.649,-1,176.746;-670.011,-1,051.04;-642.309,-1,143.357;995.446,897.565;-639.244,832.624;-698.199,830.068;282.989,-245.956;-628.654,665.884;906.746,825.301;960.657,851.832;-624.398,736.402;940.468,886.599;-683.215,760.714;-399.296,1,175.157;899.432,781.951;907.15,860.775;925.843,805;-261.291,174.664;850.194,799.575;960.006,864.564;-678.448,-1,243.189;941.965,839.466;876.078,829.213;841.32,855.816;-725.045,784.671;300.075,-196.005;347.096,-236.485;822.508,772.074;-592.767,-1,175.002;-612.552,-1,227.801;1,053.579,767.187;911.322,835.954;857.61,861.743;874.633,869.009;864.619,904.852;224.362,-183.057;1,013.895,865.396;961.498,858.901;979.048,809.561;-653.029,-1,192.038;-687.078,714.595;999.772,815.938;
13.044:-638.398,800.99;1,047.015,821.408;1,027.302,829.962;957.207,800.361;313.887,-257.474;-692.541,-1,113.664;349.949,-191.88;-685.974,-1,188.229;-709.586,-1,176.508;-668.208,-1,050.009;-640.296,-1,142.849;997.119,898.795;-637.69,831.247;-696.628,828.71;281.345,-244.688;-626.877,664.809;908.534,826.357;962.076,853.342;-622.649,735.282;942.084,887.904;-681.139,760.763;-397.828,1,176.626;901.075,783.221;908.471,862.377;927.527,806.216;-262.837,176.05;851.5,801.19;961.692,865.776;-676.392,-1,242.9;943.761,840.509;877.859,830.281;842.988,857.053;-723.645,783.137;298.516,-194.633;345.083,-235.974;823.839,773.668;-590.694,-1,174.87;-610.479,-1,227.676;1,053.4,769.256;912.148,837.859;859.408,862.783;875.686,870.799;866.173,906.23;222.289,-182.935;1,015.732,866.365;962.971,860.363;980.71,810.805;-650.954,-1,192.104;-685.442,713.317;1,001.274,817.372;
13.054:-636.671,799.886;1,047.062,823.456;1,028.976,831.144;958.674,801.792;312.074,-256.518;-690.502,-1,113.467;348.055,-191.1;-683.927,-1,188.315;-707.546,-1,176.318;-666.43,-1,048.992;-638.312,-1,142.338;998.768,900.012;-636.163,829.88;-695.083,827.364;279.519,-243.759;-625.124,663.749;910.128,827.644;963.513,854.801;-620.924,734.177;943.729,889.125;-679.09,760.754;-396.38,1,178.076;902.805,784.319;909.435,864.185;929.346,807.158;-264.362,177.418;852.875,802.709;963.311,867.035;-674.354,-1,242.689;945.525,841.552;879.552,831.436;844.611,858.304;-722.112,781.777;296.978,-193.28;343.147,-235.303;825.208,775.193;-588.65,-1,174.739;-608.434,-1,227.552;1,052.056,770.803;913.556,839.347;861.266,863.646;876.772,872.536;867.659,907.64;220.243,-182.815;1,017.534,867.341;964.508,861.699;982.357,812.024;-648.905,-1,192.115;-683.797,712.095;1,002.677,818.865;
13.067:-634.98,798.805;1,046.513,825.387;1,030.485,832.467;960.086,803.218;310.266,-255.646;-688.504,-1,113.274;346.368,-190.011;-681.921,-1,188.386;-705.544,-1,176.167;-664.687,-1,047.996;-636.371,-1,141.826;1,000.376,901.212;-634.675,828.533;-693.574,826.04;277.73,-242.849;-623.406,662.71;911.703,828.889;965.12,856.006;-619.234,733.095;945.304,890.37;-677.083,760.745;-394.962,1,179.496;904.399,785.539;910.326,865.984;930.985,808.317;-265.857,178.758;854.282,804.14;964.949,868.194;-672.352,-1,242.537;947.242,842.592;880.946,832.879;846.192,859.541;-720.619,780.437;295.471,-191.954;341.269,-234.595;826.658,776.581;-586.646,-1,174.611;-606.43,-1,227.431;1,050.297,771.769;915.133,840.589;863.058,864.55;877.572,874.377;869.033,909.103;218.239,-182.698;1,019.282,868.327;966.146,862.854;983.983,813.2;-647.022,-1,191.42;-681.939,711.336;1,003.987,820.386;
13.078:-632.857,797.446;1,044.746,827.184;1,032.072,834.425;961.943,804.922;308.009,-254.525;-685.996,-1,113.031;344.224,-188.687;-679.401,-1,188.402;-703.055,-1,175.777;-662.499,-1,046.745;-633.958,-1,141.097;1,002.116,903.035;-632.815,826.832;-691.982,824.087;275.484,-241.706;-621.25,661.405;913.802,830.284;967.313,857.248;-617.111,731.736;947.24,891.982;-674.563,760.725;-393.18,1,181.279;906.247,787.252;911.546,868.189;933.038,809.778;-267.733,180.44;856.18,805.798;967.033,869.611;-669.837,-1,242.388;949.405,843.884;883.043,834.278;848.182,861.087;-718.79,778.703;293.579,-190.289;338.931,-233.653;828.356,778.443;-584.131,-1,174.45;-603.915,-1,227.279;1,047.888,772.51;917.277,841.913;865.255,865.784;878.724,876.618;870.679,911.012;215.724,-182.55;1,021.428,869.648;968.352,864.073;986.046,814.649;-644.948,-1,189.987;-679.607,710.382;1,004.376,822.876;
13.088:-630.965,796.236;1,042.861,828.405;1,032.571,836.615;963.657,806.373;306.007,-253.506;-683.76,-1,112.815;342.298,-187.532;-677.156,-1,188.327;-700.847,-1,175.365;-660.55,-1,045.63;-631.842,-1,140.346;1,003.667,904.66;-630.88,825.691;-690.299,822.599;273.482,-240.688;-619.328,660.243;915.633,831.583;969.181,858.494;-615.22,730.524;949.005,893.372;-672.317,760.698;-391.593,1,182.867;908.024,788.626;912.484,870.23;934.832,811.129;-269.406,181.939;857.872,807.275;968.892,870.88;-667.594,-1,242.266;951.314,845.068;884.653,835.843;849.938,862.488;-716.776,777.708;291.893,-188.805;336.855,-232.796;829.743,780.209;-581.89,-1,174.307;-601.673,-1,227.144;1,045.68,772.919;919.074,843.261;867.259,866.799;879.918,878.521;872.094,912.756;213.481,-182.419;1,023.13,871.113;970.204,865.334;987.871,815.958;-642.841,-1,189.209;-677.528,709.532;1,004.03,825.095;
13.098:-629.307,795.174;1,041.005,829.065;1,032.903,838.556;965.125,807.686;304.23,-252.657;-681.8,-1,112.626;340.594,-186.544;-675.205,-1,188.062;-698.905,-1,175.035;-658.84,-1,044.652;-630.109,-1,139.41;1,005.331,905.714;-629.474,824.313;-689.068,821.062;271.726,-239.795;-617.643,659.223;917.2,832.777;970.673,859.78;-613.561,729.462;950.539,894.607;-670.36,760.919;-390.201,1,184.261;909.451,789.984;913.826,871.671;936.552,812.09;-270.872,183.254;859.356,808.57;970.533,871.968;-665.629,-1,242.128;952.994,846.095;886.371,836.807;851.481,863.712;-715.052,776.756;290.415,-187.504;335.037,-232.039;830.874,781.822;-579.924,-1,174.182;-599.707,-1,227.025;1,043.789,773.47;920.579,844.531;868.996,867.727;881.096,880.1;873.359,914.266;211.515,-182.303;1,024.632,872.388;971.825,866.454;989.331,817.28;-641.221,-1,188.089;-675.704,708.787;1,003.141,826.853;
13.11:-627.577,794.068;1,038.998,829.496;1,033.24,840.581;966.674,809.034;302.387,-251.754;-679.756,-1,112.428;338.817,-185.515;-673.171,-1,187.781;-696.883,-1,174.681;-657.058,-1,043.633;-628.116,-1,138.916;1,006.78,907.168;-627.739,823.215;-687.441,819.81;269.896,-238.864;-615.886,658.161;918.918,833.901;972.385,860.913;-611.832,728.355;952.111,895.928;-668.307,760.882;-388.75,1,185.713;911.003,791.327;915.268,873.133;938.196,813.319;-272.401,184.624;860.902,809.921;972.252,873.09;-663.583,-1,241.957;954.743,847.17;888.284,837.551;853.122,864.945;-713.255,775.763;288.874,-186.147;333.143,-231.248;832.154,783.427;-577.876,-1,174.051;-597.658,-1,226.901;1,041.951,774.385;922.207,845.782;870.806,868.696;882.462,881.632;874.71,915.811;209.466,-182.183;1,025.743,874.114;973.498,867.643;991.017,818.451;-639.334,-1,187.282;-673.804,708.011;1,002.066,828.602;
13.121:-625.601,792.803;1,036.84,830.417;1,033.796,842.861;968.418,810.603;300.288,-250.704;-677.421,-1,112.202;336.787,-184.339;-670.888,-1,187.238;-694.571,-1,174.281;-655.021,-1,042.468;-626.136,-1,137.656;1,008.812,908.337;-625.77,821.939;-685.817,818.116;267.805,-237.8;-613.879,656.946;920.836,835.252;974.274,862.305;-609.856,727.09;953.996,897.325;-665.971,760.669;-387.091,1,187.373;912.967,792.611;916.931,874.788;940.234,814.482;-274.148,186.19;862.821,811.272;974.229,874.354;-661.252,-1,241.691;956.465,848.764;890.539,838.201;855.044,866.291;-711.201,774.628;287.112,-184.597;330.978,-230.342;833.721,785.173;-575.534,-1,173.901;-595.316,-1,226.76;1,039.879,775.485;923.995,847.302;872.883,869.788;884.123,883.289;876.292,917.544;207.123,-182.046;1,025.137,876.38;975.322,869.119;992.341,820.388;-637.432,-1,185.907;-671.632,707.123;1,001.092,830.736;
13.131:-623.732,791.606;1,035.019,831.685;1,034.428,844.988;970.054,812.103;298.31,-249.698;-675.211,-1,111.989;334.866,-183.226;-668.984,-1,186.097;-692.398,-1,173.825;-653.094,-1,041.366;-624.531,-1,136.123;1,009,910.549;-623.919,820.714;-684.062,816.757;265.827,-236.793;-611.98,655.797;922.601,836.599;975.925,863.789;-607.987,725.893;955.65,898.805;-663.828,760.088;-385.522,1,188.943;914.725,793.967;918.483,876.375;941.97,815.865;-275.801,187.672;864.84,812.194;975.984,875.73;-659.076,-1,241.255;957.798,850.539;892.672,838.815;856.932,867.458;-709.259,773.555;285.446,-183.131;328.93,-229.485;835.143,786.878;-573.319,-1,173.76;-593.1,-1,226.626;1,037.945,776.575;925.825,848.558;874.864,870.79;885.735,884.816;877.816,919.158;204.907,-181.916;1,023.607,877.989;977.007,870.512;992.617,822.59;-635.502,-1,184.811;-669.577,706.283;999.73,832.489;
13.142:-621.965,790.475;1,033.539,833.172;1,034.525,847.084;971.342,813.759;296.42,-248.788;-673.123,-1,111.787;333.051,-182.175;-667.315,-1,184.827;-690.361,-1,173.324;-651.077,-1,040.789;-623.014,-1,134.674;1,007.58,912.093;-622.182,819.538;-682.403,815.473;263.957,-235.842;-610.185,654.712;924.305,837.822;977.348,865.298;-606.22,724.762;957.026,900.389;-661.939,759.175;-384.04,1,190.427;916.221,795.436;919.966,877.858;943.68,817.08;-277.363,189.072;866.683,813.196;977.638,877.023;-657.008,-1,240.9;958.641,852.46;894.697,839.362;858.758,868.49;-707.423,772.54;283.871,-181.745;326.993,-228.682;836.574,788.411;-571.225,-1,173.626;-591.006,-1,226.499;1,036.441,778.037;927.358,849.99;876.777,871.649;887.332,886.175;879.284,920.656;202.814,-181.793;1,021.63,878.687;978.631,871.811;992.36,824.672;-633.513,-1,184.144;-667.636,705.489;998.784,834.361;
13.152:-620.176,789.33;1,032.18,834.805;1,033.064,848.626;972.545,815.51;294.514,-247.85;-671.009,-1,111.583;331.257,-181.039;-665.857,-1,183.282;-688.351,-1,172.638;-649.015,-1,040.279;-621.478,-1,133.207;1,005.851,913.327;-620.436,818.329;-680.723,814.173;262.064,-234.879;-608.367,653.612;925.935,839.184;978.685,866.82;-604.431,723.617;958.158,902.186;-660.016,758.275;-382.538,1,191.93;917.853,796.796;921.399,879.426;945.289,818.467;-278.945,190.49;868.586,814.139;979.176,878.521;-654.931,-1,240.455;959.068,854.541;896.752,839.899;860.638,869.479;-705.563,771.513;282.277,-180.342;325.084,-227.751;837.963,790.019;-569.106,-1,173.491;-588.886,-1,226.371;1,034.922,779.522;928.772,851.575;878.682,872.588;888.972,887.525;880.767,922.177;200.693,-181.668;1,019.507,878.768;980.082,873.376;991.966,826.76;-631.5,-1,183.468;-665.669,704.686;997.543,836.085;
13.164:-618.474,788.24;1,030.853,836.328;1,031.724,850.139;973.637,817.21;292.717,-246.926;-669.039,-1,111.132;329.533,-179.984;-664.356,-1,181.929;-686.664,-1,171.526;-647.04,-1,039.851;-620.017,-1,131.811;1,003.907,913.88;-618.586,817.514;-679.125,812.936;260.262,-233.963;-606.638,652.566;927.394,840.582;979.458,868.262;-602.73,722.527;958.449,904.186;-658.177,757.436;-381.11,1,193.359;919.536,797.914;922.728,880.948;946.852,819.747;-280.449,191.839;870.316,815.183;980.505,880.07;-652.967,-1,239.982;959.735,856.449;898.603,840.711;862.471,870.33;-703.795,770.535;280.76,-179.006;323.239,-226.926;839.334,791.503;-567.089,-1,173.362;-586.869,-1,226.25;1,033.471,780.929;930.075,853.119;880.531,873.404;890.503,888.844;882.171,923.63;198.676,-181.55;1,017.565,879.327;981.341,875.003;991.076,828.574;-629.584,-1,182.825;-663.799,703.921;996.598,837.872;
13.177:-616.426,786.929;1,029.005,837.909;1,030.117,851.963;974.645,819.423;290.4,-246.188;-666.714,-1,110.422;327.406,-178.806;-662.342,-1,180.567;-684.583,-1,170.268;-644.66,-1,039.356;-618.258,-1,130.132;1,001.476,913.847;-616.378,816.497;-677.203,811.448;258.095,-232.861;-604.558,651.308;928.679,842.646;979,869.177;-600.682,721.216;958.091,906.591;-655.957,756.445;-379.392,1,195.079;921.258,799.632;924.263,882.834;948.665,821.368;-282.26,193.462;872.451,816.347;981.367,882.38;-650.615,-1,239.362;959.734,858.88;900.732,841.884;864.616,871.476;-701.667,769.359;278.934,-177.4;320.991,-225.998;840.919,793.347;-564.662,-1,173.207;-584.442,-1,226.103;1,031.579,782.456;931.234,855.256;882.655,874.588;892.229,890.557;883.857,925.382;196.248,-181.408;1,015.424,880.479;983.582,878.017;990.378,830.903;-627.278,-1,182.052;-661.548,703.001;995.057,839.753;
13.187:-614.371,785.613;1,027.373,839.724;1,028.555,853.839;975.278,821.78;288.089,-245.402;-664.396,-1,109.658;325.491,-177.292;-660.565,-1,178.894;-682.519,-1,168.966;-642.269,-1,038.865;-616.494,-1,128.446;999.168,913.053;-614.174,815.448;-675.273,809.954;255.92,-231.754;-602.47,650.044;929.478,844.953;978.328,871.491;-598.627,719.9;958.154,909.03;-653.722,755.464;-377.667,1,196.806;923.021,801.319;925.643,884.848;950.416,823.068;-284.077,195.091;874.478,817.706;982.207,884.874;-648.405,-1,238.328;959.206,861.263;902.944,842.917;866.729,872.696;-699.53,768.179;277.102,-175.788;318.722,-225.101;842.62,795.097;-562.227,-1,173.052;-582.005,-1,225.956;1,029.587,783.866;932.455,857.37;884.77,875.806;893.82,892.408;885.522,927.166;193.812,-181.265;1,013.686,882.193;984.92,879.961;989.439,833.156;-624.965,-1,181.276;-659.289,702.078;993.832,841.863;
13.197:-612.617,784.491;1,026.015,841.302;1,027.412,855.579;975.755,823.807;286.031,-245.088;-662.329,-1,109.405;323.588,-176.448;-658.865,-1,177.692;-680.776,-1,167.828;-640.215,-1,038.522;-614.988,-1,127.008;997.092,913.206;-612.304,814.533;-673.626,808.679;254.064,-230.81;-600.688,648.967;929.819,847.007;977.209,873.247;-596.873,718.777;958.208,911.112;-651.811,754.637;-376.195,1,198.279;924.569,802.712;926.597,886.698;952.013,824.405;-285.627,196.481;876.206,818.869;982.336,886.96;-646.529,-1,237.425;958.199,863.085;904.639,844.126;868.563,873.683;-697.708,767.172;275.539,-174.412;316.741,-224.46;844.01,796.647;-560.149,-1,172.919;-579.927,-1,225.83;1,027.949,785.151;933.441,859.204;886.577,876.841;895.205,893.962;886.911,928.718;191.733,-181.143;1,012.113,883.557;985.221,882.015;988.656,835.085;-622.991,-1,180.613;-657.362,701.29;992.558,843.51;
13.209:-610.906,783.395;1,024.698,842.85;1,026.272,857.261;976.375,825.742;284.041,-244.678;-660.345,-1,108.966;321.89,-175.333;-657.407,-1,176.277;-679.056,-1,166.745;-638.215,-1,038.166;-613.519,-1,125.604;995.159,913.834;-610.485,813.626;-672.02,807.435;252.253,-229.889;-598.949,647.915;929.998,849.031;976.109,874.955;-595.162,717.681;958.26,913.143;-649.943,753.838;-374.759,1,199.716;926.012,804.142;927.189,888.642;953.35,825.935;-287.141,197.837;877.883,820.016;982.033,889.025;-644.731,-1,236.478;957.364,864.938;906.071,845.568;870.277,874.774;-695.929,766.189;273.828,-173.316;314.879,-223.646;845.318,798.203;-558.121,-1,172.789;-577.899,-1,225.708;1,026.437,786.509;934.428,860.98;888.206,878.055;896.464,895.557;888.209,930.282;189.705,-181.024;1,010.883,885.174;985.336,884.008;987.919,836.979;-621.064,-1,179.967;-655.481,700.521;991.422,845.195;
13.22:-608.882,782.099;1,023.231,844.753;1,024.916,859.245;976.68,828.126;281.693,-244.164;-658.043,-1,108.276;319.629,-174.518;-655.751,-1,174.535;-677.008,-1,165.487;-635.859,-1,037.692;-611.781,-1,123.944;993.066,915.014;-608.342,812.539;-670.065,806.037;250.111,-228.799;-596.893,646.671;930.161,851.428;974.537,876.773;-593.138,716.385;958.322,915.545;-647.73,752.9;-373.06,1,201.416;927.755,805.797;928.544,890.627;954.85,827.812;-288.93,199.441;879.849,821.398;980.861,891.196;-642.647,-1,235.281;957.254,867.339;907.845,847.189;872.305,876.063;-693.826,765.027;271.805,-172.019;312.63,-222.799;846.939,799.977;-555.723,-1,172.636;-575.5,-1,225.563;1,024.846,788.31;935.717,863.008;889.886,879.773;897.587,897.682;889.715,932.154;187.306,-180.883;1,009.352,887.027;984.706,886.286;986.841,839.127;-618.786,-1,179.203;-653.256,699.612;990.109,847.208;
