11.876:-470.074,1,026.209;658.048,569.567;-571.805,1,044.88;261.94,-491.904;359.984,-350.009;630.058,566.864;244.754,-456.761;-575.948,1,099.169;-549.085,-1,092.99;645.904,610.247;945.512,977.963;-603.99,-1,101.455;683.844,574.455;-604.241,1,007.876;-559.598,1,049.608;718.643,579.727;721.311,524.814;600.327,582.88;589.366,553.103;672.337,524.431;312.097,-509.3;634.128,492.132;-515.913,1,030.801;664.059,484.422;-651.897,1,075.057;-573.464,-1,038.409;694.909,606.53;-543.345,1,063.248;315.226,-340.437;644.205,597.735;-631.544,966.017;-203.175,-5.771;558.681,537.271;686.439,514.035;-489.151,1,067.488;-652.626,1,026.175;627.821,510.572;348.031,-273.58;667.516,533.245;255.521,-422.699;284.471,-236.336;697.821,551.973;-550.412,996.081;637.707,556.254;-597.96,1,084.696;607.885,520.598;-610.276,1,058.915;-516.138,-1,045.888;280.76,-325.15;652.209,544.579;
11.888:-468.685,1,027.901;660.231,569.408;-570.284,1,046.453;262.177,-489.729;357.988,-350.905;632.062,565.986;242.874,-455.64;-574.793,1,101.028;-547.642,-1,091.344;647.915,611.109;943.663,979.133;-602.423,-1,099.927;685.979,573.97;-602.462,1,009.15;-557.63,1,050.565;720.708,579.002;723.433,524.279;602.441,582.312;591.375,552.234;674.485,524.212;313.399,-507.541;636.312,492.002;-514.259,1,032.234;666.248,484.46;-650.587,1,076.81;-572.023,-1,036.761;697.064,606.144;-541.459,1,064.358;313.866,-342.153;646.379,597.981;-629.979,967.547;-200.997,-5.987;560.577,536.179;688.61,513.754;-487.625,1,069.057;-651.173,1,027.812;629.907,509.909;345.949,-274.254;669.255,532.081;253.777,-421.377;282.288,-236.18;700.006,551.847;-548.556,997.24;639.895,556.306;-596.675,1,086.468;609.999,520.032;-608.792,1,060.523;-514.489,-1,044.449;279.003,-326.455;654.392,544.729;
11.9:-467.686,1,030.032;662.585,569.416;-568.71,1,048.203;262.43,-487.388;355.84,-351.868;634.318,565.312;240.67,-454.814;-573.551,1,103.027;-546.091,-1,089.574;650.125,611.92;941.31,979.065;-600.738,-1,098.284;688.272,573.443;-600.713,1,010.725;-555.645,1,051.83;722.932,578.231;725.715,523.703;604.704,581.665;593.502,551.227;676.813,523.859;314.439,-505.43;638.662,491.865;-512.389,1,033.663;668.601,484.464;-649.224,1,078.729;-570.473,-1,034.99;699.387,605.769;-539.289,1,065.269;312.651,-344.168;648.714,598.277;-628.33,969.227;-198.655,-6.219;562.749,535.273;690.943,513.446;-485.985,1,070.745;-649.666,1,029.62;632.159,509.223;343.736,-275.054;671.326,530.971;251.901,-419.955;279.94,-236.012;702.358,551.774;-546.54,998.454;642.247,556.221;-595.146,1,088.257;612.253,519.355;-606.97,1,062.015;-512.715,-1,042.901;277.355,-328.136;656.744,544.818;
11.911:-466.17,1,031.885;664.977,569.325;-566.882,1,049.749;262.679,-485.008;353.656,-352.849;636.679,564.917;238.429,-453.973;-572.288,1,105.061;-544.513,-1,087.774;652.424,612.587;938.917,978.997;-599.024,-1,096.613;690.606,572.909;-598.882,1,012.268;-553.474,1,052.839;725.201,577.468;728.036,523.117;607.028,581.091;595.704,550.288;679.2,523.756;315.344,-503.214;641.053,491.753;-510.342,1,034.905;670.995,484.45;-647.834,1,080.677;-568.897,-1,033.189;701.746,605.362;-537.11,1,066.26;311.4,-346.209;651.098,598.495;-626.598,970.879;-196.272,-6.456;564.952,534.335;693.316,513.129;-484.317,1,072.462;-648.104,1,031.433;634.427,508.459;341.609,-276.153;673.633,530.352;249.993,-418.509;277.552,-235.841;704.752,551.764;-544.463,999.644;644.641,556.277;-593.456,1,089.952;614.568,518.746;-605.102,1,063.51;-510.912,-1,041.327;275.68,-329.845;659.136,544.911;
11.922:-465.255,1,033.845;667.128,569.556;-565.298,1,051.222;262.765,-482.846;351.683,-353.734;638.811,564.552;236.403,-453.214;-571.147,1,106.898;-543.088,-1,086.147;654.404,613.459;936.755,978.935;-597.475,-1,095.103;692.72,572.449;-597.171,1,013.59;-551.594,1,053.909;727.266,576.824;730.133,522.587;609.122,580.551;597.697,549.446;681.361,523.658;316.167,-501.213;643.215,491.669;-508.323,1,035.682;673.158,484.438;-646.56,1,082.426;-567.472,-1,031.561;703.884,605.032;-535.144,1,067.163;310.27,-348.054;653.256,598.639;-625.067,972.407;-194.12,-6.669;566.968,533.55;695.46,512.842;-482.809,1,074.013;-646.669,1,033.052;636.469,507.744;339.677,-277.125;675.732,529.827;248.269,-417.202;275.423,-236.221;706.862,551.289;-542.585,1,000.719;646.803,556.207;-591.892,1,091.447;616.676,518.258;-603.402,1,064.848;-509.282,-1,039.905;274.166,-331.39;661.297,545.016;
11.934:-463.824,1,035.602;669.391,569.657;-563.755,1,052.882;262.735,-480.58;349.615,-354.662;641.035,564.118;234.537,-451.929;-569.951,1,108.823;-541.594,-1,084.443;656.537,614.222;934.49,978.87;-595.853,-1,093.52;694.909,571.865;-595.344,1,014.932;-549.809,1,055.305;729.442,576.192;732.33,522.033;611.34,580.084;599.789,548.575;683.622,523.507;317.008,-499.109;645.48,491.594;-506.441,1,036.944;675.424,484.424;-645.205,1,084.243;-565.979,-1,029.856;706.118,604.649;-533.13,1,068.203;309.086,-349.986;655.505,598.922;-623.484,974.029;-191.865,-6.893;569.07,532.704;697.706,512.538;-481.23,1,075.639;-645.202,1,034.78;638.601,506.978;337.92,-278.557;677.99,529.645;246.832,-415.45;273.345,-237.125;709.128,551.245;-540.652,1,001.901;649.058,555.99;-590.626,1,093.327;618.91,517.88;-601.642,1,066.277;-507.575,-1,038.415;272.579,-333.009;663.561,545.111;
11.946:-462.837,1,037.73;671.737,569.711;-562.254,1,054.685;262.628,-478.237;347.801,-356.15;643.294,563.487;232.432,-450.891;-568.714,1,110.816;-540.048,-1,082.678;658.777,614.921;932.145,978.803;-594.173,-1,091.883;697.192,571.322;-593.613,1,016.515;-547.804,1,056.523;731.713,575.603;734.605,521.459;613.651,579.679;601.956,547.677;685.968,523.506;317.846,-496.918;647.825,491.523;-504.29,1,037.881;677.77,484.423;-643.829,1,086.143;-564.433,-1,028.092;708.429,604.244;-531.111,1,069.397;307.861,-351.987;657.841,599.139;-621.834,975.696;-189.53,-7.125;571.24,531.813;700.031,512.229;-479.595,1,077.321;-643.668,1,036.555;640.807,506.178;336.136,-280.081;680.336,529.593;245.713,-413.388;271.193,-238.06;711.474,551.278;-538.629,1,003.09;651.404,555.954;-589.19,1,095.182;621.232,517.546;-599.832,1,067.768;-505.807,-1,036.872;271.1,-334.829;665.905,545.199;
11.957:-461.382,1,039.529;674.048,569.61;-560.565,1,056.266;262.633,-475.923;346.086,-357.702;645.578,563.12;230.674,-449.388;-567.493,1,112.781;-538.523,-1,080.938;660.984,615.615;929.833,978.737;-592.543,-1,090.242;699.432,570.747;-591.847,1,018.009;-545.932,1,057.882;733.97,575.098;736.848,520.893;615.951,579.434;604.106,546.822;688.263,523.217;318.66,-494.752;650.137,491.459;-502.414,1,039.234;680.083,484.404;-642.482,1,088.023;-562.909,-1,026.352;710.707,603.845;-529.356,1,070.904;306.653,-353.959;660.148,599.301;-620.199,977.332;-187.228,-7.353;573.381,530.937;702.325,511.929;-477.983,1,078.98;-642.179,1,038.325;642.985,505.398;334.213,-281.366;682.638,529.817;245.017,-411.182;269.072,-238.983;713.748,550.855;-536.658,1,004.3;653.71,555.765;-587.685,1,096.938;623.46,516.921;-598.053,1,069.247;-504.064,-1,035.351;269.776,-336.726;668.217,545.286;
11.969:-460.462,1,041.528;676.244,569.75;-559.138,1,057.94;262.643,-473.723;344.535,-359.263;647.74,562.707;228.879,-448.116;-566.332,1,114.651;-537.073,-1,079.283;663.085,616.268;927.633,978.674;-590.991,-1,088.681;701.579,570.261;-590.194,1,019.461;-543.999,1,058.933;736.121,574.632;738.982,520.354;618.147,579.293;606.161,546.036;690.463,523.197;319.42,-492.687;652.337,491.412;-500.447,1,040.22;682.284,484.401;-641.199,1,089.811;-561.459,-1,024.696;712.87,603.442;-527.958,1,072.603;305.503,-355.836;662.341,599.485;-618.637,978.883;-185.039,-7.57;575.367,529.989;704.508,511.653;-476.851,1,080.867;-640.742,1,039.991;645.06,504.667;332.493,-282.738;684.819,530.109;244.541,-409.034;267.054,-239.86;715.948,550.911;-534.814,1,005.501;655.91,555.75;-586.196,1,098.559;625.583,516.343;-596.353,1,070.644;-502.406,-1,033.904;268.218,-338.28;670.416,545.372;
11.981:-459.039,1,043.503;678.673,569.911;-557.366,1,059.61;262.66,-471.288;343.251,-361.331;650.087,562.059;226.803,-446.844;-565.048,1,116.719;-535.468,-1,077.453;665.433,616.91;925.2,978.604;-589.275,-1,086.954;703.95,569.71;-588.441,1,021.151;-542.088,1,060.441;738.512,574.175;741.342,519.758;620.579,579.188;608.416,545.119;692.879,522.894;320.244,-490.396;654.771,491.354;-498.558,1,041.756;684.719,484.381;-639.771,1,091.782;-559.855,-1,022.865;715.267,603.012;-526.399,1,074.473;304.232,-357.912;664.771,599.64;-616.905,980.594;-182.616,-7.811;577.525,528.863;706.925,511.357;-475.876,1,083.098;-639.141,1,041.825;647.363,503.876;330.692,-284.377;687.215,530.541;244.389,-406.604;264.822,-240.831;718.35,550.518;-532.825,1,006.904;658.343,555.656;-584.531,1,100.335;627.932,515.705;-594.485,1,072.205;-500.572,-1,032.303;266.159,-339.58;672.848,545.476;
11.993:-457.594,1,045.508;681.141,570.062;-555.783,1,061.509;262.688,-468.817;341.678,-363.239;652.521,561.631;224.695,-445.552;-563.743,1,118.819;-533.839,-1,075.594;667.813,617.578;922.728,978.533;-587.533,-1,085.201;706.351,569.121;-586.638,1,022.842;-539.99,1,061.749;740.941,573.712;743.739,519.153;623.049,579.078;610.75,544.303;695.346,522.742;320.925,-488.02;657.242,491.309;-496.473,1,043.085;687.191,484.366;-638.314,1,093.779;-558.226,-1,021.006;717.704,602.6;-524.784,1,076.345;302.94,-360.02;667.235,599.838;-615.14,982.325;-180.156,-8.055;579.698,527.684;709.379,511.065;-475.472,1,085.537;-637.505,1,043.678;649.773,503.325;328.67,-285.799;689.685,530.632;243.643,-404.247;262.555,-241.817;720.82,550.616;-530.953,1,008.519;660.8,555.389;-582.762,1,102.062;630.321,515.068;-592.58,1,073.782;-498.71,-1,030.678;263.815,-340.364;675.315,545.635;
12.005:-456.244,1,047.381;683.446,570.168;-554.111,1,063.1;262.713,-466.508;340.622,-365.291;654.748,561.024;222.727,-444.346;-562.525,1,120.78;-532.318,-1,073.858;670.054,618.132;920.421,978.467;-585.906,-1,083.563;708.587,568.55;-584.935,1,024.4;-538.03,1,062.969;743.216,573.323;745.977,518.588;625.354,578.954;612.915,543.502;697.651,522.615;321.376,-485.756;659.55,491.252;-494.459,1,044.212;689.499,484.359;-636.939,1,095.634;-556.704,-1,019.27;719.988,602.264;-523.246,1,078.066;301.331,-361.674;669.535,600.029;-613.487,983.936;-177.859,-8.283;581.904,527.005;711.672,510.799;-475.67,1,087.837;-635.994,1,045.424;652.053,502.965;326.546,-286.703;691.982,530.86;242.339,-402.343;260.438,-242.738;723.01,549.887;-529.228,1,010.053;663.072,554.982;-581.119,1,103.684;632.555,514.487;-590.796,1,075.246;-496.97,-1,029.16;261.833,-341.547;677.612,545.866;
12.015:-454.846,1,049.321;685.836,570.258;-552.567,1,064.926;262.73,-464.117;339.407,-367.351;656.785,560.707;220.688,-443.097;-561.264,1,122.811;-530.694,-1,072.102;672.366,618.742;918.031,978.398;-584.22,-1,081.867;710.889,567.903;-583.293,1,026.139;-536.001,1,064.234;745.565,572.875;748.296,518.003;627.744,578.894;615.202,542.806;700.038,522.466;321.843,-483.411;661.941,491.205;-492.307,1,045.254;691.89,484.358;-635.442,1,097.499;-555.119,-1,017.48;722.364,601.992;-521.618,1,079.818;299.956,-363.631;671.917,600.237;-611.927,985.748;-175.479,-8.519;584.14,526.155;714.048,510.524;-475.052,1,090.147;-634.44,1,047.242;654.444,502.964;324.461,-287.873;694.349,531.202;240.583,-400.719;258.245,-243.692;725.311,549.236;-527.542,1,011.749;665.61,553.999;-579.435,1,105.38;634.893,513.984;-589.005,1,076.83;-495.169,-1,027.588;259.545,-342.243;679.979,546.201;
12.026:-453.588,1,051.068;687.987,570.345;-551,1,066.401;262.731,-461.965;338.661,-369.37;658.848,560.109;218.852,-441.972;-560.128,1,124.64;-529.24,-1,070.515;674.464,619.226;915.879,978.337;-582.703,-1,080.34;712.957,567.305;-581.542,1,027.391;-534.174,1,065.372;747.675,572.45;750.383,517.476;629.861,578.502;617.352,542.701;702.186,522.328;322.104,-481.274;664.093,491.167;-490.647,1,046.625;694.043,484.356;-634.107,1,099.187;-553.692,-1,015.868;724.509,601.814;-520.165,1,081.406;298.321,-365.031;674.062,600.425;-610.677,987.5;-173.337,-8.731;586.168,525.435;716.186,510.276;-475.028,1,092.299;-633.041,1,048.877;656.57,503.304;322.744,-289.172;696.491,531.415;239.403,-398.919;256.271,-244.55;727.461,549.125;-526.096,1,013.343;667.598,553.161;-577.919,1,106.909;637.033,513.754;-587.648,1,078.501;-493.547,-1,026.172;257.705,-343.361;682.08,546.669;
12.036:-452.361,1,052.771;690.084,570.445;-549.642,1,068.003;262.714,-459.865;338.141,-371.404;660.942,559.952;217.062,-440.875;-558.864,1,126.317;-527.82,-1,068.967;676.501,619.737;913.78,978.277;-581.223,-1,078.851;714.975,566.725;-579.939,1,028.747;-532.385,1,066.473;749.739,572.063;752.419,516.962;631.947,578.263;619.451,542.769;704.282,522.208;322.37,-479.191;666.193,491.16;-488.825,1,047.669;696.143,484.367;-632.839,1,100.861;-552.299,-1,014.296;726.606,601.715;-518.733,1,082.942;296.971,-366.639;676.148,600.666;-609.584,989.294;-171.248,-8.939;588.172,524.807;718.272,510.036;-475.503,1,094.345;-631.697,1,050.491;658.667,503.397;320.939,-290.245;698.561,531.772;237.853,-397.503;254.345,-245.388;729.532,549.474;-524.648,1,014.864;669.514,552.302;-576.441,1,108.401;639.126,513.587;-586.158,1,079.981;-491.965,-1,024.792;255.702,-343.989;684.168,546.891;
12.049:-451.137,1,054.469;692.175,570.537;-548.453,1,069.725;262.373,-457.8;337.297,-373.319;663.005,559.607;215.595,-439.383;-557.514,1,127.915;-526.407,-1,067.425;678.543,620.19;911.689,978.217;-579.765,-1,077.35;716.996,566.181;-578.349,1,030.107;-530.588,1,067.545;751.806,571.738;754.447,516.45;634.032,578.081;621.535,542.584;706.373,522.133;322.52,-477.104;668.285,491.163;-487.165,1,048.943;698.235,484.374;-631.585,1,102.536;-550.912,-1,012.73;728.682,601.449;-517.313,1,084.479;295.027,-367.414;678.159,601.244;-608.443,991.048;-169.166,-9.145;590.189,524.25;720.351,509.803;-475.607,1,096.434;-630.37,1,052.109;660.73,503.749;319.294,-291.538;700.652,531.733;236.684,-395.767;252.427,-246.222;731.542,550.053;-523.294,1,016.459;671.427,551.453;-574.974,1,109.893;641.218,513.568;-584.527,1,081.292;-490.389,-1,023.416;253.836,-344.936;686.23,547.248;
12.062:-449.676,1,056.497;694.671,570.668;-546.83,1,071.626;262.082,-455.317;336.424,-375.662;665.459,559.128;213.579,-437.906;-555.819,1,129.753;-524.717,-1,065.582;680.952,620.859;909.19,978.145;-578.023,-1,075.556;719.411,565.535;-576.454,1,031.738;-528.616,1,069.081;754.3,571.911;756.871,515.838;636.526,577.911;624.028,542.396;708.823,521.633;322.605,-474.606;670.785,491.157;-485.076,1,050.316;700.735,484.363;-630.014,1,104.48;-549.254,-1,010.859;731.176,601.277;-515.612,1,086.311;292.771,-368.489;680.596,601.801;-607.034,993.113;-166.678,-9.392;592.564,523.471;722.839,509.559;-476.344,1,098.823;-628.77,1,054.029;663.229,503.816;317.162,-292.842;703.136,532.023;234.843,-394.076;250.134,-247.219;733.948,550.734;-521.524,1,018.225;673.713,550.441;-573.209,1,111.664;643.718,513.563;-582.593,1,082.876;-488.505,-1,021.772;251.419,-345.574;688.727,547.135;
12.072:-448.049,1,058.615;697.339,570.788;-545.311,1,073.823;262.005,-452.648;335.3,-378.084;668.061,558.527;211.424,-436.327;-554.009,1,131.717;-522.869,-1,063.654;683.543,621.508;906.52,978.069;-576.162,-1,073.64;722.005,564.899;-574.455,1,033.509;-526.495,1,070.704;756.97,571.971;759.461,515.185;639.196,577.837;626.699,542.439;711.493,521.691;322.722,-471.938;673.456,491.128;-482.811,1,051.731;703.405,484.392;-628.275,1,106.507;-547.484,-1,008.859;733.831,600.993;-513.893,1,088.355;290.149,-368.999;683.223,602.281;-605.795,995.479;-164.02,-9.656;595.125,522.713;725.5,509.328;-476.643,1,101.477;-627.097,1,056.111;665.867,504.235;315.081,-294.517;705.793,532.294;232.876,-392.269;247.685,-248.284;736.521,551.451;-519.755,1,020.226;676.016,549.09;-571.332,1,113.563;646.385,513.709;-580.895,1,084.937;-486.493,-1,020.016;248.836,-346.255;691.398,547.153;
12.083:-446.715,1,060.16;699.377,570.89;-543.922,1,075.318;262.078,-450.608;334.125,-379.753;670.071,558.173;210.119,-434.759;-552.643,1,133.232;-521.469,-1,062.17;685.532,621.961;904.48,978.01;-574.741,-1,072.177;723.994,564.443;-573.04,1,034.979;-524.76,1,071.778;759.011,571.972;761.439,514.685;641.214,577.539;628.73,542.633;713.513,521.4;322.808,-469.899;675.496,491.103;-481.04,1,052.744;705.446,484.364;-626.953,1,108.062;-546.131,-1,007.332;735.868,600.862;-512.614,1,089.945;288.253,-369.754;685.241,602.586;-604.462,997.023;-161.99,-9.857;597.107,522.227;727.535,509.169;-476.204,1,103.47;-625.8,1,057.686;667.907,504.25;313.346,-295.591;707.826,532.46;230.954,-391.586;245.814,-249.098;738.484,552.006;-518.376,1,021.73;677.881,548.261;-569.892,1,115.009;648.412,513.946;-579.438,1,086.366;-484.955,-1,018.674;246.863,-346.775;693.437,547.223;
12.094:-445.493,1,061.937;701.533,570.963;-542.633,1,077.048;261.855,-448.463;332.759,-381.421;672.173,557.691;208.739,-433.101;-551.219,1,134.852;-519.998,-1,060.592;687.644,622.403;902.324,977.948;-573.238,-1,070.629;726.101,563.982;-571.536,1,036.525;-522.923,1,072.908;761.167,571.94;763.531,514.158;643.365,577.377;630.884,542.746;715.669,521.437;322.963,-467.747;677.653,491.07;-479.103,1,053.694;707.603,484.375;-625.525,1,109.679;-544.701,-1,005.717;738.011,600.62;-511.263,1,091.626;286.344,-370.757;687.369,602.94;-602.999,998.608;-159.843,-10.07;599.188,521.659;729.686,509.018;-476.275,1,105.626;-624.407,1,059.333;670.043,504.552;311.8,-297.096;709.978,532.612;228.797,-391.526;243.836,-249.958;740.557,552.603;-516.938,1,023.337;679.654,547.033;-568.377,1,116.545;650.541,514.293;-577.746,1,087.704;-483.33,-1,017.256;244.777,-347.325;695.575,547.515;
12.106:-444.407,1,063.723;703.623,571.023;-541.226,1,078.594;261.531,-446.398;331.117,-382.716;674.241,557.382;206.908,-432.092;-549.855,1,136.437;-518.566,-1,059.069;689.707,622.74;900.234,977.889;-571.782,-1,069.13;728.146,563.55;-570.04,1,037.985;-521.15,1,074.015;763.257,571.885;765.558,513.646;645.453,577.263;632.974,542.752;717.737,521.128;323.219,-465.673;679.743,491.05;-477.226,1,054.615;709.693,484.352;-624.087,1,111.196;-543.315,-1,004.152;740.098,600.494;-509.987,1,093.282;284.493,-371.729;689.438,603.233;-601.466,1,000.029;-157.763,-10.276;601.197,521.081;731.774,509.118;-476.86,1,107.633;-623.045,1,060.92;672.133,504.537;310.442,-298.685;712.065,532.725;226.985,-390.484;242.143,-251.185;742.555,553.218;-515.521,1,024.875;681.636,546.367;-566.909,1,118.033;652.604,514.631;-576.419,1,089.319;-481.755,-1,015.881;242.756,-347.858;697.663,547.605;
12.118:-443.303,1,065.876;706.042,571.056;-539.805,1,080.552;260.666,-444.139;329.126,-384.09;676.659,557.325;205.091,-430.494;-548.302,1,138.292;-516.902,-1,057.314;692.087,623.171;897.816,977.819;-570.096,-1,067.394;730.508,563.027;-568.198,1,039.554;-519.37,1,075.654;765.59,571.243;767.903,513.054;647.87,577.166;635.38,543.01;720.156,521.183;323.501,-463.27;682.163,491.056;-475.055,1,055.68;712.112,484.371;-622.515,1,113.035;-541.711,-1,002.341;742.482,600.085;-509.024,1,095.501;282.543,-373.161;691.824,603.632;-599.624,1,001.598;-155.355,-10.515;603.549,520.513;734.189,509.258;-477.231,1,110.023;-621.426,1,062.717;674.531,504.862;308.708,-300.371;714.47,532.987;225.221,-388.829;240.487,-252.949;744.864,553.939;-513.946,1,026.711;683.906,545.53;-565.253,1,119.796;654.986,515.053;-574.746,1,091.066;-479.933,-1,014.291;240.417,-348.474;700.057,547.952;
12.129:-442.219,1,068.06;708.48,571.065;-538.219,1,082.403;259.794,-441.862;327.393,-385.805;679.096,557.243;202.984,-429.268;-546.953,1,140.322;-515.219,-1,055.549;694.502,623.511;895.379,977.75;-568.398,-1,065.645;732.879,562.458;-566.442,1,041.245;-517.749,1,077.476;767.975,570.739;770.268,512.457;650.307,577.111;637.81,543.215;722.571,520.849;323.763,-460.846;684.6,491.1;-473.116,1,057.159;714.551,484.369;-620.91,1,114.87;-540.094,-1,000.516;744.908,599.834;-508.533,1,097.889;280.516,-374.517;694.237,603.986;-597.586,1,002.937;-152.929,-10.756;605.911,519.91;736.622,509.418;-478.128,1,112.29;-619.751,1,064.488;676.968,504.813;307.029,-302.14;716.908,532.967;223.069,-387.683;239.313,-255.086;747.178,554.709;-512.434,1,028.624;686.115,544.498;-563.576,1,121.566;657.384,515.493;-572.57,1,092.168;-478.095,-1,012.687;237.988,-348.261;702.487,547.747;
12.139:-441.381,1,069.992;710.57,571.317;-537.103,1,084.189;259.479,-439.78;325.642,-386.975;681.199,557.14;201.434,-427.842;-545.739,1,142.043;-513.763,-1,054.028;696.493,624.194;893.274,977.689;-566.944,-1,064.121;734.923,561.951;-564.736,1,042.481;-516.606,1,079.244;770.053,570.398;772.309,511.942;652.401,576.886;639.913,543.313;724.675,520.92;323.965,-458.75;686.706,491.114;-471.789,1,058.794;716.656,484.346;-619.451,1,116.388;-538.698,-998.94;747.007,599.666;-508.753,1,099.983;278.618,-375.428;696.308,604.368;-595.882,1,004.174;-150.834,-10.964;607.936,519.332;738.722,509.575;-478.591,1,114.345;-618.289,1,066.004;679.06,505.06;305.407,-303.483;718.97,533.397;221.505,-386.273;238.521,-257.036;749.272,554.925;-510.844,1,030.004;688.027,543.617;-562.164,1,123.128;659.456,515.87;-570.691,1,093.118;-476.509,-1,011.303;236.065,-347.402;704.578,547.499;
12.151:-440.528,1,071.956;712.704,571.507;-536.067,1,086.063;258.779,-437.756;324.042,-388.398;683.341,557.15;199.826,-426.428;-544.518,1,143.803;-512.279,-1,052.484;698.542,624.82;891.133,977.628;-565.467,-1,062.571;736.998,561.42;-563.059,1,043.813;-515.166,1,080.829;772.178,570.134;774.386,511.418;654.536,576.713;642.038,543.576;726.792,520.593;323.731,-456.621;688.848,491.142;-471.057,1,060.807;718.798,484.342;-617.937,1,117.904;-537.278,-997.336;749.138,599.459;-508.946,1,102.116;276.515,-375.022;698.422,604.708;-594.194,1,005.492;-148.703,-11.175;610.004,518.774;740.859,509.715;-479.001,1,116.447;-616.796,1,067.54;681.198,505.172;303.498,-304.452;721.111,533.424;219.596,-385.303;237.715,-259.021;751.411,555.027;-509.451,1,031.63;689.999,542.781;-560.781,1,124.763;661.565,516.244;-568.779,1,094.083;-474.895,-1,009.895;234.328,-346.15;706.704,547.241;
12.163:-439.568,1,074.168;715.103,571.748;-534.92,1,088.185;258.501,-435.36;321.635,-388.545;685.752,557.102;197.885,-424.997;-543.093,1,145.748;-510.605,-1,050.747;700.87,625.446;888.723,977.559;-563.802,-1,060.826;739.368,560.979;-561.32,1,045.483;-514.007,1,082.944;774.572,569.837;776.724,510.828;656.934,576.456;644.374,544.177;729.203,520.637;323.651,-454.211;691.259,491.15;-471.051,1,063.218;721.209,484.383;-616.138,1,119.509;-535.679,-995.531;751.544,599.29;-509.363,1,104.492;274.126,-374.692;700.81,605.042;-592.334,1,007.027;-146.303,-11.413;612.341,518.182;743.267,509.859;-479.45,1,118.816;-615.118,1,069.272;683.609,505.207;301.439,-305.708;723.515,533.614;217.999,-383.496;236.808,-261.255;753.639,554.105;-508.048,1,033.592;692.323,542.136;-559.315,1,126.678;663.943,516.645;-566.508,1,094.893;-473.079,-1,008.309;232.371,-344.74;709.093,546.909;
12.174:-438.634,1,076.321;717.436,572.004;-534.848,1,090.531;257.937,-433.082;319.292,-388.688;688.094,557.26;196.397,-423.182;-541.755,1,147.676;-508.976,-1,049.059;703.163,625.949;886.377,977.492;-562.183,-1,059.127;741.715,560.948;-559.303,1,046.682;-512.602,1,084.824;776.901,569.548;778.999,510.253;659.275,576.302;646.697,544.512;731.518,520.255;323.176,-451.912;693.606,491.161;-471.041,1,065.565;723.556,484.36;-614.277,1,120.939;-534.123,-993.774;753.867,598.96;-510.354,1,106.619;271.801,-374.371;703.028,605.81;-590.385,1,008.334;-143.967,-11.645;614.55,517.389;745.612,509.941;-479.986,1,121.101;-613.478,1,070.951;685.943,505.455;299.602,-307.169;725.852,533.833;216.22,-381.964;235.925,-263.429;755.956,553.732;-506.507,1,035.362;694.668,542.036;-557.988,1,128.614;666.284,516.808;-564.642,1,096.317;-471.31,-1,006.766;230.467,-343.368;711.406,546.516;
12.184:-437.784,1,078.278;719.542,572.345;-535.016,1,092.657;257.089,-431.125;317.169,-388.896;690.225,557.344;195.495,-421.249;-540.527,1,149.42;-507.493,-1,047.525;705.251,626.385;884.245,977.43;-560.711,-1,057.583;743.841,561.125;-557.968,1,048.346;-511.827,1,086.811;779.017,569.285;781.068,509.731;661.394,576.055;648.744,545.11;733.651,520.266;322.589,-449.862;695.739,491.168;-471.105,1,067.697;725.689,484.377;-612.411,1,121.972;-532.709,-992.177;755.991,598.761;-511.189,1,108.582;269.688,-374.08;705.106,606.289;-588.597,1,009.497;-141.845,-11.856;616.546,516.636;747.709,509.551;-480.527,1,123.164;-611.995,1,072.484;688.076,505.448;298.074,-308.657;727.968,534.099;214.594,-380.584;235.122,-265.406;758.088,553.812;-505.223,1,037.066;696.801,542.046;-556.929,1,130.466;668.377,517.218;-563.193,1,097.882;-469.703,-1,005.363;228.737,-342.121;713.481,546.02;
12.195:-436.928,1,080.25;721.691,572.407;-534.821,1,094.799;256.233,-429.152;315.039,-389.189;692.344,557.709;194.425,-419.384;-539.375,1,151.236;-505.999,-1,045.979;707.36,626.805;882.095,977.369;-559.227,-1,056.027;745.921,561.67;-556.909,1,050.218;-511.078,1,088.827;781.151,569.02;783.153,509.205;663.533,575.829;650.85,545.543;735.777,519.939;321.82,-447.853;697.889,491.186;-471.78,1,069.739;727.839,484.37;-610.687,1,123.258;-531.283,-990.568;758.134,598.585;-511.964,1,110.588;267.558,-373.786;707.226,606.654;-586.897,1,010.814;-139.705,-12.068;618.602,516.007;749.855,509.412;-480.894,1,125.283;-610.544,1,074.071;690.185,505.868;296.303,-309.877;730.115,534.222;212.696,-379.574;234.633,-267.5;760.067,552.971;-503.687,1,038.57;698.926,541.721;-555.964,1,132.387;670.517,517.43;-561.91,1,099.608;-468.083,-1,003.949;226.765,-341.262;715.473,545.211;
