15.882:619.016,500.32;657.442,586.078;-1,025.084,-991.202;690.312,614.71;663.022,535.971;590.744,554.332;759.79,-1,162.217;-1,037.609,-1,071.983;672.042,528.921;611.934,330.595;634,402.249;-1,030.416,-1,152.42;710.674,513.365;866.726,-1,166.59;681.041,585.567;575.772,606.126;626.635,615.202;725.822,494.435;646.99,494.524;635.232,581.902;651.154,541.421;819.597,-1,106.23;774.799,-1,108.201;599.076,621.483;657.792,347.246;562.713,597.362;643.992,553.18;633.392,577.171;669.075,481.857;618.001,575.668;601.766,559.819;616.882,591.295;-1,103.473,-974.224;667.488,635.244;691.03,580.746;556.876,338.622;604.695,633.499;675.72,461.846;785.186,-1,158.82;636.449,569.866;581.621,560.381;672.16,613.087;684.373,549.294;629.473,559.882;642.371,593.309;693.107,513.433;658.996,525.858;645.042,473.056;818.706,-1,159.739;730.889,570.376;
15.895:620.373,498.254;659.889,585.73;-1,027.388,-992.099;692.759,614.362;665.489,536.13;591.781,552.088;762.174,-1,161.565;-1,039.884,-1,072.952;674.513,528.997;612.423,333.019;634.132,404.718;-1,032.76,-1,153.206;712.157,511.387;869.116,-1,165.957;683.489,585.227;578.241,605.992;629.072,614.787;727.22,492.396;648.736,492.774;637.659,581.431;653.258,540.122;822.058,-1,105.996;777.183,-1,107.546;601.395,620.626;657.886,349.717;565.025,598.239;646.356,552.457;635.805,576.631;670.351,479.74;620.24,574.62;602.632,557.503;619.248,592.013;-1,105.888,-974.752;669.95,635.466;693.324,579.824;556.73,341.09;607.148,633.806;676.857,459.651;787.574,-1,158.18;638.81,569.135;582.577,558.101;674.623,612.873;686.635,548.296;631.108,558.027;644.842,593.229;694.391,511.32;661.076,524.523;647.056,471.622;821.164,-1,159.474;732.852,568.873;
15.906:621.713,496.085;662.431,585.542;-1,029.763,-993.024;695.282,613.998;668.035,536.272;592.864,549.78;764.633,-1,160.893;-1,042.095,-1,074.22;677.01,528.482;613.262,335.426;634.492,407.241;-1,035.176,-1,154.017;713.677,509.34;871.58,-1,165.303;685.991,584.739;580.733,605.457;631.589,614.382;728.609,490.259;650.635,491.074;640.118,580.804;655.674,539.309;824.596,-1,105.749;779.641,-1,106.869;603.844,619.919;658.16,352.251;567.43,599.084;648.712,551.483;638.265,575.953;670.992,477.273;622.301,573.12;603.714,555.195;621.701,592.707;-1,108.379,-975.297;672.416,636.111;695.76,579.072;556.899,343.634;609.685,634.061;677.26,457.134;790.036,-1,157.521;641.167,568.162;583.198,555.629;677.164,612.667;688.964,547.259;632.748,556.075;647.386,593.059;695.576,509.063;663.229,523.158;648.875,469.836;823.698,-1,159.201;734.868,567.314;
15.917:622.777,493.996;664.704,584.967;-1,031.947,-993.875;697.598,613.635;670.377,536.365;593.865,547.66;766.827,-1,160.066;-1,044.128,-1,075.386;678.963,527.186;613.78,337.712;635.26,409.456;-1,037.399,-1,154.763;715.013,507.414;873.846,-1,164.703;688.284,584.745;582.907,604.58;633.902,614.001;729.389,488.048;652.228,489.354;642.387,580.216;657.995,538.986;826.928,-1,105.516;781.895,-1,106.225;606.043,619.105;658.287,354.592;569.641,599.863;651.03,551.133;640.544,575.406;671.781,475.065;624.236,571.795;604.495,552.985;623.96,593.331;-1,110.668,-975.798;674.607,636.945;697.993,578.199;556.969,345.977;612.022,634.241;679.35,456.071;792.276,-1,156.83;643.406,567.468;583.723,553.344;679.489,612.368;690.977,546.059;634.248,554.274;649.723,592.886;697.096,507.279;665.349,522.157;650.242,467.932;826.029,-1,158.95;736.709,565.862;
15.929:623.899,492.19;666.825,584.815;-1,033.928,-994.646;699.707,613.365;672.481,536.061;594.656,545.687;768.827,-1,159.344;-1,045.973,-1,076.444;680.909,526.331;614.545,339.695;636.128,411.397;-1,039.415,-1,155.439;716.246,505.682;875.901,-1,164.158;690.398,584.615;584.752,603.523;636.023,614.142;730.27,486.114;653.736,487.855;644.457,579.727;660.121,538.928;829.044,-1,105.302;783.934,-1,105.625;608.062,618.44;658.657,356.686;571.63,600.612;653.088,550.601;642.617,574.939;672.851,473.228;625.718,570.271;605.525,551.125;626.005,593.913;-1,112.745,-976.252;676.642,637.561;699.99,577.444;557.04,348.102;614.115,634.612;681.471,456.219;794.28,-1,156.121;645.383,566.688;584.125,551.256;681.597,612.09;692.845,545.044;635.585,552.621;651.845,592.747;698.228,505.479;666.719,520.531;651.013,465.95;828.143,-1,158.722;738.376,564.542;
15.942:625.154,490.058;669.227,584.22;-1,036.234,-995.545;702.164,613.075;674.955,536.129;595.454,543.344;771.164,-1,158.532;-1,048.119,-1,077.675;683.266,525.578;614.932,342.14;637.174,413.639;-1,041.76,-1,156.226;717.714,503.69;878.293,-1,163.524;692.765,584.416;586.757,602.073;638.497,614.187;730.719,483.68;655.19,485.852;646.905,579.325;662.591,539.065;831.505,-1,105.05;786.302,-1,104.905;610.39,617.602;658.978,359.139;574.093,600.85;655.551,550.364;645.036,574.514;673.572,470.861;627.717,568.813;606.566,548.88;628.374,594.628;-1,115.163,-976.781;679.056,638.102;702.339,576.385;557.046,350.576;616.574,634.895;683.723,457.243;796.576,-1,155.197;647.446,565.321;584.794,548.874;684.042,611.711;695.028,543.878;637.089,550.656;654.314,592.591;699.857,503.617;667.903,518.358;653.174,464.744;830.603,-1,158.457;740.315,563.006;
15.953:626.307,487.865;671.678,584.574;-1,038.542,-996.444;704.604,612.646;677.252,535.201;596.355,541.037;773.434,-1,157.541;-1,050.268,-1,078.907;685.56,524.644;615.384,344.575;638.172,415.907;-1,044.109,-1,157.014;719.307,501.794;880.687,-1,162.889;695.224,584.119;588.608,600.427;640.974,614.232;732.298,481.772;656.213,483.597;649.311,578.745;665.048,539.381;833.969,-1,104.795;788.659,-1,104.146;612.748,616.844;659.275,361.598;576.543,600.481;657.798,549.321;647.423,573.848;674.899,468.769;629.345,566.946;607.896,546.79;630.722,595.415;-1,117.583,-977.31;681.5,638.508;704.604,575.383;557.002,353.053;619.039,635.133;685.7,458.736;798.829,-1,154.167;649.466,563.888;585.116,546.418;686.478,611.264;697.227,542.738;638.509,548.626;656.789,592.494;701.326,501.622;669.076,516.176;655.645,464.911;833.065,-1,158.192;742.267,561.481;
15.964:627.469,486.007;673.697,585.429;-1,040.585,-997.239;706.764,612.272;678.98,533.853;597.218,539.022;775.353,-1,156.482;-1,052.169,-1,079.998;687.599,523.838;616.081,346.653;639.086,417.899;-1,046.187,-1,157.711;720.689,500.092;882.806,-1,162.328;697.393,583.801;590.32,599.058;643.166,614.26;733.622,480.025;657.575,481.88;651.454,578.277;667.215,539.711;836.149,-1,104.567;790.736,-1,103.443;614.806,616.089;659.911,363.696;578.588,599.692;659.505,547.946;649.582,573.478;676.398,467.17;630.708,565.229;608.866,544.825;632.782,596.166;-1,119.724,-977.779;683.675,638.777;706.598,574.472;556.967,355.245;621.196,635.522;687.722,459.582;800.974,-1,153.717;651.202,562.549;585.159,544.227;688.635,610.871;698.996,541.444;639.557,546.701;658.971,592.282;702.126,499.582;670.15,514.266;657.542,466.008;835.245,-1,157.957;743.968,560.098;
15.975:628.895,484.258;675.875,586.017;-1,042.688,-998.058;708.962,611.761;680.634,532.318;597.933,536.882;777.262,-1,155.277;-1,054.127,-1,081.121;689.706,523.03;616.754,348.807;639.958,419.981;-1,048.327,-1,158.429;722.073,498.31;884.988,-1,161.749;699.609,583.374;591.965,597.513;645.422,614.261;734.501,477.946;659.366,480.505;653.654,577.783;669.55,539.364;838.393,-1,104.331;792.888,-1,102.763;616.944,615.365;660.449,365.888;580.48,598.462;661.413,547.671;651.772,572.928;677.862,465.453;632.029,563.4;609.858,542.798;635.02,596.453;-1,121.929,-978.261;685.921,638.998;708.625,573.479;556.931,357.501;623.441,635.753;689.914,460.117;803.153,-1,153.132;653.008,561.196;585.106,541.97;690.852,610.453;700.767,540.045;640.711,544.762;661.213,592.021;703.264,497.633;671.31,512.33;659.792,466.186;837.489,-1,157.715;745.702,558.653;
15.988:630.244,482.484;678.1,586.141;-1,044.764,-998.867;711.139,611.286;682.064,530.609;598.607,534.758;779.096,-1,154.011;-1,056.06,-1,082.229;691.773,522.196;617.372,350.948;640.915,421.993;-1,050.439,-1,159.138;723.401,496.52;887.142,-1,161.178;701.737,582.711;593.529,595.925;647.651,614.218;735.492,475.95;661.18,479.211;655.804,577.197;671.739,538.942;840.609,-1,104.097;795.005,-1,102.067;619.046,614.626;660.976,368.053;582.081,596.913;663.475,546.825;653.858,572.144;679.13,463.62;632.923,561.358;610.898,540.827;637.248,596.38;-1,124.105,-978.737;688.148,639.081;710.591,572.43;556.894,359.729;625.642,636.101;692.138,460.259;805.269,-1,152.433;654.811,559.886;585.048,539.743;693.029,609.975;702.723,538.977;641.731,542.78;663.416,591.687;704.748,495.97;672.494,510.442;661.981,465.767;839.704,-1,157.476;747.407,557.219;
16:632.032,480.765;680.464,586.892;-1,047.075,-999.767;713.616,611.161;683.396,528.516;599.5,532.444;781.137,-1,152.603;-1,058.211,-1,083.463;694.03,521.168;617.848,353.382;642.148,424.145;-1,052.79,-1,159.927;725.341,494.975;889.539,-1,160.543;704.068,581.865;595.33,594.22;650.128,614.116;736.975,473.962;663.137,477.688;658.141,576.366;674.159,538.4;843.076,-1,103.836;797.369,-1,101.318;621.21,613.415;661.413,370.494;583.551,594.915;665.782,545.916;656.257,571.567;680.748,461.741;633.977,559.114;612.27,538.761;639.687,595.935;-1,126.528,-979.267;690.628,639.092;712.802,571.307;556.889,362.209;628.118,636.251;694.604,459.993;807.575,-1,151.52;656.837,558.455;585.001,537.263;695.446,609.419;704.867,537.732;642.868,540.576;665.858,591.254;706.505,494.219;674.153,508.598;664.373,465.114;842.17,-1,157.21;749.335,555.659;
16.012:633.96,479.067;683.026,587.073;-1,049.469,-1,000.7;716.176,610.942;684.8,526.365;600.369,530.026;783.252,-1,151.144;-1,060.44,-1,084.742;696.3,519.965;618.66,355.819;643.318,426.432;-1,055.226,-1,160.744;727.652,493.852;892.022,-1,159.885;706.451,580.905;597.153,592.41;652.676,613.785;738.503,471.897;665.087,476.015;660.534,575.461;676.777,537.666;845.63,-1,103.564;799.814,-1,100.531;623.565,612.388;661.883,373.02;584.999,592.793;668.029,545.022;658.678,570.74;681.789,459.392;635.082,556.794;613.43,536.468;642.126,595.127;-1,129.038,-979.816;693.197,639.075;715.057,570.077;556.977,364.777;630.671,636.536;696.673,458.47;809.964,-1,150.574;658.937,556.976;585.034,534.694;697.935,608.783;707.266,536.81;644.074,538.308;668.339,590.586;708.724,492.925;675.83,506.652;666.213,463.321;844.724,-1,156.935;751.413,554.148;
16.024:635.732,477.503;685.371,587.374;-1,051.672,-1,001.557;718.522,610.653;686.066,524.369;601.251,527.833;785.184,-1,149.783;-1,062.49,-1,085.918;698.323,518.744;619.192,358.122;644.321,428.572;-1,057.467,-1,161.496;729.729,492.725;894.307,-1,159.279;708.643,580.021;598.998,590.933;654.995,613.328;739.927,470.011;667.326,475.258;662.666,574.461;678.949,536.734;847.981,-1,103.313;802.074,-1,099.839;625.523,611.064;662.211,375.36;586.314,590.829;670.168,544.017;660.843,569.791;683.492,457.753;635.84,554.556;614.497,534.36;644.269,594.131;-1,131.347,-980.321;695.56,639.052;717.116,568.916;557.007,367.14;633.033,636.613;698.542,457.024;812.161,-1,149.703;660.865,555.609;585.048,532.331;700.214,608.156;709.569,536.282;645.342,536.313;670.683,590.281;710.69,491.614;677.318,504.816;667.689,461.475;847.074,-1,156.682;753.391,552.853;
16.035:637.569,475.931;687.778,587.147;-1,053.925,-1,002.435;720.911,610.28;687.088,522.178;601.946,525.518;787.155,-1,148.382;-1,064.587,-1,087.121;700.392,517.492;619.969,360.412;645.276,430.793;-1,059.759,-1,162.265;731.835,491.538;896.644,-1,158.659;710.889,579.125;600.672,589.189;657.411,613.236;741.444,468.128;669.735,475.059;664.8,573.406;681.325,536.284;850.385,-1,103.056;804.394,-1,099.156;627.498,609.669;662.909,377.676;587.443,588.69;671.982,542.418;663.019,568.738;685.153,455.996;636.479,552.224;615.576,532.196;646.306,592.828;-1,133.709,-980.838;697.978,639.002;719.195,567.681;557.128,369.555;635.447,636.751;700.433,455.516;814.409,-1,148.813;662.817,554.182;585.116,529.914;702.528,607.455;711.978,536.068;646.442,534.16;673.085,590.005;712.915,490.667;679.185,503.28;669.975,462.264;849.478,-1,156.423;755.662,552.025;
16.048:639.358,474.725;689.902,586.769;-1,055.935,-1,003.218;723.025,609.848;688.023,520.233;602.794,523.534;789.029,-1,147.313;-1,066.459,-1,088.194;702.265,516.421;620.466,362.512;646.279,432.703;-1,061.805,-1,162.951;733.972,491.237;898.73,-1,158.107;712.86,578.248;602.116,587.585;659.562,613.057;742.824,466.469;671.891,474.974;666.678,572.403;683.433,535.824;852.53,-1,102.827;806.469,-1,098.564;629.139,608.268;663.515,379.746;588.302,586.711;673.858,541.351;664.93,567.742;687.302,455.805;637.316,550.235;616.561,530.276;648.097,591.624;-1,135.817,-981.299;700.133,638.899;721.042,566.566;557.192,371.712;637.604,636.808;702.402,454.634;816.415,-1,148.018;664.459,552.782;585.169,527.757;704.578,606.782;713.815,534.936;647.546,532.306;675.225,589.732;715.057,490.411;680.908,501.981;672.102,462.629;851.624,-1,156.192;757.449,550.816;
16.06:641.377,473.171;692.337,586.018;-1,058.309,-1,004.143;725.477,609.159;689.163,517.955;603.723,521.161;791.119,-1,145.856;-1,068.669,-1,089.462;704.535,515.264;621.343,364.904;647.436,434.974;-1,064.22,-1,163.761;736.49,491.625;901.192,-1,157.454;715.173,577.178;603.885,585.751;662.07,612.608;744.889,464.977;674.357,475.616;668.876,571.172;685.634,534.541;855.064,-1,102.555;808.896,-1,097.789;631.056,606.59;664.224,382.194;589.13,584.302;675.522,539.422;667.161,566.524;689.789,456.356;637.972,547.773;617.462,527.893;650.367,590.467;-1,138.306,-981.843;702.67,638.667;723.208,565.224;557.263,374.259;640.152,636.761;704.588,453.326;818.784,-1,147.08;666.228,550.948;584.887,525.224;706.958,605.873;716.177,533.98;648.564,529.97;677.744,589.349;717.605,490.359;682.666,500.137;674.606,463.097;854.157,-1,155.919;759.782,549.791;
16.073:643.733,472.347;694.52,584.81;-1,060.635,-1,005.048;727.842,608.361;690.128,515.654;604.716,518.872;793.296,-1,144.636;-1,070.834,-1,090.703;706.968,514.711;621.97,367.319;648.445,437.256;-1,066.586,-1,164.555;738.786,492.602;903.604,-1,156.814;717.417,576.088;605.504,583.852;664.526,612.168;746.911,463.515;676.754,476.31;670.994,569.919;687.571,532.968;857.545,-1,102.289;811.283,-1,097.061;632.875,604.882;665.228,384.478;589.869,581.918;677.039,537.441;669.312,565.271;692.094,457.312;639.027,545.511;618.596,525.67;652.289,588.875;-1,140.744,-982.377;705.136,638.285;725.333,563.916;557.294,376.754;642.63,636.471;707.046,452.895;821.104,-1,146.161;668.042,549.234;584.355,522.786;709.299,605.008;718.631,533.532;649.382,527.613;680.199,588.903;720.067,489.952;684.83,498.893;677.046,463.622;856.638,-1,155.651;762.077,548.812;
16.084:646.181,471.813;696.731,583.63;-1,062.97,-1,005.958;730.314,607.948;691.088,513.338;605.532,516.502;795.483,-1,143.412;-1,073.008,-1,091.95;709.446,514.334;622.717,369.711;649.662,439.447;-1,068.962,-1,165.352;741.206,493.257;906.027,-1,156.172;719.67,574.989;607.378,582.189;666.894,611.347;748.529,461.601;679.163,477.003;673.082,568.593;689.343,531.195;860.037,-1,102.021;813.687,-1,096.354;634.729,603.195;665.984,386.868;590.566,579.511;678.664,535.533;671.435,563.944;694.492,458.04;639.711,543.1;619.878,523.516;653.836,586.904;-1,143.192,-982.912;707.596,637.802;727.482,562.627;557.328,379.26;645.079,635.938;709.38,453.808;823.481,-1,145.365;669.592,547.265;583.995,520.306;711.64,604.112;721.052,532.882;650.142,525.225;682.618,588.246;722.56,490.211;687.143,497.928;679.476,464.235;859.13,-1,155.383;764.067,547.289;
16.094:648.069,470.684;698.677,582.605;-1,065.019,-1,006.756;732.455,607.446;691.672,511.218;606.272,514.431;797.402,-1,142.337;-1,074.916,-1,093.044;711.534,515.026;623.425,371.794;650.625,441.424;-1,071.047,-1,166.052;743.397,493.447;908.153,-1,155.609;721.651,574.034;608.859,580.562;669.041,610.871;750.452,460.533;681.169,477.904;674.93,567.428;691.228,530.061;862.223,-1,101.786;815.804,-1,095.756;636.335,601.693;666.47,389.013;591.14,577.388;680.416,534.203;673.288,562.768;696.392,459.149;640.763,541.169;620.93,521.585;655.054,585.072;-1,145.341,-983.382;709.73,637.27;729.372,561.501;557.365,381.459;647.186,635.307;711.482,454.456;825.62,-1,144.854;671.136,545.699;583.745,518.121;713.685,603.304;723.251,532.861;651.328,523.373;684.678,587.476;724.696,490.734;689.31,497.555;681.564,464.926;861.316,-1,155.147;765.968,546.181;
16.11:649.949,469.719;700.576,581.676;-1,066.989,-1,007.523;734.479,606.839;693.113,509.672;607.025,512.456;799.235,-1,141.286;-1,076.749,-1,094.096;713.154,516.382;623.913,373.85;651.593,443.303;-1,073.051,-1,166.724;745.509,493.374;910.196,-1,155.067;723.579,573.169;610.242,578.965;670.992,610.06;752.3,459.507;682.948,479.045;676.727,566.347;693.198,529.298;864.325,-1,101.56;817.846,-1,095.212;638.048,600.454;666.93,391.075;591.732,575.359;682.206,533.079;675.087,561.687;698.334,459.984;641.744,539.297;622.122,519.84;656.696,583.742;-1,147.405,-983.834;711.753,636.658;731.225,560.486;557.378,383.573;649.171,634.582;713.508,455.056;827.624,-1,144.184;672.869,544.489;583.637,516.01;715.644,602.511;725.195,532.032;652.408,521.556;686.626,586.657;726.809,490.775;691.423,497.592;683.298,466.133;863.418,-1,154.921;767.93,545.396;
16.123:652.896,468.866;703.347,580.36;-1,069.847,-1,008.637;737.44,606.034;695.699,508.02;608.214,509.628;802.013,-1,139.983;-1,079.41,-1,095.622;715.224,518.647;624.725,376.808;652.882,446.087;-1,075.96,-1,167.7;748.549,493.783;913.161,-1,154.281;726.441,572.064;612.518,576.907;673.98,609.364;754.982,458.018;685.179,481.151;679.386,564.844;696.203,528.679;867.375,-1,101.232;820.801,-1,094.387;640.333,598.407;667.754,394.031;592.591,572.414;685.005,531.824;677.773,560.241;701.134,461.237;643.332,536.672;623.968,517.389;658.659,581.385;-1,150.402,-984.489;714.651,635.652;733.967,559.11;557.392,386.64;652.004,633.405;716.452,455.919;830.609,-1,143.474;675.387,542.737;583.569,512.943;718.534,601.481;728.114,531.088;654.237,519.093;689.431,585.413;729.876,490.869;694.426,498.223;685.462,468.309;866.468,-1,154.592;770.895,544.61;
16.134:655.608,468.793;705.84,579.291;-1,072.375,-1,009.621;740.04,605.261;698.312,507.293;609.387,507.183;804.645,-1,139.329;-1,081.763,-1,096.972;717.277,520.419;625.319,379.455;654.2,448.457;-1,078.531,-1,168.563;751.198,494.368;915.783,-1,153.586;728.974,571.094;614.244,574.815;676.479,608.31;756.966,456.168;687.088,483.078;681.706,563.539;698.906,528.453;870.072,-1,100.942;823.423,-1,093.692;642.533,596.821;668.911,396.484;593.456,569.843;687.258,530.314;680.118,558.907;703.592,462.383;644.594,534.271;625.749,515.343;660.427,579.327;-1,153.052,-985.069;717.212,634.758;736.474,558.075;557.385,389.353;654.317,631.988;719.052,456.694;833.248,-1,142.847;677.612,541.185;583.605,510.231;721.061,600.496;730.757,530.478;655.476,516.68;691.821,584.132;732.584,491.022;696.906,499.32;687.429,470.176;869.165,-1,154.302;773.57,544.162;
16.145:657.746,468.93;707.797,578.419;-1,074.372,-1,010.399;742.119,604.741;700.475,507.073;610.047,505.143;806.653,-1,138.581;-1,083.622,-1,098.038;718.906,521.812;626.138,381.435;655.054,450.423;-1,080.563,-1,169.244;753.182,495.178;917.855,-1,153.037;730.979,570.337;615.742,573.282;678.426,607.413;758.533,454.706;688.531,484.662;683.623,562.593;701.042,528.274;872.203,-1,100.713;825.501,-1,093.17;644.025,595.282;669.684,398.482;594.143,567.813;689.381,530.017;682.017,557.955;705.517,463.324;645.472,532.316;627.149,513.721;661.948,577.817;-1,155.146,-985.527;719.226,634.027;738.606,557.858;557.463,391.494;656.114,630.82;721.109,457.294;835.333,-1,142.351;679.394,539.995;583.719,508.091;723.086,599.794;732.885,530.228;657.081,515.26;693.699,583.099;734.717,491.222;698.751,499.883;689.147,471.457;871.295,-1,154.072;775.699,543.918;
16.156:659.903,469.266;709.785,577.516;-1,076.406,-1,011.191;744.233,604.195;702.657,507.128;610.957,503.159;808.748,-1,137.964;-1,085.516,-1,099.124;720.555,523.242;626.713,383.542;655.906,452.433;-1,082.633,-1,169.939;755.279,495.785;919.965,-1,152.477;733.06,569.676;617.313,571.766;680.341,606.364;759.723,452.876;690.257,485.999;685.669,561.843;703.222,528.168;874.373,-1,100.479;827.614,-1,092.621;645.514,593.686;670.299,400.577;594.87,565.755;691.562,529.917;684.009,557.203;707.473,464.295;646.57,530.429;628.258,511.84;663.325,576.123;-1,157.278,-985.994;721.266,633.249;740.781,557.669;557.537,393.676;657.881,629.538;723.215,457.869;837.457,-1,141.846;681.266,538.872;583.899,505.915;725.165,599.128;735.061,530.053;659.001,514.221;695.71,582.25;736.824,491.797;700.668,500.928;690.844,472.83;873.466,-1,153.838;777.878,543.78;
16.168:662.037,469.948;711.871,576.701;-1,078.493,-1,012.004;746.404,603.645;704.871,507.65;611.991,501.172;810.935,-1,137.48;-1,087.459,-1,100.239;722.398,524.516;627.221,385.723;656.804,454.485;-1,084.756,-1,170.651;757.355,496.627;922.13,-1,151.903;735.231,569.127;618.855,570.142;682.249,605.191;760.438,450.753;691.971,487.441;687.733,561.125;705.454,528.357;876.6,-1,100.239;829.779,-1,092.044;646.932,591.952;671.096,402.671;595.734,563.688;693.615,529.022;686.067,556.411;709.521,465.203;647.86,528.599;629.524,509.992;664.878,574.509;-1,159.467,-986.472;723.356,632.443;743.02,557.595;557.646,395.914;659.735,628.281;725.393,458.392;839.636,-1,141.328;683.39,538.159;584.162,503.691;727.31,598.483;737.262,529.636;660.924,513.072;697.757,581.339;739.038,492.137;702.572,501.9;692.434,474.408;875.693,-1,153.598;780.008,543.085;
16.182:664.295,470.88;713.848,575.266;-1,080.769,-1,012.891;748.762,603.007;707.265,508.168;613.161,499.028;813.263,-1,136.743;-1,089.578,-1,101.454;724.342,525.995;628.002,388.037;657.773,456.727;-1,087.072,-1,171.428;759.718,497.244;924.491,-1,151.277;737.643,568.739;620.592,568.424;684.341,603.931;762.025,448.897;693.904,488.934;689.988,560.33;707.82,528.964;879.029,-1,099.977;832.146,-1,091.444;648.197,589.863;672.088,404.902;596.662,561.429;695.883,528.117;688.317,555.623;711.75,466.2;649.516,526.803;631.248,508.262;666.467,572.655;-1,161.853,-986.994;725.631,631.554;745.463,557.587;557.838,398.349;661.815,627.001;727.785,458.888;842.012,-1,140.762;685.798,537.753;584.565,501.282;729.63,597.717;739.675,529.258;662.997,511.78;699.858,580.095;741.172,493.325;704.846,502.653;694.254,476.037;878.121,-1,153.336;782.45,543.043;
16.193:666.858,471.662;716.026,573.705;-1,083.266,-1,013.863;751.38,602.438;709.884,508.781;614.454,496.681;815.867,-1,136.112;-1,091.902,-1,102.787;726.325,527.797;628.846,390.581;659.174,459.011;-1,089.612,-1,172.28;762.347,497.76;927.081,-1,150.591;740.306,569.04;622.474,566.517;686.642,602.558;764.704,448.851;695.471,491.108;692.469,559.472;710.391,529.72;881.693,-1,099.69;834.738,-1,090.763;649.481,587.511;673.036,407.409;597.743,558.977;698.395,527.184;690.787,554.766;714.169,467.354;651.757,525.333;633.033,506.263;668.397,570.795;-1,164.47,-987.567;728.119,630.558;748.14,557.686;558.091,401.016;664.062,625.541;730.419,459.379;844.619,-1,140.142;688.457,537.423;585.029,498.643;732.202,596.966;742.345,529.022;665.461,510.729;702.434,579.356;743.603,494.451;707.21,503.817;695.805,478.222;880.766,-1,152.907;785.129,543.11;
16.204:668.898,472.57;717.875,572.452;-1,085.347,-1,014.674;753.584,602.073;712.034,509.412;615.664,494.804;817.963,-1,135.339;-1,093.84,-1,103.898;728.178,529.043;629.474,392.724;660.246,460.971;-1,091.73,-1,172.991;764.545,498.16;929.24,-1,150.019;742.444,569.686;623.922,564.816;688.584,601.454;766.755,449.736;697.119,492.615;694.565,558.807;712.624,529.743;883.911,-1,099.427;836.904,-1,090.218;650.664,585.617;673.827,409.498;598.69,556.954;700.627,527.284;692.858,554.099;716.229,468.216;653.835,524.514;634.921,505.07;669.749,569.017;-1,166.652,-988.044;730.204,629.76;750.322,558.167;558.318,403.238;665.958,624.36;732.609,459.815;846.792,-1,139.626;690.652,537.836;586.56,497.016;734.366,596.415;744.537,528.597;667.607,510.107;704.573,578.714;745.674,495.287;709.357,504.361;697.072,480.061;882.971,-1,152.549;787.312,543.582;
16.216:670.975,473.264;719.95,571.751;-1,087.388,-1,015.468;755.768,601.914;714.174,509.878;616.872,492.977;820.064,-1,134.722;-1,095.739,-1,104.988;730.162,529.972;630.183,394.796;661.06,463.004;-1,093.806,-1,173.687;766.683,498.631;931.357,-1,149.457;744.611,570.003;625.319,563.13;690.446,600.302;768.439,451.136;699.039,493.668;696.658,558.253;714.797,530.015;886.083,-1,099.151;839.021,-1,089.659;651.956,583.848;674.736,411.49;599.664,554.993;702.815,527.198;694.905,553.528;718.253,469.052;655.908,523.808;636.557,503.615;671.359,567.533;-1,168.792,-988.512;732.261,629.007;752.482,557.808;558.569,405.414;667.818,623.205;734.745,460.302;848.922,-1,139.119;692.546,538.936;588.655,496.38;736.505,595.944;746.693,528.213;669.74,509.61;706.675,578.097;747.79,495.852;711.445,504.991;698.483,481.737;885.133,-1,152.198;789.453,544.044;
16.231:673.223,473.864;722.211,571.207;-1,089.556,-1,016.313;758.094,601.905;716.454,510.116;618.213,491.076;822.334,-1,134.214;-1,097.757,-1,106.145;732.265,530.966;630.569,397.09;662.189,465.038;-1,096.011,-1,174.427;768.937,499.208;933.606,-1,148.861;746.832,570.693;626.93,561.452;692.409,599.054;770.344,452.47;701.077,494.79;698.909,557.666;717.101,530.34;888.389,-1,098.841;841.275,-1,089.083;653.229,581.901;675.683,413.615;600.604,552.865;705.139,527.102;697.094,552.741;720.34,470.08;658.23,523.673;638.394,502.188;672.929,565.817;-1,171.064,-989.009;734.457,628.239;754.784,557.473;558.815,407.727;669.8,621.986;736.942,461.065;851.185,-1,138.581;694.711,539.787;590.954,496.737;738.783,595.474;748.988,527.831;671.986,509.005;708.923,577.5;750.113,495.98;713.704,505.453;699.979,483.517;887.429,-1,151.825;791.726,544.534;
16.244:676.127,474.844;725.223,571.78;-1,092.412,-1,017.425;761.159,601.884;719.508,510.27;619.946,488.548;825.251,-1,133.272;-1,100.416,-1,107.67;734.992,532.365;631.278,400.072;663.723,467.691;-1,098.917,-1,175.402;771.865,500.117;936.569,-1,148.076;749.862,571.158;629.291,559.497;695.028,597.461;773.05,453.911;703.774,496.247;701.941,557.101;720.152,530.634;891.424,-1,098.417;844.249,-1,088.342;655.017,579.411;677.085,416.34;601.928,550.1;708.201,526.967;700.104,552.374;723.117,471.379;661.294,523.769;641.185,500.919;675.092,563.645;-1,174.059,-989.664;737.379,627.314;757.839,557.226;559.098,410.779;672.447,620.44;739.85,462.035;854.167,-1,137.871;697.767,540.026;594.019,496.727;741.809,594.981;752.051,527.945;674.798,507.786;711.887,576.719;753.08,496.75;716.658,505.966;701.5,486.179;890.454,-1,151.334;794.723,545.181;
