23.322:-186.975,-1,179.612;-226.515,-1,128.132;-165.702,-1,153.975;-147.951,-1,060.136;508.401,832.644;-236.82,-1,046.054;-139.599,-1,177.358;-122.621,-1,110.641;487.375,750.967;509.098,797.005;-124.559,1,020.875;-199.896,-1,228.111;-142.281,-1,184.098;-234.502,-1,258.259;-93.023,-1,170.82;-151.608,-1,220.93;-209.176,-1,092.453;503.217,785.295;-156.063,-1,047.397;-158.338,-1,169.787;-205.138,-1,164.392;457.895,763.887;-234.442,-1,179.552;505.621,821.715;468.832,825.9;-169.464,-1,203.342;457.147,797.445;474.851,868.557;467.838,784.088;-144.87,-1,262.097;511.011,808.076;517.351,764.13;-257.346,-1,112.727;-165.358,-1,131.815;478.913,737.464;536.299,838.651;-118.726,-1,214.658;-179.953,-1,105.574;-97.301,-1,251.759;-235.594,-1,218.953;-211.81,-1,149.68;-199.17,-1,201.946;-132.969,-1,126.226;458.877,817.154;-186.452,-1,123.763;-271.301,-1,174.81;554.558,802.852;-112.535,-1,161.305;465.726,839.058;524.813,862.765;
23.334:-185.74,-1,181.495;-224.819,-1,129.614;-163.741,-1,155.082;-146.345,-1,061.715;508.841,834.853;-235.907,-1,048.113;-137.671,-1,178.522;-120.499,-1,111.398;488.365,752.991;509.278,799.25;-126.208,1,022.41;-198.147,-1,229.53;-140.755,-1,185.754;-232.519,-1,259.327;-91.489,-1,172.468;-150.458,-1,222.867;-207.492,-1,093.949;503.783,787.475;-155.184,-1,049.471;-156.495,-1,171.082;-203.193,-1,165.526;458.204,766.118;-232.934,-1,181.224;506.306,823.861;469.396,828.08;-167.961,-1,205.018;457.415,799.681;475.746,870.624;468.702,786.168;-142.651,-1,262.479;511.429,810.289;517.605,766.368;-255.754,-1,114.32;-163.613,-1,133.238;479.648,739.593;536.834,840.839;-117.745,-1,216.685;-177.782,-1,106.172;-96.119,-1,249.842;-233.692,-1,220.158;-209.835,-1,150.762;-197.305,-1,203.208;-130.899,-1,127.113;459.099,819.396;-184.608,-1,125.055;-269.33,-1,175.9;555.069,805.045;-110.628,-1,162.504;466.766,841.056;524.88,865.016;
23.346:-184.169,-1,183.339;-223.026,-1,131.244;-161.618,-1,156.25;-144.977,-1,063.715;509.544,837.172;-234.952,-1,050.339;-135.436,-1,179.458;-118.219,-1,112.217;489.426,755.169;509.413,801.669;-127.981,1,024.061;-196.266,-1,231.057;-139.105,-1,187.528;-230.375,-1,260.454;-89.803,-1,174.208;-149.745,-1,225.182;-205.632,-1,095.501;504.246,789.853;-154.049,-1,051.611;-154.866,-1,172.876;-201.294,-1,167.031;458.596,768.509;-231.401,-1,183.1;506.993,826.184;469.937,830.442;-165.736,-1,205.979;457.716,802.085;476.612,872.887;469.261,788.526;-140.262,-1,262.886;511.818,812.68;517.954,768.765;-254.017,-1,116.009;-161.777,-1,134.82;480.273,741.934;537.409,843.192;-115.943,-1,218.304;-175.411,-1,106.672;-94.431,-1,248.103;-231.583,-1,221.352;-208.018,-1,152.365;-195.293,-1,204.557;-128.666,-1,128.054;459.384,821.802;-182.469,-1,126.194;-267.235,-1,177.116;555.642,807.399;-108.565,-1,163.775;467.783,843.255;524.952,867.438;
23.358:-182.788,-1,185.333;-221.354,-1,133.001;-159.412,-1,157.259;-143.428,-1,065.581;510.729,839.288;-233.934,-1,052.541;-133.186,-1,180.365;-115.937,-1,113.037;490.487,757.35;509.656,804.083;-129.757,1,025.713;-194.383,-1,232.586;-137.399,-1,189.252;-228.216,-1,261.559;-87.945,-1,175.767;-148.103,-1,226.968;-203.784,-1,097.072;504.69,792.238;-152.851,-1,053.72;-152.855,-1,174.231;-199.35,-1,168.483;458.915,770.913;-230.106,-1,185.151;507.337,828.585;470.237,832.849;-163.525,-1,206.976;458.033,804.49;477.43,875.17;469.782,790.895;-137.859,-1,263.216;512.362,815.044;518.238,771.174;-252.262,-1,117.683;-159.976,-1,136.444;481.109,744.211;538.23,845.475;-113.882,-1,219.583;-173.093,-1,107.384;-93.212,-1,246.006;-229.518,-1,222.624;-206.105,-1,153.855;-193.365,-1,206.03;-126.294,-1,128.563;459.679,824.209;-180.715,-1,127.869;-265.167,-1,178.385;556.27,809.742;-106.513,-1,165.067;468.659,845.517;525.023,869.862;
23.37:-181.174,-1,187.191;-219.502,-1,134.622;-157.268,-1,158.466;-141.602,-1,067.23;512.138,841.351;-232.927,-1,054.786;-130.885,-1,181.236;-113.623,-1,113.875;491.683,759.501;509.83,806.538;-131.558,1,027.39;-192.418,-1,234.067;-135.542,-1,190.867;-226.007,-1,262.645;-86.114,-1,177.411;-145.899,-1,228.062;-201.847,-1,098.59;505.101,794.664;-151.634,-1,055.859;-151.031,-1,175.883;-197.733,-1,170.337;459.269,773.348;-228.011,-1,186.442;508.083,830.887;470.534,835.291;-161.278,-1,207.978;458.379,806.927;478.253,877.489;470.209,793.318;-135.406,-1,263.405;512.785,817.468;518.457,773.625;-250.477,-1,119.377;-158.082,-1,138.016;481.899,746.541;539.292,847.694;-111.768,-1,220.843;-170.765,-1,108.184;-91.535,-1,244.205;-227.511,-1,224.048;-204.018,-1,155.161;-191.737,-1,207.875;-123.935,-1,129.264;459.999,826.649;-178.919,-1,129.551;-263.189,-1,179.849;556.973,812.1;-104.402,-1,166.333;469.539,847.815;525.096,872.322;
23.382:-179.73,-1,189.034;-217.83,-1,136.26;-155.187,-1,159.537;-140.233,-1,069.13;513.505,843.251;-231.983,-1,056.928;-128.602,-1,181.753;-111.431,-1,114.698;492.871,761.517;510.027,808.87;-133.271,1,028.985;-190.394,-1,235.244;-133.69,-1,192.299;-223.895,-1,263.654;-84.395,-1,179;-143.901,-1,229.281;-200.045,-1,100.084;505.459,796.977;-150.537,-1,057.927;-149.275,-1,177.431;-196.306,-1,172.193;459.53,775.675;-226.102,-1,187.797;508.955,833.059;470.82,837.615;-159.331,-1,209.278;458.719,809.242;480.101,878.926;470.7,795.607;-133.066,-1,263.336;513.457,819.711;518.813,775.939;-248.818,-1,121.028;-156.269,-1,139.497;482.495,748.805;540.302,849.806;-109.77,-1,222.062;-168.579,-1,109.021;-89.646,-1,242.824;-225.543,-1,225.315;-202.024,-1,156.385;-189.769,-1,209.142;-121.756,-1,130.119;460.343,828.965;-177.206,-1,131.147;-261.314,-1,181.25;557.712,814.321;-102.344,-1,167.448;470.384,849.998;525.166,874.662;
23.394:-178.195,-1,190.767;-216.106,-1,137.805;-153.09,-1,160.52;-138.667,-1,070.835;514.471,845.355;-230.977,-1,059.013;-126.371,-1,182.372;-109.258,-1,115.497;494.002,763.538;510.235,811.176;-134.966,1,030.562;-188.431,-1,236.471;-132.326,-1,194.169;-221.78,-1,264.594;-82.583,-1,180.442;-141.671,-1,229.902;-198.273,-1,101.574;505.877,799.254;-149.362,-1,059.922;-147.238,-1,178.531;-194.983,-1,174.093;459.828,777.971;-223.846,-1,188.315;509.423,835.327;471.071,839.916;-157.244,-1,210.28;459.068,811.531;481.639,880.657;471.104,797.886;-130.895,-1,262.532;513.976,821.967;519.093,778.237;-247.12,-1,122.602;-154.473,-1,140.957;483.031,751.057;541.302,851.894;-107.828,-1,223.323;-166.859,-1,110.57;-87.52,-1,241.907;-223.622,-1,226.607;-200.027,-1,157.558;-187.902,-1,210.511;-119.613,-1,130.993;461.937,830.643;-175.365,-1,132.551;-259.416,-1,182.576;558.46,816.512;-100.294,-1,168.525;471.212,852.16;525.234,876.976;
23.406:-176.601,-1,192.731;-214.397,-1,139.671;-150.805,-1,161.607;-136.81,-1,072.553;515.284,847.751;-229.895,-1,061.3;-124.026,-1,183.323;-106.897,-1,116.405;495.155,765.79;510.61,813.678;-136.818,1,032.286;-186.241,-1,237.739;-130.648,-1,196.063;-219.29,-1,265.046;-80.66,-1,182.086;-139.206,-1,230.474;-196.313,-1,103.175;506.393,801.731;-148.113,-1,062.122;-145.115,-1,179.908;-193.521,-1,176.158;460.191,780.475;-221.581,-1,189.443;509.81,837.827;471.31,842.435;-155.064,-1,211.564;459.499,814.024;483.132,882.7;471.618,800.364;-128.427,-1,261.972;514.52,824.438;519.347,780.754;-245.223,-1,124.277;-152.456,-1,142.485;483.835,753.456;542.394,854.177;-105.793,-1,224.826;-164.857,-1,112.117;-85.073,-1,241.264;-221.449,-1,227.904;-198.101,-1,159.198;-185.876,-1,212.027;-117.279,-1,131.971;463.582,832.566;-173.092,-1,133.663;-257.176,-1,183.753;559.275,818.907;-98.061,-1,169.714;472.09,854.533;525.309,879.505;
23.418:-175.079,-1,194.51;-212.514,-1,141.062;-148.704,-1,162.639;-135.396,-1,074.418;516.072,849.955;-228.958,-1,063.446;-121.914,-1,184.331;-104.705,-1,117.226;496.302,767.83;510.98,815.989;-138.531,1,033.881;-184.204,-1,238.891;-128.943,-1,197.666;-217.006,-1,265.558;-78.835,-1,183.551;-136.955,-1,231.116;-194.54,-1,104.703;506.918,804.012;-147.018,-1,064.191;-143.239,-1,181.307;-192.069,-1,177.994;460.64,782.772;-219.727,-1,190.872;510.488,840.068;471.517,844.767;-153.299,-1,213.103;459.934,816.324;484.329,884.712;472.052,802.664;-126.107,-1,261.664;515.017,826.725;519.743,783.061;-243.252,-1,125.539;-150.74,-1,144.077;484.373,755.734;543.405,856.288;-104.02,-1,226.354;-163.129,-1,113.697;-82.74,-1,241.068;-219.476,-1,229.163;-196.284,-1,160.674;-183.986,-1,213.407;-115.134,-1,132.908;465.05,834.389;-171.238,-1,135.092;-255.115,-1,184.862;560.029,821.123;-95.98,-1,170.785;472.888,856.734;525.378,881.845;
23.43:-173.597,-1,196.399;-210.783,-1,142.726;-146.509,-1,163.612;-133.776,-1,076.191;516.926,852.2;-228.007,-1,065.651;-119.848,-1,185.555;-102.471,-1,118.107;497.425,769.953;511.378,818.357;-140.289,1,035.517;-182.151,-1,240.137;-127.026,-1,199.113;-214.679,-1,266.149;-76.953,-1,185.044;-134.627,-1,231.704;-192.704,-1,106.251;507.479,806.347;-145.965,-1,066.349;-141.62,-1,183.081;-190.53,-1,179.837;460.913,785.158;-217.969,-1,192.507;511.703,842.139;471.742,847.157;-151.495,-1,214.687;460.405,818.679;485.213,886.944;472.5,805.023;-123.709,-1,261.535;515.912,828.954;520.085,785.438;-241.233,-1,126.839;-148.904,-1,145.624;484.864,758.085;544.441,858.454;-102.784,-1,228.413;-161.249,-1,115.19;-80.339,-1,241.128;-217.44,-1,230.436;-194.473,-1,162.251;-182.182,-1,214.992;-112.939,-1,133.881;466.464,836.33;-169.189,-1,136.343;-253.024,-1,186.042;560.83,823.387;-93.832,-1,171.86;473.705,858.992;525.449,884.245;
23.443:-172.247,-1,198.392;-209.005,-1,144.349;-144.337,-1,164.65;-132.013,-1,077.83;517.833,854.429;-227.059,-1,067.863;-117.755,-1,186.746;-100.222,-1,118.965;498.489,772.112;511.724,820.74;-142.051,1,037.157;-180.128,-1,241.442;-125.097,-1,200.553;-212.374,-1,266.846;-75.059,-1,186.529;-132.287,-1,232.271;-190.832,-1,107.764;508.05,808.686;-144.871,-1,068.494;-139.828,-1,184.688;-189.128,-1,181.794;461.466,787.501;-216.213,-1,194.155;513.212,844.015;471.987,849.552;-149.711,-1,216.304;460.912,821.032;486.059,889.198;472.959,807.386;-121.341,-1,261.968;516.914,831.142;520.387,787.826;-239.312,-1,128.29;-147.067,-1,147.18;485.569,760.386;545.48,860.626;-100.898,-1,229.909;-159.38,-1,116.707;-77.933,-1,241.189;-215.397,-1,231.71;-192.406,-1,163.485;-180.349,-1,216.553;-110.741,-1,134.865;467.757,838.36;-167.48,-1,138.039;-251.013,-1,187.366;561.667,825.644;-91.652,-1,172.881;474.534,861.252;525.521,886.651;
23.454:-170.956,-1,200.525;-207.394,-1,146.251;-142.12,-1,165.79;-130.217,-1,079.559;518.298,856.879;-226.08,-1,070.156;-115.67,-1,188.112;-97.886,-1,119.837;499.666,774.31;512.068,823.209;-143.876,1,038.856;-177.965,-1,242.681;-123.062,-1,201.994;-209.992,-1,267.582;-73.523,-1,188.492;-129.879,-1,232.917;-188.858,-1,109.286;508.641,811.108;-143.713,-1,070.701;-137.7,-1,185.988;-187.82,-1,183.916;461.872,789.96;-214.393,-1,195.858;514.388,846.212;472.219,852.034;-148.039,-1,218.153;461.443,823.468;486.871,891.555;473.308,809.855;-118.914,-1,262.537;518.008,833.382;520.643,790.306;-237.183,-1,129.587;-145.114,-1,148.729;486.048,762.833;546.557,862.874;-99.36,-1,231.872;-157.48,-1,118.321;-75.441,-1,241.252;-213.288,-1,233.039;-190.331,-1,164.867;-178.439,-1,218.156;-108.464,-1,135.879;469.026,840.506;-165.57,-1,139.641;-248.844,-1,188.595;562.449,828.011;-89.428,-1,174.007;475.361,863.603;526.227,889.042;
23.466:-169.399,-1,202.119;-205.823,-1,147.831;-140.085,-1,166.696;-128.588,-1,081.079;519.003,858.992;-225.129,-1,072.171;-113.814,-1,189.345;-95.832,-1,120.701;500.664,776.302;512.412,825.41;-145.507,1,040.374;-175.931,-1,243.592;-121.335,-1,203.401;-207.86,-1,268.227;-72.16,-1,190.255;-127.724,-1,233.483;-187.064,-1,110.608;509.301,813.236;-142.751,-1,072.711;-135.929,-1,187.339;-186.65,-1,185.812;462.344,792.138;-212.774,-1,197.39;515.759,847.969;472.459,854.25;-147.026,-1,220.137;461.861,825.657;487.605,893.659;473.908,812.001;-116.798,-1,263.235;519.053,835.351;521.04,792.499;-235.382,-1,130.899;-143.261,-1,149.967;486.68,764.97;547.518,864.884;-97.475,-1,233.06;-155.677,-1,119.631;-73.213,-1,241.308;-211.391,-1,234.208;-188.304,-1,165.791;-176.724,-1,219.578;-106.431,-1,136.791;469.733,842.619;-163.738,-1,140.909;-246.979,-1,189.813;563.187,830.114;-87.413,-1,174.957;476.138,865.692;526.966,891.144;
23.478:-167.52,-1,203.688;-203.894,-1,149.338;-137.909,-1,167.819;-126.848,-1,082.801;520.188,861.134;-224.084,-1,074.385;-111.739,-1,190.644;-93.62,-1,121.749;501.805,778.468;512.731,827.837;-147.299,1,042.042;-173.5,-1,243.88;-119.561,-1,205.088;-205.491,-1,268.843;-70.525,-1,192.077;-125.346,-1,234.065;-185.576,-1,112.552;510.03,815.573;-141.702,-1,074.923;-133.976,-1,188.815;-185.089,-1,187.698;462.726,794.556;-211,-1,199.076;516.942,850.112;472.757,856.679;-145.751,-1,222.227;462.347,828.056;488.455,895.954;474.217,814.429;-114.61,-1,264.333;520.416,837.384;521.414,794.918;-233.313,-1,132.206;-141.532,-1,151.7;487.128,767.376;548.936,866.88;-95.422,-1,234.392;-153.736,-1,121.123;-70.766,-1,241.369;-209.276,-1,235.441;-186.207,-1,167.055;-174.663,-1,220.899;-104.203,-1,137.805;470.5,844.944;-161.584,-1,142.073;-244.841,-1,191.007;564.1,832.385;-85.201,-1,176.007;477.021,867.975;527.536,893.525;
23.491:-165.536,-1,205.161;-201.976,-1,150.896;-135.573,-1,168.624;-125.03,-1,084.474;521.521,863.215;-223.042,-1,076.626;-109.66,-1,191.979;-91.431,-1,122.895;502.987,780.638;513.27,830.249;-149.107,1,043.725;-171.105,-1,244.489;-117.679,-1,206.689;-203.079,-1,269.383;-68.714,-1,193.758;-122.981,-1,234.78;-184.473,-1,114.763;510.965,817.86;-140.692,-1,077.178;-131.989,-1,190.285;-183.335,-1,189.439;463.323,796.954;-209.203,-1,200.772;518.543,851.994;473.105,859.126;-144.519,-1,224.369;462.887,830.467;489.368,898.251;474.815,816.827;-112.172,-1,264.735;521.68,839.507;521.785,797.361;-231.311,-1,133.656;-139.717,-1,153.377;487.808,769.752;550.235,868.982;-93.363,-1,235.759;-151.957,-1,122.838;-68.328,-1,241.772;-207.089,-1,236.591;-184.085,-1,168.322;-172.577,-1,222.224;-101.953,-1,138.827;471.238,847.302;-159.777,-1,143.758;-242.759,-1,192.338;565.126,834.633;-82.976,-1,177.082;477.921,870.276;528.299,895.875;
23.502:-163.414,-1,206.385;-200.114,-1,152.488;-133.44,-1,169.829;-123.273,-1,086.182;523.154,865.042;-222.166,-1,078.914;-107.773,-1,193.541;-89.268,-1,124.045;504.208,782.762;513.816,832.637;-150.901,1,045.395;-168.77,-1,245.23;-115.744,-1,208.192;-200.687,-1,269.911;-66.806,-1,195.294;-120.613,-1,235.406;-183.06,-1,116.765;512.398,819.847;-139.611,-1,079.376;-130,-1,191.715;-181.819,-1,191.363;463.816,799.353;-207.426,-1,202.459;519.438,854.275;473.479,861.547;-143.553,-1,226.62;463.421,832.858;490.343,900.498;475.568,819.158;-109.78,-1,265.267;522.624,841.768;522.252,799.766;-229.319,-1,135.081;-137.86,-1,154.974;488.235,772.164;551.438,871.116;-91.365,-1,237.177;-150.65,-1,124.909;-66.121,-1,242.834;-204.854,-1,237.592;-181.9,-1,169.428;-170.629,-1,223.709;-99.737,-1,139.87;471.896,849.662;-157.825,-1,145.239;-240.575,-1,193.448;566.142,836.862;-80.791,-1,178.188;478.803,872.562;528.782,898.277;
23.514:-161.339,-1,207.437;-198.517,-1,154.179;-131.55,-1,171.185;-121.62,-1,087.818;524.703,866.776;-221.05,-1,080.954;-105.97,-1,195.011;-87.219,-1,125.147;505.418,784.748;514.274,834.918;-152.603,1,046.979;-166.626,-1,246.13;-113.959,-1,209.683;-198.423,-1,270.446;-64.949,-1,196.695;-118.386,-1,236.078;-182.174,-1,118.915;513.529,821.88;-138.731,-1,081.53;-128.09,-1,193.043;-180.248,-1,193.079;464.272,801.634;-205.713,-1,204.032;520.132,856.495;473.891,863.836;-142.092,-1,228.43;463.922,835.129;492.288,901.774;475.88,821.463;-107.526,-1,265.84;523.241,844.01;522.712,802.046;-227.572,-1,136.617;-136.05,-1,156.435;488.965,774.373;552.575,873.145;-89.549,-1,238.63;-149.207,-1,126.734;-64.025,-1,243.843;-202.777,-1,238.641;-179.968,-1,170.723;-168.723,-1,225.043;-97.646,-1,140.89;472.445,851.922;-156.088,-1,146.785;-238.545,-1,194.582;567.089,838.987;-78.733,-1,179.273;479.688,874.713;529.97,900.276;
23.527:-159.2,-1,208.647;-196.608,-1,155.728;-129.52,-1,172.571;-119.928,-1,089.601;526.341,868.61;-219.852,-1,083.1;-104.063,-1,196.562;-85.065,-1,126.33;506.555,786.928;515.06,837.247;-154.402,1,048.654;-164.181,-1,246.383;-111.983,-1,211.145;-196.019,-1,270.959;-62.941,-1,198.113;-116.038,-1,236.807;-180.516,-1,120.729;514.5,824.138;-137.814,-1,083.81;-126.112,-1,194.502;-178.286,-1,194.559;464.745,804.047;-203.88,-1,205.669;520.591,858.91;474.521,866.212;-139.808,-1,229.339;464.434,837.534;494.121,903.412;476.609,823.81;-105.167,-1,266.532;523.802,846.404;523.181,804.459;-225.551,-1,138.016;-134.089,-1,157.917;489.438,776.785;553.798,875.277;-87.904,-1,240.456;-147.593,-1,128.588;-61.81,-1,244.909;-200.548,-1,239.676;-177.866,-1,171.998;-166.693,-1,226.429;-95.485,-1,142.061;472.963,854.325;-154.204,-1,148.364;-236.475,-1,195.908;568.052,841.248;-76.581,-1,180.461;480.653,876.974;531.169,902.422;
23.538:-157.03,-1,209.715;-194.904,-1,157.444;-127.498,-1,173.898;-118.208,-1,091.302;527.595,870.678;-218.642,-1,085.195;-102.186,-1,198.087;-82.962,-1,127.526;507.738,789.037;516.206,839.377;-156.173,1,050.302;-161.801,-1,246.817;-110.216,-1,212.797;-193.648,-1,271.439;-60.92,-1,199.442;-113.742,-1,237.567;-179.008,-1,122.621;515.508,826.337;-136.963,-1,086.075;-124.186,-1,195.965;-176.35,-1,196.009;465.222,806.418;-201.992,-1,207.182;521.125,861.269;475.194,868.535;-137.651,-1,230.434;465.004,839.884;495.708,905.237;476.922,826.209;-102.849,-1,267.222;524.326,848.765;523.639,806.834;-223.714,-1,139.59;-132.115,-1,159.316;490.226,779.072;554.995,877.379;-85.81,-1,241.668;-146.21,-1,130.572;-59.63,-1,245.958;-198.323,-1,240.626;-175.673,-1,173.018;-164.693,-1,227.789;-93.408,-1,143.3;473.521,856.679;-152.273,-1,149.821;-234.375,-1,197.109;568.975,843.484;-74.465,-1,181.633;481.613,879.194;531.972,904.704;
23.551:-154.765,-1,210.337;-192.975,-1,158.785;-125.507,-1,175.145;-116.605,-1,093.018;528.693,872.754;-217.441,-1,087.213;-100.339,-1,199.538;-80.933,-1,128.709;508.898,791.079;517.306,841.452;-157.892,1,051.902;-159.505,-1,247.312;-108.386,-1,214.269;-191.344,-1,271.892;-59.322,-1,201.163;-111.522,-1,238.333;-177.97,-1,124.727;516.236,828.57;-136.351,-1,088.342;-122.391,-1,197.479;-174.445,-1,197.383;465.696,808.718;-200.176,-1,208.671;521.854,863.501;475.871,870.784;-135.547,-1,231.477;465.567,842.164;497.148,907.092;477.681,828.431;-100.767,-1,268.31;524.815,851.062;524.052,809.146;-222.08,-1,141.277;-130.615,-1,161.123;490.695,781.373;556.12,879.441;-83.621,-1,242.517;-144.721,-1,132.388;-57.514,-1,246.977;-196.107,-1,241.402;-173.655,-1,174.22;-162.748,-1,229.105;-91.433,-1,144.573;474.045,858.968;-150.713,-1,151.577;-232.354,-1,198.305;569.868,845.656;-72.416,-1,182.78;482.552,881.346;532.465,907;
23.563:-152.394,-1,211.146;-191.236,-1,160.589;-123.345,-1,176.411;-114.904,-1,094.857;529.71,875.044;-216.134,-1,089.351;-98.358,-1,201.072;-78.8,-1,130.023;510.009,793.325;518.464,843.674;-159.726,1,053.609;-157.254,-1,248.412;-106.38,-1,215.77;-188.891,-1,272.403;-57.484,-1,202.866;-109.172,-1,239.203;-176.413,-1,126.69;517.066,830.934;-135.908,-1,090.808;-120.004,-1,198.243;-172.423,-1,198.863;466.212,811.17;-198.208,-1,210.222;522.642,865.88;476.609,873.179;-133.298,-1,232.581;466.189,844.591;498.469,909.221;478.052,830.909;-98.446,-1,269.251;525.807,853.363;524.519,811.607;-220.529,-1,143.245;-129.3,-1,163.255;491.522,783.738;557.262,881.671;-81.175,-1,243.06;-143.063,-1,134.267;-55.257,-1,248.063;-193.767,-1,242.3;-171.403,-1,175.318;-160.664,-1,230.496;-89.377,-1,146.004;474.586,861.414;-148.95,-1,153.357;-230.151,-1,199.498;570.813,847.977;-70.224,-1,183.993;483.537,883.65;533.201,909.395;
23.575:-150.08,-1,211.463;-189.397,-1,162.027;-121.33,-1,177.589;-113.324,-1,096.577;530.506,877.239;-214.896,-1,091.33;-96.506,-1,202.494;-76.845,-1,131.3;511.103,795.387;519.495,845.768;-161.435,1,055.2;-154.941,-1,248.731;-104.741,-1,217.433;-186.6,-1,272.85;-55.428,-1,203.973;-107.001,-1,240.062;-175.468,-1,128.825;517.788,833.154;-135.484,-1,093.104;-117.699,-1,198.612;-170.553,-1,200.26;466.698,813.453;-196.354,-1,211.641;523.372,868.098;477.321,875.402;-131.171,-1,233.545;466.786,846.849;499.655,911.232;478.798,833.121;-96.22,-1,269.958;526.442,855.61;524.999,813.892;-219.237,-1,145.19;-128.383,-1,165.403;491.975,786.029;558.295,883.765;-78.892,-1,243.55;-141.487,-1,135.99;-53.153,-1,249.076;-191.62,-1,243.217;-169.314,-1,176.361;-158.73,-1,231.803;-87.526,-1,147.427;475.076,863.697;-147.058,-1,154.725;-228.167,-1,200.729;571.684,850.143;-68.165,-1,185.095;484.396,885.821;533.606,911.695;
23.586:-147.672,-1,211.508;-187.659,-1,163.695;-119.24,-1,178.788;-111.701,-1,098.357;531.563,879.404;-213.695,-1,093.418;-94.595,-1,203.961;-74.851,-1,132.652;512.095,797.583;520.81,847.787;-163.198,1,056.842;-152.587,-1,249.24;-102.892,-1,218.977;-184.229,-1,273.28;-53.246,-1,204.993;-104.768,-1,240.966;-174.25,-1,130.904;518.584,835.428;-134.98,-1,095.46;-115.308,-1,198.904;-168.626,-1,201.706;467.214,815.807;-194.397,-1,213.045;524.113,870.39;479.269,876.819;-129.174,-1,234.891;467.45,849.164;500.456,913.504;479.154,835.504;-94.064,-1,271.032;527.521,857.763;525.506,816.247;-217.976,-1,147.242;-127.209,-1,167.506;492.758,788.307;559.652,885.756;-76.535,-1,244.047;-140.122,-1,137.974;-50.982,-1,250.121;-189.344,-1,244.006;-167.158,-1,177.435;-156.58,-1,232.891;-85.553,-1,148.809;475.668,866.033;-145.401,-1,156.474;-226.162,-1,202.065;572.605,852.369;-66.027,-1,186.204;485.336,888.039;534.527,913.921;
23.598:-145.456,-1,211.776;-185.908,-1,165.078;-117.303,-1,179.897;-110.167,-1,099.978;532.399,881.473;-212.588,-1,095.357;-92.821,-1,205.315;-73.017,-1,133.923;512.892,799.667;521.948,849.707;-164.832,1,058.362;-150.554,-1,250.163;-101.133,-1,220.351;-182.032,-1,273.673;-51.181,-1,205.841;-102.86,-1,242.123;-172.916,-1,132.693;519.333,837.53;-134.606,-1,097.66;-113.147,-1,199.464;-166.853,-1,203.062;467.651,817.995;-192.237,-1,213.609;524.845,872.498;481.094,878.104;-127.555,-1,236.427;468.15,851.284;501.247,915.591;479.652,837.68;-91.98,-1,271.832;528.655,859.686;526.08,818.404;-216.668,-1,149.05;-125.421,-1,168.843;493.135,790.507;560.807,887.665;-74.344,-1,244.476;-138.642,-1,139.645;-48.971,-1,251.089;-187.249,-1,244.774;-165.06,-1,178.197;-154.504,-1,233.71;-83.744,-1,150.116;476.295,868.175;-143.747,-1,157.972;-224.197,-1,203.123;573.466,854.428;-64.038,-1,187.218;486.172,890.109;535.089,916.081;
23.61:-143.021,-1,211.872;-184.157,-1,166.774;-115.199,-1,181.126;-108.434,-1,101.692;532.869,883.864;-211.379,-1,097.473;-90.864,-1,206.768;-71.023,-1,135.325;513.216,802.083;523.13,851.838;-166.616,1,060.023;-148.145,-1,250.531;-98.976,-1,221.486;-179.609,-1,273.931;-48.906,-1,206.713;-100.668,-1,243.19;-172.095,-1,134.988;520.159,839.823;-134.3,-1,100.078;-110.768,-1,199.994;-164.817,-1,204.401;468.114,820.388;-189.965,-1,214.492;525.392,874.873;483.122,879.586;-125.732,-1,238.045;468.904,853.601;502.095,917.876;480.106,840.074;-89.643,-1,272.524;530.004,861.716;526.667,820.77;-215.344,-1,151.097;-123.115,-1,169.631;493.843,792.839;561.962,889.811;-71.943,-1,244.89;-137.064,-1,141.503;-46.775,-1,252.146;-184.961,-1,245.615;-162.711,-1,178.847;-152.167,-1,234.402;-81.697,-1,151.439;477.01,870.404;-141.674,-1,159.254;-222.103,-1,204.371;574.379,856.688;-61.855,-1,188.301;487,892.401;535.446,918.492;
23.622:-140.712,-1,212.358;-182.122,-1,167.968;-113.169,-1,182.329;-106.765,-1,103.359;533.652,886.09;-210.201,-1,099.516;-88.933,-1,208.122;-69.092,-1,136.68;513.576,804.414;524.164,853.959;-168.343,1,061.63;-145.845,-1,251.057;-96.941,-1,222.678;-177.267,-1,274.219;-46.673,-1,207.475;-98.636,-1,244.387;-170.659,-1,136.86;520.951,842.045;-133.863,-1,102.396;-108.685,-1,201.101;-162.881,-1,205.749;468.563,822.704;-187.757,-1,215.32;526.189,877.094;485.08,881.072;-124.077,-1,239.726;469.633,855.845;502.903,920.092;480.879,842.303;-87.505,-1,273.52;531.488,863.55;527.198,823.068;-214.25,-1,153.187;-120.925,-1,170.507;494.086,795.185;562.969,891.945;-69.632,-1,245.367;-135.422,-1,143.196;-44.65,-1,253.169;-182.683,-1,246.228;-160.675,-1,180.038;-149.96,-1,235.236;-79.728,-1,152.738;477.747,872.517;-139.991,-1,160.907;-220.131,-1,205.664;575.253,858.879;-59.734,-1,189.334;487.832,894.609;536.307,920.688;
