11.692:745.925,882.76;887.492,-606.254;853.795,-531.306;166.146,421.912;331.908,530.529;804.71,740.677;752.95,838.425;814.354,831.811;939.494,-591.783;410.961,507.391;385.226,604.352;941.947,-560.596;429.077,557.327;801.012,783.146;804.855,794.117;773.234,860.586;874.464,755.276;722.795,860.69;717.767,835.302;916.514,-568.152;796.443,854.984;777.159,809.159;765.315,870.144;467.918,523.191;377.539,538.809;699.813,865.058;414.085,591.577;911.094,-527.887;408.153,547.473;975.133,-538.238;791.814,777.84;440.482,636.892;357.418,580.835;884.173,-583.68;1,055.655,-471.945;757.638,820.916;789.727,819.387;839.347,783.514;885.946,-550.066;803.718,892.306;505.823,501.308;731.025,797.238;585.217,521.877;780.297,779.587;464.549,595.401;823.052,-552.988;1,017.685,-29.279;845.485,823.96;856.166,-581.306;728.058,695.01;
11.704:747.976,882.091;887.57,-604.098;853.145,-529.25;167.852,423.233;334.055,530.729;805.695,742.596;754.969,839.184;816.51,831.847;939.849,-589.655;413.078,506.979;387.38,604.477;941.841,-558.441;431.215,557.038;802.737,784.441;806.692,795.248;775.281,861.268;875.276,757.274;724.527,859.404;719.898,834.968;916.629,-565.998;798.237,856.182;778.015,811.139;767.329,870.916;470.064,522.975;379.666,539.168;701.216,863.42;416.234,591.396;911.436,-525.758;410.169,546.707;975.043,-536.082;792.979,779.55;442.637,636.798;359.545,580.479;884.515,-581.55;1,055.785,-469.792;759.136,822.468;791.5,820.614;840.317,785.441;886.252,-547.931;805.779,892.945;507.968,501.533;732.894,798.314;587.048,523.017;780.553,781.729;466.706,595.372;822.685,-550.862;1,019.763,-29.856;847.085,825.406;856.262,-579.151;726.634,693.39;
11.715:750.356,881.659;887.851,-601.695;852.415,-526.943;169.765,424.713;336.449,531.082;806.738,744.778;757.26,839.963;818.819,831.124;940.21,-587.263;415.492,506.829;389.799,604.506;941.803,-556.022;433.612,556.714;804.874,785.574;808.898,796.241;777.7,861.299;876.259,759.485;726.45,857.936;722.263,834.457;916.244,-563.61;800.358,857.344;778.737,813.448;769.581,871.8;472.482,523.045;382.046,539.598;702.978,861.762;418.644,591.182;911.82,-523.369;412.49,546.023;974.349,-533.765;794.267,781.438;445.05,636.622;361.94,580.133;884.701,-579.138;1,055.931,-467.377;760.35,824.56;793.711,821.595;841.562,787.515;886.575,-545.534;808.12,893.554;510.374,501.784;734.867,799.715;589.102,524.296;781.48,783.963;469.047,594.761;822.29,-548.476;1,022.094,-30.502;848.88,827.028;856.363,-576.734;725.037,691.572;
11.726:752.677,881.512;888.289,-599.411;851.714,-524.726;171.597,426.145;338.734,531.514;807.946,746.766;759.432,840.794;821.136,831.313;940.698,-584.989;417.778,506.402;392.123,604.447;941.78,-553.697;435.916,556.402;806.979,786.563;811.036,797.155;780.015,861.514;877.289,761.57;728.621,857.104;724.58,834.258;915.679,-561.354;802.597,857.972;779.68,815.574;771.51,873.099;474.806,523.104;384.354,539.883;704.881,860.426;420.96,590.974;912.189,-521.073;414.633,545.121;973.699,-531.532;795.586,783.279;447.365,636.403;364.143,579.39;885.075,-576.843;1,056.071,-465.056;761.707,826.449;795.721,822.765;842.563,789.614;886.855,-543.225;810.381,894.095;512.687,502.026;737.04,800.543;591.076,525.525;782.29,786.143;471.321,594.275;821.921,-546.18;1,024.335,-31.124;850.605,828.587;856.46,-574.41;723.502,689.825;
11.737:754.859,881.525;888.548,-597.245;851.057,-522.645;173.315,427.491;340.89,531.852;809.49,748.306;761.409,841.717;822.986,832.47;941.071,-582.839;419.96,506.336;394.301,604.307;941.541,-551.528;438.079,556.11;808.509,788.119;813.126,797.783;782.027,862.36;878.346,763.479;730.766,856.698;726.762,834.232;915.676,-559.172;804.663,858.677;780.442,817.619;773.242,874.427;476.988,523.158;386.532,540.028;706.733,859.271;423.13,590.742;912.536,-518.919;416.755,544.612;972.617,-529.637;796.816,784.968;449.534,636.157;366.31,579.129;885.271,-574.669;1,056.203,-462.878;762.782,828.348;797.295,824.276;843.766,791.435;886.24,-541.131;812.47,894.729;514.857,502.253;739.143,801.126;592.928,526.679;783.078,788.178;473.469,593.89;821.521,-544.034;1,026.438,-31.708;852.224,830.051;856.522,-572.229;722.062,688.186;
11.748:757.097,881.813;889.03,-595.04;850.377,-520.493;175.09,428.883;343.122,532.178;810.992,749.985;763.343,842.88;824.915,833.64;941.313,-580.596;422.188,505.981;396.544,604.062;941.297,-549.285;440.315,555.808;809.863,789.889;815.013,799.045;784.167,863.076;879.529,765.401;733.022,856.667;729.018,834.258;915.382,-556.934;806.71,859.625;781.109,819.774;774.961,875.888;479.244,523.216;388.754,540.418;708.864,858.53;425.376,590.531;912.601,-516.663;418.873,543.834;971.749,-527.554;798.267,786.552;451.759,635.787;368.458,578.439;885.598,-572.437;1,056.339,-460.625;763.841,830.34;798.651,826.08;844.37,793.609;886.172,-538.876;814.592,895.496;517.102,502.488;741.32,801.72;594.844,527.872;783.892,790.282;475.725,593.845;821.086,-541.82;1,028.612,-32.311;853.898,831.564;856.587,-569.973;720.573,686.491;
11.76:759.13,882.168;889.551,-593.044;849.755,-518.526;176.715,430.154;345.155,532.531;812.24,751.627;765.238,843.693;826.659,834.742;941.656,-578.561;424.189,505.482;398.534,603.518;941.102,-547.231;442.325,555.343;810.583,791.738;816.829,800.174;786.169,863.571;880.766,767.051;735.084,856.622;731.081,834.226;914.882,-554.933;808.327,860.906;782.031,821.62;776.491,877.271;481.306,523.275;390.807,540.627;710.88,858.09;427.428,590.321;912.446,-514.606;420.784,543.056;971.475,-525.51;799.197,788.375;453.82,635.877;370.507,578.199;885.606,-570.374;1,056.463,-458.566;764.748,832.193;800.036,827.608;845.107,795.536;885.653,-536.879;816.501,896.277;519.153,502.703;743.329,802.186;596.595,528.962;784.634,792.207;477.718,593.311;820.622,-539.81;1,030.6,-32.862;855.428,832.947;856.606,-567.911;719.211,684.941;
11.771:761.422,882.641;890.193,-590.793;849.049,-516.295;178.562,431.592;347.465,532.906;813.615,753.522;767.268,844.86;828.566,836.099;941.958,-576.24;426.529,505.421;400.857,603.229;940.828,-544.906;444.603,555.88;811.498,793.491;819.031,801.613;788.407,864.259;882.315,768.806;737.414,856.398;733.421,834.211;914.696,-552.6;810.177,862.341;782.996,823.752;778.279,878.782;483.645,523.351;393.139,540.822;713.208,857.845;429.754,590.058;912.783,-512.289;422.914,542.086;971.293,-523.176;800.074,790.544;456.129,636.266;372.84,578.013;885.676,-568.034;1,056.604,-456.23;765.999,834.171;801.483,829.448;846.118,797.647;885.217,-534.58;818.653,897.199;521.481,502.946;745.67,802.197;598.582,530.199;785.58,794.349;480.02,592.888;820.044,-537.542;1,032.855,-33.488;857.165,834.517;856.615,-565.57;717.666,683.183;
11.782:763.671,883.192;891.029,-588.634;848.351,-514.087;180.394,433.009;349.753,533.262;814.932,755.426;769.178,846.176;830.124,837.811;942.162,-573.934;428.823,505.103;403.071,602.551;940.569,-542.606;446.827,556.526;812.564,795.546;820.857,803.036;790.57,865.084;884.081,770.304;739.722,856.215;735.705,833.826;914.214,-550.335;811.981,863.791;783.859,825.901;779.777,880.547;485.959,523.439;395.43,541.156;715.52,857.737;432.065,589.912;913.014,-509.986;425.193,541.676;971.183,-520.863;800.779,792.75;458.433,636.492;375.124,577.635;886.064,-565.752;1,056.743,-453.919;766.621,836.357;803.072,831.132;847.282,799.648;885.635,-532.302;820.767,898.142;523.784,503.187;747.97,802.465;600.547,531.423;786.322,796.541;482.332,593.004;819.399,-535.319;1,035.086,-34.107;858.883,836.069;856.657,-563.255;716.138,681.443;
11.792:765.689,883.784;891.812,-586.682;847.717,-512.081;182.063,434.289;351.841,533.514;816.336,756.993;770.906,847.704;831.986,838.791;942.539,-571.865;430.879,504.662;405.152,602.249;940.389,-540.51;448.927,556.415;813.533,797.413;822.315,804.553;792.498,865.925;885.65,771.704;741.825,856.177;737.808,833.823;913.394,-548.398;813.621,865.109;784.47,827.914;780.925,882.31;488.06,523.533;397.533,541.221;717.608,857.994;434.163,589.762;912.967,-507.883;427.197,541.039;971.082,-518.762;801.409,794.757;460.523,636.729;377.2,577.296;886.202,-563.653;1,056.87,-451.819;767.631,837.925;803.958,833.04;848.401,801.43;885.948,-530.222;822.68,899.016;525.876,503.406;750.029,802.895;602.333,532.535;787.203,798.451;484.433,593.109;818.416,-533.459;1,037.113,-34.67;860.443,837.479;856.699,-561.152;714.75,679.863;
11.803:767.679,884.476;892.648,-584.748;847.082,-510.072;183.74,435.564;353.947,533.435;817.599,758.679;772.555,849.245;833.652,840.08;942.869,-569.784;432.986,504.67;407.137,601.541;940.208,-538.411;450.991,555.992;814.468,799.302;823.978,805.847;794.402,866.827;887.2,773.132;743.93,856.266;739.912,833.939;912.838,-546.366;815.26,866.433;785.586,829.701;781.934,884.16;490.165,523.641;399.61,541.57;719.657,858.487;436.264,589.603;913.495,-505.843;429.184,540.337;971.101,-516.655;802.211,796.705;462.613,636.992;379.279,576.95;886.326,-561.55;1,056.997,-449.716;767.925,839.866;805.089,834.818;849.279,803.345;886.173,-528.127;824.751,899.406;527.972,503.625;752.132,803.016;604.121,533.649;787.721,800.494;486.537,593.214;817.904,-531.415;1,039.143,-35.233;862.006,838.892;856.754,-559.046;713.359,678.28;
11.814:769.623,885.34;893.597,-582.844;846.441,-508.045;185.433,436.851;356.072,533.355;818.641,760.533;774.255,850.909;835.44,841.232;943.202,-567.683;435.091,504.364;409.172,600.924;940.042,-536.29;453.118,556.004;815.511,801.155;825.438,807.392;796.301,867.785;888.729,774.61;746.034,856.578;742.037,834.009;913.137,-544.26;816.906,867.78;786.708,831.508;782.873,886.068;492.288,523.765;401.727,541.776;721.748,858.875;438.383,589.414;913.604,-503.719;431.114,539.444;970.591,-514.591;803.293,798.536;464.64,637.637;381.373,576.582;886.466,-559.428;1,057.125,-447.593;768.655,841.529;806.29,836.573;850.218,805.253;885.496,-526.111;826.796,899.991;530.087,503.846;754.191,803.552;605.927,534.773;788.687,802.388;488.661,593.32;817.322,-529.37;1,041.193,-35.802;863.584,840.318;856.825,-556.92;711.955,676.683;
11.826:771.568,886.368;894.586,-580.879;845.778,-505.947;187.184,438.183;358.271,533.272;819.699,762.462;775.965,852.316;837.237,842.501;943.547,-565.51;437.23,503.85;411.327,600.481;939.88,-534.096;455.293,555.675;816.476,803.132;827.18,808.737;798.315,868.67;890.223,776.225;748.111,857.302;744.235,834.122;913.279,-542.065;818.612,869.169;787.891,833.362;783.69,888.111;494.483,523.91;403.926,541.833;723.916,859.248;440.58,589.316;913.365,-501.532;433.137,538.579;969.573,-512.64;804.4,800.437;466.837,637.76;383.541,576.205;886.559,-557.23;1,057.258,-445.397;769.563,843.514;807.627,838.32;851.126,807.257;884.298,-524.266;828.86,900.75;532.275,504.075;756.326,804.081;607.794,535.936;789.741,804.32;490.859,593.43;816.302,-527.421;1,043.312,-36.39;865.216,841.793;856.874,-554.721;710.503,675.03;
11.837:773.601,887.71;895.679,-578.702;845.044,-503.624;189.124,439.657;360.705,533.181;820.867,764.599;777.815,853.905;838.877,844.302;943.928,-563.105;439.655,503.617;413.752,600.712;939.63,-531.673;457.727,555.575;817.641,805.271;828.415,810.836;800.52,869.705;892.102,777.775;750.359,858.241;746.665,834.28;912.918,-539.656;820.49,870.72;789.194,835.42;784.564,890.384;496.912,524.091;406.331,542.223;726.301,859.744;443.013,589.191;912.507,-499.253;435.468,537.872;968.584,-510.415;805.595,802.56;469.271,637.843;385.951,575.852;886.558,-554.794;1,057.405,-442.966;771.117,845.386;809.074,840.279;852.146,809.469;882.971,-522.223;831.127,901.644;534.698,504.328;758.73,804.472;609.862,537.224;791.243,806.238;493.292,593.551;815.721,-525.055;1,045.66,-37.041;867.023,843.427;856.876,-552.285;708.895,673.2;
11.848:775.397,888.939;896.648,-576.754;844.388,-501.549;190.856,440.974;362.867,533.43;821.879,766.526;779.524,855.253;840.807,845.308;944.269,-560.955;441.814,503.342;415.928,600.764;939.314,-529.52;459.863,555.157;818.689,807.178;829.028,812.924;802.474,870.665;893.713,779.239;752.357,859.105;748.837,834.427;912.44,-537.533;822.169,872.105;790.314,837.286;785.204,892.464;499.082,524.252;408.507,542.25;728.441,860.137;445.184,589.043;911.581,-497.283;437.466,537.009;967.805,-508.382;806.62,804.48;471.447,637.874;388.121,575.685;886.552,-552.617;1,057.536,-440.793;772.551,847.023;810.402,842.004;853.112,811.419;882.147,-520.209;833.286,901.912;536.862,504.555;760.827,805.055;611.709,538.374;792.963,807.57;495.465,593.66;815.137,-522.958;1,047.757,-37.623;868.638,844.886;856.851,-550.108;707.459,671.565;
11.86:776.986,890.262;897.616,-574.79;843.728,-499.462;192.599,442.299;365.043,533.197;822.674,768.566;781.323,856.499;842.568,846.608;944.612,-558.793;443.861,502.569;418.116,600.693;938.949,-527.362;462.009,555.587;819.721,809.109;829.786,814.978;804.489,871.518;895.279,780.767;754.369,859.966;751.021,834.576;911.431,-535.59;823.867,873.486;791.385,839.195;785.944,894.524;501.265,524.413;410.677,542.535;730.579,860.606;447.365,588.854;911.472,-495.097;439.544,536.322;967.677,-506.197;807.633,806.42;473.636,637.827;390.296,575.933;886.637,-550.43;1,057.667,-438.608;774.087,848.583;811.763,843.718;853.988,813.425;880.827,-518.463;835.428,902.362;539.039,504.782;762.96,805.548;613.568,539.531;794.508,809.122;497.651,593.769;814.488,-520.868;1,049.866,-38.208;870.262,846.354;856.788,-547.92;706.014,669.921;
11.871:778.589,891.892;898.651,-572.638;843.008,-497.184;194.5,443.745;367.418,532.943;823.887,770.623;783.368,857.735;844.607,847.852;944.993,-556.435;446.175,501.973;420.502,600.577;938.396,-525.038;464.077,556.783;820.835,811.222;830.489,817.261;806.643,872.551;896.869,782.551;756.544,860.954;753.405,834.721;910.298,-533.487;825.727,874.985;792.482,841.317;786.821,896.743;503.648,524.59;413.055,542.761;732.924,861.06;449.751,588.733;911.868,-492.741;441.86,535.737;967.634,-503.809;808.739,808.537;476.022,637.728;392.659,576.28;886.64,-548.041;1,057.811,-436.224;775.983,850.036;813.225,845.607;855.379,815.367;880.5,-516.097;837.716,903.05;541.415,505.031;765.292,806.065;615.49,540.949;795.685,811.2;500.037,593.888;813.339,-518.773;1,052.168,-38.847;872.034,847.956;856.754,-545.532;704.437,668.126;
11.884:780.084,893.603;899.711,-570.547;842.301,-494.949;196.366,445.163;369.689,532.36;825.292,772.5;785.367,858.958;846.312,849.461;945.469,-554.14;448.517,501.9;422.844,600.499;937.783,-522.775;465.763,558.411;821.895,813.313;831.067,819.532;808.747,873.584;898.709,784.003;758.655,861.972;755.747,834.819;909.36,-531.339;827.529,876.485;793.478,843.439;787.67,898.922;505.985,524.764;415.393,542.937;735.203,861.611;452.089,588.568;912.171,-490.417;444.204,535.719;967.011,-501.549;809.792,810.632;478.361,637.575;394.933,576.849;886.321,-545.719;1,057.953,-433.884;777.549,851.78;814.718,847.414;856.207,817.56;880.14,-513.781;839.892,903.922;543.746,505.275;767.553,806.683;617.377,542.34;796.791,813.266;502.378,594.005;812.356,-516.646;1,054.427,-39.473;873.773,849.527;856.726,-543.188;702.89,666.365;
11.894:781.556,895.432;900.643,-568.265;841.558,-492.599;198.328,446.655;372.108,531.886;826.883,774.382;787.468,860.273;848.028,851.23;945.659,-551.683;450.982,501.886;425.306,600.38;936.858,-520.491;467.744,559.877;823.07,815.479;832.087,821.776;810.937,874.715;900.607,785.575;760.738,863.29;758.127,835.46;908.203,-529.163;829.489,877.979;794.419,845.717;788.543,901.227;508.443,524.946;417.841,543.22;737.569,862.299;454.549,588.427;912.297,-487.956;446.631,536.15;965.819,-499.392;810.856,812.855;480.818,637.377;397.357,577.296;885.981,-543.278;1,058.101,-431.424;779.074,853.698;815.981,849.53;857.289,819.775;880.129,-511.316;842.334,904.256;546.198,505.531;769.939,807.301;619.36,543.802;797.924,815.455;504.84,594.128;811.338,-514.401;1,056.802,-40.132;875.602,851.18;856.69,-540.724;701.263,664.514;
11.904:782.454,896.379;901.422,-566.357;840.937,-490.634;199.969,447.902;374.151,531.612;828.262,775.914;789.202,861.387;849.896,852.102;945.765,-549.624;453.043,501.925;427.367,600.372;935.724,-518.769;469.541,560.887;824.104,817.262;833.086,823.58;812.672,875.828;902.167,786.922;762.385,864.53;760.022,836.269;907.727,-527.157;831.104,879.26;795.124,847.654;789.525,903.779;510.499,525.098;419.887,543.47;739.485,863.061;456.61,588.495;911.967,-485.921;448.671,536.447;964.896,-497.549;811.694,814.738;482.768,636.71;399.388,577.646;885.758,-541.229;1,058.225,-429.366;780.027,855.526;816.761,851.439;858.203,821.622;879.242,-509.455;844.351,904.678;548.248,505.745;771.955,807.73;621.02,545.026;798.755,817.342;506.899,594.231;810.477,-512.528;1,058.788,-40.684;877.131,852.562;856.633,-538.663;699.903,662.965;
11.916:783.725,897.77;902.038,-564.369;840.31,-488.65;201.626,449.162;376.182,531.16;829.693,777.425;790.93,862.546;851.628,853.255;945.747,-547.543;455.123,501.871;429.448,600.412;934.661,-516.981;471.436,561.747;825.17,819.046;833.827,825.527;814.343,877.068;903.685,788.345;764.088,865.725;761.77,837.399;907.222,-525.139;832.535,880.77;795.732,849.644;790.475,905.835;512.574,525.252;421.95,543.745;741.328,864.027;458.676,588.737;911.137,-484.013;450.743,536.631;963.987,-495.677;812.592,816.615;484.785,636.198;401.442,577.979;885.587,-539.155;1,058.351,-427.289;780.805,857.456;817.461,853.398;859.102,823.499;878.273,-507.614;846.339,905.293;550.294,506.121;773.999,808.119;622.694,546.26;799.119,819.39;508.978,594.148;809.62,-510.632;1,060.793,-41.24;878.675,853.957;856.516,-536.586;698.529,661.402;
11.927:785.107,899.355;902.719,-562.26;839.642,-486.537;203.39,450.503;378.365,530.78;831.256,778.996;792.728,863.842;853.559,854.344;945.667,-545.328;457.339,501.842;431.663,600.493;933.562,-515.056;473.604,562.208;826.307,820.948;835.176,827.285;815.87,878.674;905.249,789.915;765.586,867.358;763.763,838.367;906.74,-522.975;834.191,882.243;796.609,851.679;791.208,908.036;514.784,525.416;424.143,544.062;743.254,865.122;460.891,588.811;910.28,-481.969;452.96,536.623;963.044,-493.671;813.576,818.601;486.932,635.647;403.637,578.287;885.462,-536.942;1,058.484,-425.077;781.343,859.606;818.214,855.483;860.148,825.453;877.24,-505.653;848.404,906.099;552.474,506.52;776.186,808.478;624.478,547.576;799.795,821.501;511.105,593.525;808.698,-508.617;1,062.928,-41.832;880.319,855.443;856.364,-534.375;697.067,659.737;
11.94:786.635,901.043;903.435,-560.091;838.953,-484.358;205.209,451.886;380.645,530.636;832.71,780.759;794.556,865.212;855.489,855.565;944.994,-543.145;459.623,501.79;433.946,600.563;932.541,-513.012;475.837,561.726;827.311,823;836.48,829.161;817.391,880.379;906.775,791.616;766.986,869.163;765.549,839.792;905.664,-520.96;835.991,883.65;797.178,853.892;792.161,910.12;517.062,525.585;426.395,544.446;745.183,866.347;463.174,588.916;909.382,-479.868;455.244,536.595;962.1,-491.591;814.602,820.642;489.104,634.937;405.909,578.527;885.326,-534.662;1,058.622,-422.797;781.824,861.84;818.984,857.634;861.159,827.501;876.176,-503.631;850.423,907.168;554.721,506.933;778.294,809.359;626.317,548.932;800.714,823.592;513.334,593.025;807.737,-506.544;1,065.13,-42.443;882.014,856.975;856.204,-532.096;695.559,658.021;
11.951:788.259,902.872;904.188,-557.701;838.198,-481.97;207.203,453.402;383.145,530.804;834.299,782.695;796.58,866.689;857.266,857.332;944.711,-540.656;462.125,501.646;436.452,600.577;931.092,-510.968;478.298,561.256;828.637,825.126;837.798,831.292;819.051,882.256;908.344,793.569;767.887,871.501;767.669,841.127;905.05,-518.531;837.66,885.519;798.331,856.116;793.368,912.386;519.561,525.771;428.84,544.994;747.209,867.821;465.632,589.397;908.386,-477.569;457.749,536.561;961.056,-489.313;815.521,822.973;491.554,634.416;408.377,578.958;884.995,-532.178;1,058.773,-420.296;782.468,864.261;819.79,860.006;862.314,829.725;875.009,-501.414;852.637,908.341;557.186,507.385;780.561,810.426;628.333,550.419;801.712,825.891;515.807,592.625;806.698,-504.264;1,067.544,-43.113;883.873,858.655;856.012,-529.598;693.749,656.288;
11.961:789.801,904.53;904.852,-555.536;837.515,-479.81;209.006,454.773;385.402,530.985;835.719,784.459;798.344,868.113;859.363,858.185;944.349,-538.42;464.372,501.365;438.716,600.569;929.71,-509.175;480.543,560.958;829.646,827.153;839.023,833.196;820.536,883.965;909.283,795.63;768.708,873.612;769.631,842.258;904.541,-516.324;838.925,887.397;799.104,858.208;794.366,914.419;521.771,526.267;431.002,545.669;748.952,869.266;467.889,589.589;907.514,-475.479;460.014,536.556;960.099,-487.261;816.535,824.998;493.744,633.839;410.619,579.276;884.752,-529.927;1,058.909,-418.035;782.916,866.481;820.505,862.154;863.332,831.748;873.954,-499.41;854.638,909.401;559.413,507.793;782.576,811.46;630.156,551.762;802.604,827.972;518.043,592.263;805.75,-502.208;1,069.726,-43.719;885.553,860.174;855.831,-527.34;691.99,654.862;
11.971:791.142,906.072;905.432,-553.577;836.9,-477.863;210.632,456.009;387.436,531.172;837.018,786.036;799.701,869.682;861.39,858.444;944.033,-536.402;466.414,501.423;440.759,600.55;928.409,-507.6;482.579,560.793;830.747,828.874;840.206,834.862;821.856,885.524;910.182,797.464;769.479,875.503;771.481,843.125;903.697,-514.464;840.557,888.626;799.789,859.948;795.39,916.187;523.735,526.826;433.044,545.717;750.538,870.554;469.931,589.524;906.715,-473.599;462.056,536.595;959.22,-485.417;817.479,826.81;495.701,633.252;412.652,579.475;884.554,-527.894;1,059.032,-415.996;783.814,868.315;821.148,864.093;864.364,833.51;873.003,-497.602;856.443,910.357;561.422,508.162;784.253,812.625;631.701,553.099;803.938,829.519;520.059,591.937;804.887,-500.356;1,071.695,-44.265;887.068,861.543;855.662,-525.305;690.403,653.576;
11.984:792.546,907.533;905.989,-551.628;836.289,-475.93;212.246,457.236;389.452,531.386;838.444,787.477;800.808,871.405;863.204,859.349;943.638,-534.414;468.441,501.435;442.785,600.487;926.895,-506.252;484.605,560.852;831.683,830.672;841.361,836.528;823.177,887.061;911.129,799.256;770.285,877.363;773.146,844.281;902.576,-512.775;842.231,889.768;800.51,861.733;796.406,917.941;525.592,527.638;435.071,545.756;752.138,871.798;471.958,589.508;905.911,-471.738;464.079,536.72;958.308,-483.607;818.436,828.596;497.633,632.641;414.645,579.845;884.351,-525.877;1,059.155,-413.973;784.36,870.267;822.106,865.88;865.383,835.263;872.059,-495.809;858.235,911.305;563.382,508.679;785.866,813.853;633.233,554.426;805.224,831.086;522.06,591.613;804.022,-498.523;1,073.648,-44.807;888.572,862.903;855.487,-523.285;688.828,652.3;
11.998:793.864,909.799;906.401,-549.04;835.498,-473.43;214.332,458.822;392.028,531.872;840.206,789.418;802.097,873.694;865.649,860.295;943.177,-531.833;471.062,501.451;445.404,600.38;925.22,-504.235;487.226,560.927;833.173,832.828;843.007,838.568;824.887,889.049;912.413,801.542;771.32,879.772;775.186,845.928;901.278,-510.498;844.347,891.316;801.354,864.157;797.805,920.158;527.883,528.914;437.691,545.816;754.134,873.499;474.578,589.423;904.904,-469.318;466.701,536.705;957.126,-481.267;819.714,830.886;500.182,632.026;417.242,580.207;884.097,-523.267;1,059.313,-411.356;784.81,872.85;823.481,868.112;866.703,837.528;870.838,-493.489;860.552,912.532;565.917,509.347;788.006,815.368;635.216,556.141;806.85,833.142;524.648,591.194;803.511,-495.952;1,076.174,-45.508;890.517,864.66;855.238,-520.675;686.791,650.649;
12.009:795.215,912.083;906.847,-546.424;834.699,-470.9;216.445,460.428;394.658,532.225;842.129,791.245;803.704,876.423;868.253,860.801;942.61,-529.242;473.715,501.476;448.053,600.23;923.215,-502.498;489.878,561.003;834.519,835.115;844.65,840.651;826.615,891.062;913.933,803.716;772.382,882.203;777.433,847.338;900.506,-507.959;846.362,893.042;802.412,866.007;799.257,922.378;530.201,530.205;440.336,546.022;756.164,875.206;477.231,589.395;903.864,-466.877;469.352,536.81;955.888,-478.92;821.287,833.021;502.727,631.278;419.881,580.479;883.885,-520.623;1,059.473,-408.708;785.489,875.415;825.223,870.113;868.113,839.775;869.602,-491.141;862.896,913.774;568.483,510.024;790.245,816.79;637.222,557.878;808.463,835.249;527.267,590.77;802.847,-493.383;1,078.731,-46.217;892.485,866.44;854.972,-518.036;684.865,648.825;
12.019:796.549,913.988;907.199,-544.125;833.998,-468.683;218.296,461.835;396.963,532.535;843.788,792.876;805.162,878.548;870.422,861.641;942.198,-526.953;476.04,501.511;450.374,600.089;921.564,-500.859;492.202,561.07;835.575,837.187;846.112,842.46;828.131,892.826;915.47,805.461;773.338,884.323;779.531,848.341;899.869,-505.723;848.158,894.52;803.335,867.862;800.616,924.266;532.232,531.336;442.662,546.061;757.982,876.656;479.555,589.314;902.979,-464.727;471.657,536.505;954.791,-476.869;822.837,834.755;504.934,630.543;422.202,580.63;883.613,-518.313;1,059.613,-406.386;786.28,877.602;826.753,871.865;869.383,841.723;868.519,-489.083;864.951,914.862;570.731,510.618;792.19,818.066;638.863,559.526;810.017,836.979;529.563,590.399;802.183,-491.154;1,080.972,-46.839;894.21,867.999;854.722,-515.723;683.054,647.366;
12.03:797.828,915.568;907.515,-542.117;833.385,-466.744;219.914,463.066;398.978,532.805;845.211,794.328;806.43,880.232;872.321,862.368;941.56,-525.022;478.074,501.503;452.401,599.921;920.359,-499.222;494.235,561.129;836.763,838.837;847.407,844.027;829.464,894.361;916.77,807.025;774.21,886.16;781.36,849.229;899.034,-503.869;849.481,896.063;804.299,869.566;801.859,925.875;534.009,532.325;444.691,546.183;759.552,877.948;481.587,589.252;902.044,-462.921;473.667,536.817;953.836,-475.075;824.109,836.341;506.784,629.701;424.226,580.814;883.46,-516.286;1,059.735,-404.357;787.103,879.461;828.095,873.392;870.517,843.411;867.572,-487.284;866.748,915.814;572.697,511.136;793.877,819.201;640.297,560.966;811.444,838.427;531.57,590.074;801.552,-489.221;1,082.931,-47.382;895.719,869.362;854.465,-513.707;681.583,645.962;
12.042:799.191,917.113;907.777,-540.073;832.764,-464.78;221.555,464.313;401.013,533.129;846.659,795.794;807.765,881.881;874.247,863.1;941.281,-522.981;480.134,501.519;454.458,599.813;918.878,-497.789;496.295,561.176;837.834,840.597;848.737,845.6;830.815,895.916;918.054,808.636;775.14,887.999;783.218,850.121;898.495,-501.88;850.897,897.56;805.263,871.317;803.122,927.503;535.809,533.328;446.747,546.321;761.122,879.283;483.647,589.203;901.833,-460.872;475.727,536.844;952.907,-473.236;825.863,837.423;508.737,629.042;426.263,581.13;883.251,-514.236;1,059.859,-402.3;787.627,881.454;829.46,874.935;871.682,845.111;866.612,-485.461;868.569,916.778;574.689,511.662;795.596,820.337;641.751,562.426;813.067,839.697;533.604,589.745;800.936,-487.255;1,084.916,-47.933;897.247,870.744;854.121,-511.675;679.984,644.663;
12.054:800.829,918.828;908.051,-537.718;832.049,-462.519;223.442,465.748;403.369,533.398;848.336,797.47;809.378,883.685;876.472,863.918;940.776,-520.664;482.505,501.527;456.825,599.669;917.31,-496.011;498.66,561.338;838.884,842.723;850.288,847.394;832.378,897.699;919.029,810.798;776.243,890.097;785.163,851.476;898.102,-499.542;852.546,899.265;806.382,873.349;804.582,929.371;537.88,534.482;449.114,546.464;762.926,880.821;486.017,589.147;901.011,-458.647;478.077,537.155;951.838,-471.119;827.821,838.761;510.884,628.037;428.616,581.421;883.148,-511.867;1,060.002,-399.933;788.077,883.782;831.036,876.706;873.014,847.072;865.868,-483.209;870.873,917.339;576.929,512.441;797.569,821.653;643.424,564.107;815.087,840.939;535.945,589.366;800.17,-485.011;1,087.201,-48.567;899.007,872.334;853.77,-509.33;678.099,643.224;
