15.588:-411.197,905.877;-350.212,923.915;-375.636,957.477;-344.4,888.921;-1,009.724,69.427;134.195,-1,152.99;-449.409,797.254;216.7,-1,131.033;52.593,-1,143.81;-427.366,861.77;-318.801,844.338;-307.578,799.843;-374.569,888.754;-326.374,865.264;-357.933,900.332;-304.285,939.324;-524.558,782.088;-485.851,834.487;-353.95,826.334;-347.855,823.529;-472.298,852.093;-418.778,873.422;-293.528,478.62;-390.515,898.42;-440.26,856.286;-319.572,886.108;95.858,-1,104.373;-432.21,929.526;-313.388,904.404;-567.431,738.996;-295.486,818.774;563.792,536.603;-400.911,822.251;-403.535,871.924;-459.279,932.237;-377.259,848.21;574.917,577.369;-414.943,803.502;-521.866,904.156;115.759,-1,187.198;-380.194,833.608;-338.187,851.242;-370.813,868.017;-397.711,874.697;191.983,-1,179.836;157.105,-1,117.61;-286.121,869.095;-473.146,894.546;-395.982,926.396;-457.155,991.313;
15.602:-411.4,903.754;-349.857,921.812;-376.446,955.504;-344.3,886.791;-1,009.165,67.369;135.545,-1,151.339;-448,795.653;218.298,-1,129.62;53.528,-1,141.893;-426.789,859.717;-319.392,842.289;-309.181,798.436;-374.725,886.627;-326.902,863.198;-358.698,898.341;-304.698,937.231;-523.159,783.698;-483.729,834.271;-354.425,824.255;-348.319,821.447;-470.245,851.517;-418.387,871.325;-293.016,480.69;-391.33,896.45;-439.154,854.462;-319.344,883.988;96.386,-1,102.307;-431.279,927.607;-313.969,902.352;-566.381,740.852;-296.399,816.847;565.417,535.223;-401.321,820.158;-403.325,869.801;-457.702,930.802;-377.777,846.141;577.049,577.394;-414.021,801.579;-519.912,903.301;116.973,-1,185.445;-379.535,831.58;-338.576,849.145;-371.466,865.987;-397.408,872.586;193.304,-1,178.161;158.387,-1,115.906;-286.719,867.048;-471.462,893.237;-395.54,924.31;-455.221,990.413;
15.616:-411.345,900.86;-349.658,918.925;-377.46,952.793;-344.33,883.897;-1,008.406,64.576;137.368,-1,149.092;-446.483,793.189;220.466,-1,127.703;54.79,-1,139.289;-425.972,856.94;-320.516,839.622;-311.143,796.308;-375.036,883.749;-327.595,860.388;-359.592,895.589;-305.499,934.45;-520.903,785.511;-480.978,833.372;-354.488,821.374;-349.52,818.827;-467.392,851.033;-418.575,868.437;-292.322,483.5;-392.919,894.03;-437.007,852.522;-318.971,881.118;97.102,-1,099.503;-429.83,925.102;-314.567,899.52;-564.858,743.313;-297.74,814.282;567.624,533.35;-400.832,817.306;-403.055,866.92;-455.614,928.797;-378.651,843.382;579.943,577.427;-412.195,799.333;-517.277,902.103;118.595,-1,183.048;-379.996,828.723;-339.1,846.298;-371.119,863.114;-397.013,869.719;195.085,-1,175.881;160.127,-1,113.594;-287.298,864.212;-469.144,891.505;-395.126,921.445;-452.586,989.216;
15.626:-411.194,898.133;-348.98,916.279;-378.617,950.319;-344.178,881.17;-1,007.69,61.94;139.081,-1,146.964;-444.952,790.927;222.512,-1,125.894;55.976,-1,136.828;-424.812,854.468;-321.613,837.12;-312.861,794.185;-375.135,881.02;-328.51,857.814;-360.409,892.982;-306.301,931.839;-518.849,787.312;-478.509,832.204;-354.84,818.762;-349.693,816.012;-464.78,850.231;-418.981,865.736;-291.666,486.152;-394.568,891.854;-435.119,850.547;-318.746,878.396;97.779,-1,096.857;-428.875,922.543;-315.423,896.927;-563.412,745.63;-298.865,811.794;569.706,531.582;-399.15,815.154;-402.808,864.2;-453.595,926.958;-379.824,840.915;582.674,577.458;-410.589,797.123;-514.819,900.912;120.103,-1,180.77;-380.978,826.174;-339.605,843.614;-370.576,860.437;-396.644,867.012;196.767,-1,173.729;161.77,-1,111.411;-287.981,861.568;-467.081,889.715;-394.924,918.721;-450.148,987.986;
15.637:-411.471,896.037;-348.894,914.167;-379.38,948.347;-344.256,879.057;-1,007.136,59.9;140.402,-1,145.314;-443.52,789.371;224.096,-1,124.494;57.055,-1,135.01;-423.999,852.516;-322.453,835.18;-314.536,792.894;-375.545,878.946;-329.127,855.792;-361.333,891.081;-307.027,929.854;-517.295,788.745;-476.695,831.119;-355.203,816.68;-350.38,814.048;-462.798,849.498;-419.086,863.625;-291.159,488.204;-395.72,890.081;-434.368,848.571;-318.498,876.296;98.302,-1,094.808;-428.059,920.593;-315.852,894.857;-562.298,747.427;-299.728,809.863;571.318,530.214;-397.998,813.381;-402.655,862.091;-452.009,925.56;-380.287,838.852;584.788,577.482;-409.513,795.304;-513.049,899.757;121.311,-1,179.035;-381.514,824.129;-339.978,841.533;-370.121,858.372;-396.272,864.931;198.069,-1,172.063;163.041,-1,109.722;-288.526,859.525;-465.533,888.275;-394.565,916.638;-448.404,986.791;
15.648:-411.803,893.899;-348.52,912.035;-379.833,946.231;-344.076,876.9;-1,006.569,57.812;141.75,-1,143.621;-442.169,787.68;225.717,-1,123.06;58.527,-1,133.424;-423.258,850.483;-323.281,833.181;-316.081,791.379;-375.995,876.829;-329.253,853.632;-361.871,888.985;-307.256,927.702;-515.349,789.69;-474.994,829.781;-355.323,814.593;-350.81,811.907;-460.73,848.861;-418.69,861.497;-290.64,490.305;-397.135,888.443;-434.297,846.408;-318.308,874.141;98.838,-1,092.712;-427.147,918.63;-316.538,892.804;-561.003,749.161;-300.674,807.917;572.967,528.813;-396.632,811.703;-402.476,859.934;-450.561,923.952;-380.705,836.729;586.952,577.507;-408.718,793.291;-511.353,898.412;122.52,-1,177.241;-381.858,821.992;-340.404,839.412;-370.302,856.216;-395.819,862.815;199.401,-1,170.358;164.342,-1,107.993;-289.07,857.43;-464.003,886.744;-394.455,914.477;-446.681,985.481;
15.663:-411.518,891.662;-348.91,909.814;-379.71,943.98;-343.72,874.674;-1,005.978,55.636;143.152,-1,141.855;-440.39,786.295;227.406,-1,121.567;59.891,-1,131.629;-422.631,848.317;-324.082,831.073;-317.527,789.65;-376.251,874.589;-329.698,851.421;-362.163,886.749;-307.499,925.461;-513.166,790.257;-473.26,828.34;-355.922,812.446;-351.335,809.773;-458.658,847.97;-418.69,859.243;-290.099,492.493;-398.073,886.393;-433.551,844.28;-318.02,871.905;99.396,-1,090.527;-426.155,916.606;-316.972,890.592;-559.575,750.905;-301.715,805.917;574.686,527.354;-395.827,809.597;-402.308,857.686;-449.122,922.216;-381.121,834.513;589.207,577.532;-407.044,791.781;-509.556,897.051;123.812,-1,175.393;-382.047,819.746;-340.803,837.193;-370.476,853.968;-395.237,860.637;200.789,-1,168.581;165.698,-1,106.191;-289.643,855.25;-462.771,884.857;-393.878,912.297;-445.097,983.877;
15.677:-411.066,888.833;-349.854,907.109;-379.266,941.15;-343.682,871.809;-1,005.227,52.871;144.93,-1,139.608;-438.278,784.359;229.553,-1,119.669;61.97,-1,129.657;-421.826,845.567;-325.41,828.535;-319.096,787.252;-376.863,871.79;-330.536,848.682;-362.971,884;-307.751,922.607;-510.315,790.533;-471.108,826.448;-356.208,809.704;-351.84,806.922;-455.917,847.138;-418.03,856.455;-289.411,495.275;-399.516,883.918;-433.058,841.458;-317.293,869.133;100.105,-1,087.751;-424.995,913.986;-317.869,887.87;-557.668,753.044;-302.451,803.148;576.871,525.5;-395.4,806.764;-402.437,854.824;-447.687,919.737;-380.466,831.724;592.072,577.565;-404.832,789.96;-507.486,895.07;125.814,-1,173.344;-382.19,816.884;-341.325,834.375;-371.48,851.285;-394.352,857.912;202.553,-1,166.323;167.511,-1,103.973;-290.332,852.469;-460.877,882.707;-392.996,909.571;-442.931,982.001;
15.687:-410.492,886.125;-350.504,904.419;-378.49,938.492;-343.29,869.069;-1,004.501,50.199;146.644,-1,137.435;-436.322,782.401;231.627,-1,117.835;63.987,-1,127.761;-421.286,842.852;-326.644,826.057;-320.39,784.805;-377.254,869.049;-330.566,845.914;-363.403,881.266;-307.82,919.839;-507.598,791.067;-469.035,824.613;-356.574,807.084;-352.234,804.23;-453.332,846.146;-417.519,853.734;-288.747,497.962;-400.719,881.424;-432.266,838.806;-316.963,866.385;100.791,-1,085.069;-423.443,911.694;-318.481,885.171;-555.797,755.084;-303.279,800.507;578.981,523.709;-393.9,804.438;-402.477,852.056;-446.491,917.24;-379.389,829.174;594.84,577.597;-402.977,787.905;-505.322,893.343;127.749,-1,171.363;-382.188,814.116;-341.723,831.636;-372.203,848.612;-393.535,855.267;204.258,-1,164.142;169.263,-1,101.83;-291.038,849.792;-459.533,880.286;-392.634,906.827;-441.024,979.995;
15.698:-409.74,884.159;-351.428,902.528;-378.06,936.432;-343.229,866.965;-1,003.949,48.168;147.946,-1,135.781;-435.604,780.423;233.203,-1,116.441;65.734,-1,126.587;-420.748,840.818;-327.536,824.15;-321.208,782.866;-377.703,866.993;-330.754,843.818;-363.721,879.186;-307.636,917.743;-505.494,791.065;-467.483,823.192;-357.026,805.056;-352.682,802.216;-451.286,845.655;-417.455,851.63;-288.242,500.005;-401.553,879.492;-432,836.718;-316.481,864.336;101.312,-1,083.03;-422.672,909.736;-319.271,883.22;-554.35,756.613;-303.966,798.517;580.585,522.347;-392.593,802.788;-402.495,849.951;-445.804,915.251;-379.054,827.096;596.944,577.621;-401.719,786.217;-503.844,891.845;129.219,-1,169.858;-382.096,812.013;-342.009,829.551;-372.616,846.549;-392.78,853.302;205.553,-1,162.484;170.595,-1,100.2;-291.628,847.772;-458.532,878.435;-392.28,904.752;-439.515,978.528;
15.71:-409.069,882.076;-352.032,900.424;-377.674,934.278;-342.838,864.812;-1,003.376,46.056;149.299,-1,134.061;-435.407,778.243;234.843,-1,114.991;67.738,-1,125.708;-420.171,838.706;-328.425,822.15;-322.02,780.833;-377.785,864.806;-331.392,841.724;-364.067,877.025;-307.775,915.558;-503.309,790.929;-465.9,821.681;-357.18,802.994;-352.97,800.018;-449.222,844.927;-416.968,849.497;-287.716,502.13;-401.998,877.349;-431.449,834.6;-316.185,862.167;102.025,-1,080.961;-421.591,907.832;-320.034,881.169;-552.823,758.18;-304.71,796.459;582.254,520.93;-391.38,800.966;-402.486,847.763;-444.84,913.286;-379.34,824.926;599.133,577.646;-400.379,784.487;-502.466,890.144;130.31,-1,167.96;-382.296,809.834;-342.268,827.378;-372.289,844.385;-392.258,851.177;206.901,-1,160.759;171.98,-1,098.506;-292.212,845.663;-457.295,876.629;-391.876,902.601;-437.9,977.05;
15.724:-408.403,879.896;-352.576,898.02;-377.462,931.822;-342.438,862.379;-1,002.729,43.677;150.822,-1,132.122;-435.412,775.778;236.69,-1,113.359;69.995,-1,124.717;-419.19,836.445;-329.392,819.883;-322.855,778.514;-378.344,862.405;-331.645,839.272;-364.386,874.58;-307.949,913.099;-500.901,790.405;-464.151,819.943;-357.557,800.641;-353.361,797.627;-446.812,844.409;-416.279,847.13;-287.125,504.523;-402.324,874.905;-431.512,832.135;-315.679,859.755;102.982,-1,078.689;-420.181,905.81;-320.878,878.853;-551.087,759.931;-305.58,794.152;584.133,519.335;-391.238,798.505;-402.533,845.298;-443.975,910.977;-379.403,822.461;601.598,577.674;-398.861,782.545;-501.125,888.076;131.262,-1,165.686;-382.491,807.376;-342.544,824.928;-372.723,841.958;-391.859,848.744;208.419,-1,158.816;173.54,-1,096.597;-292.879,843.289;-455.63,874.812;-391.296,900.205;-436.077,975.391;
15.737:-407.769,877.418;-353.785,895.507;-377.009,929.071;-342.033,859.621;-1,001.999,40.987;152.543,-1,129.929;-435.623,772.998;238.778,-1,111.512;72.548,-1,123.596;-418.597,833.721;-330.457,817.306;-323.5,775.802;-378.389,859.618;-332.504,836.62;-364.788,871.822;-308.226,910.325;-498.305,789.386;-462.238,817.916;-358.164,797.983;-354.088,794.979;-444.106,843.738;-415.505,844.451;-286.456,507.229;-402.641,872.174;-430.888,829.418;-315.475,856.974;104.063,-1,076.119;-419.407,903.132;-321.803,876.223;-549.105,761.891;-306.582,791.551;586.259,517.531;-390.682,795.773;-402.561,842.51;-443.025,908.356;-379.604,819.681;604.385,577.706;-397.461,780.134;-499.267,885.998;132.338,-1,163.114;-382.724,804.598;-342.959,822.171;-372.622,839.172;-392.24,845.982;210.135,-1,156.62;175.305,-1,094.439;-293.666,840.615;-454.074,872.499;-390.597,897.506;-434.204,973.326;
15.748:-407.007,875.17;-354.556,893.052;-376.854,926.502;-341.699,857.069;-1,001.324,38.503;154.13,-1,127.903;-435.177,770.463;240.706,-1,109.807;74.904,-1,122.561;-417.973,831.224;-331.602,815.001;-323.883,773.257;-378.734,857.067;-332.812,834.065;-364.672,869.251;-308.422,907.759;-495.784,788.87;-460.477,816.039;-358.437,795.577;-354.502,792.391;-441.771,842.655;-414.99,841.93;-285.838,509.728;-402.651,869.58;-431.024,826.848;-315.666,854.408;105.061,-1,073.747;-418.991,900.592;-322.665,873.798;-547.327,763.752;-307.503,789.148;588.221,515.865;-390.443,793.211;-402.558,839.937;-441.973,906.008;-379.827,817.117;606.959,577.735;-396.523,777.737;-497.772,883.903;133.331,-1,160.74;-382.953,802.035;-343.33,819.625;-372.837,836.608;-392.396,843.414;211.72,-1,154.592;176.933,-1,092.446;-293.843,838.047;-452.531,870.439;-390.366,894.943;-432.516,971.383;
15.759:-406.907,873.117;-355.007,890.901;-376.732,924.308;-341.52,854.879;-1,000.748,36.383;155.485,-1,126.174;-435.567,768.301;242.352,-1,108.352;76.991,-1,121.872;-417.906,829.028;-332.534,813.011;-324.187,771.081;-379.299,854.944;-333.392,831.945;-364.99,867.076;-308.55,905.566;-493.703,788.164;-459.034,814.382;-358.939,793.472;-354.976,790.28;-439.794,841.696;-414.397,839.814;-285.311,511.861;-402.408,867.35;-430.728,824.671;-315.733,852.212;105.914,-1,071.722;-418.802,898.403;-323.396,871.726;-545.601,765.112;-308.291,787.097;589.896,514.443;-389.984,791.062;-402.563,837.739;-441.195,903.953;-380.052,814.931;609.156,577.76;-395.91,775.627;-496.673,882;134.179,-1,158.713;-383.211,799.853;-343.648,817.45;-373.527,834.521;-392.536,841.221;213.072,-1,152.86;178.324,-1,090.745;-294.05,835.86;-451.406,868.551;-389.74,892.837;-430.996,969.796;
15.773:-406.489,871.132;-355.782,888.833;-376.616,922.102;-341.526,852.67;-1,000.169,34.251;156.847,-1,124.434;-435.445,766.095;244.007,-1,106.888;78.928,-1,120.81;-418.183,826.836;-333.461,811.006;-324.475,768.89;-379.374,852.736;-333.604,829.746;-364.885,864.87;-308.774,903.368;-491.794,787.053;-457.637,812.67;-359.151,791.424;-355.292,788.044;-437.825,840.694;-414.005,837.64;-284.78,514.005;-402.364,865.118;-430.484,822.475;-316.071,850.029;106.771,-1,069.686;-418.221,896.272;-324.161,869.653;-543.794,766.383;-309.075,785.031;591.58,513.014;-389.803,788.86;-402.58,835.53;-440.264,901.949;-380.504,812.769;611.365,577.785;-395.428,773.471;-495.418,880.182;135.032,-1,156.675;-383.579,797.675;-343.992,815.268;-373.956,832.354;-392.543,839.011;214.433,-1,151.119;179.722,-1,089.034;-294.29,833.664;-450.531,866.523;-388.91,890.789;-429.714,967.998;
15.787:-405.526,868.911;-356.781,886.275;-376.465,919.361;-341.691,849.929;-999.449,31.601;158.539,-1,122.272;-436.233,763.465;246.064,-1,105.07;81.436,-1,119.693;-417.514,824.173;-334.794,808.606;-324.825,766.167;-379.854,850.033;-334.275,827.084;-365.023,862.128;-309.125,900.645;-489.55,785.471;-455.93,810.52;-359.645,788.806;-355.909,785.405;-435.359,839.488;-413.494,834.942;-284.122,516.671;-402.15,862.337;-430.646,819.735;-316.553,847.326;107.836,-1,067.155;-417.936,893.541;-325.169,867.099;-541.571,767.994;-310.068,782.471;593.673,511.237;-390.384,786.177;-402.618,832.785;-439.26,899.394;-380.998,810.068;614.11,577.817;-395.103,770.745;-494.069,877.791;136.092,-1,154.142;-384.443,795.068;-344.477,812.566;-373.966,829.609;-392.306,836.276;216.123,-1,148.956;181.46,-1,086.909;-294.701,830.949;-449.528,863.967;-387.547,888.406;-428.137,965.75;
15.798:-404.847,868.085;-357.518,883.629;-376.288,916.619;-342.244,847.239;-998.729,28.95;160.232,-1,120.109;-436.439,760.726;248.122,-1,103.25;84.035,-1,118.803;-417.492,821.426;-336.148,806.216;-325.275,763.457;-380.784,847.448;-335.199,824.497;-365.535,859.429;-309.555,897.932;-487.436,783.717;-454.44,808.212;-360.186,786.199;-356.536,782.706;-433.266,837.709;-412.797,832.285;-283.677,519.382;-402.218,858.307;-430.729,816.989;-317.095,844.633;108.901,-1,064.623;-417.167,890.904;-326.255,864.576;-539.352,769.613;-311.078,779.917;595.767,509.459;-390.868,783.473;-402.673,830.039;-438.479,896.76;-381.468,807.362;616.857,577.848;-395.462,768.022;-492.79,875.36;137.152,-1,151.608;-385.539,792.549;-345.036,809.876;-373.664,826.878;-392.922,833.599;217.814,-1,146.791;183.198,-1,084.782;-295.232,828.254;-448.964,861.279;-386.136,886.049;-426.512,963.535;
15.81:-403.83,866.145;-357.947,881.426;-376.132,914.38;-342.664,845.034;-998.141,26.784;161.615,-1,118.341;-436.049,758.516;249.804,-1,101.763;86.034,-1,117.783;-417.668,819.188;-337.371,804.333;-325.697,761.253;-380.602,845.211;-335.527,822.277;-365.911,857.216;-309.896,895.713;-485.804,782.176;-453.46,806.193;-360.456,784.131;-356.864,780.433;-431.863,835.956;-412.308,830.094;-283.314,521.596;-402.255,856.019;-430.705,814.745;-317.604,842.446;109.772,-1,062.554;-416.798,888.69;-326.934,862.437;-537.406,770.733;-311.93,777.84;597.478,508.006;-391.214,781.255;-402.746,827.795;-438.139,894.542;-381.742,805.134;619.102,577.874;-395.673,765.787;-491.967,873.272;138.019,-1,149.538;-385.802,790.32;-345.492,807.678;-373.35,824.656;-393.203,831.372;219.26,-1,145.074;184.619,-1,083.044;-295.258,826.01;-448.411,859.103;-384.848,884.211;-425.199,961.714;
15.821:-403.414,864.078;-357.834,878.978;-375.906,911.94;-342.981,842.604;-997.498,24.419;163.139,-1,116.421;-436.232,756.072;251.64,-1,100.14;88.312,-1,116.88;-418.73,816.98;-338.844,802.375;-326.112,758.837;-379.566,842.99;-336.317,819.957;-366.273,854.792;-310.244,893.287;-483.856,780.689;-452.669,803.873;-360.861,781.802;-357.242,777.987;-431.389,833.552;-411.741,827.71;-282.917,524.015;-402.362,853.22;-430.624,812.295;-318.141,840.055;110.722,-1,060.296;-416.471,886.261;-327.633,860.088;-535.229,771.857;-312.888,775.585;599.347,506.42;-391.14,778.705;-402.863,825.347;-437.92,892.101;-382.393,802.771;621.552,577.902;-395.803,763.34;-491.115,870.974;138.965,-1,147.277;-386.039,787.984;-345.974,805.276;-372.845,822.258;-392.936,828.936;220.833,-1,143.195;186.17,-1,081.146;-295.131,823.562;-447.641,856.777;-383.927,881.94;-423.801,959.702;
15.835:-403.086,861.962;-357.681,876.842;-375.709,909.808;-343.273,840.483;-996.937,22.353;164.479,-1,114.751;-436.085,753.936;253.244,-1,098.722;90.165,-1,115.807;-419.48,814.974;-339.984,800.593;-326.466,756.726;-378.737,841.016;-336.578,817.832;-366.303,852.651;-310.588,891.174;-482.333,779.184;-451.955,801.855;-361.252,779.752;-357.613,775.866;-430.764,831.504;-411.194,825.64;-282.57,526.128;-402.436,851.08;-431.01,810.189;-318.575,837.959;111.553,-1,058.322;-415.81,884.224;-328.113,858.001;-533.325,772.838;-313.74,773.621;600.979,505.035;-391.798,776.667;-402.969,823.209;-437.814,889.962;-382.866,800.683;623.693,577.926;-395.787,761.199;-490.461,868.935;139.791,-1,145.302;-386.269,785.855;-346.496,803.197;-372.257,820.199;-392.564,826.828;222.204,-1,141.55;187.525,-1,079.489;-295.25,821.424;-446.814,854.802;-383.105,879.963;-422.617,957.918;
15.849:-402.45,859.168;-357.607,873.977;-375.461,906.953;-343.652,837.642;-996.186,19.587;166.28,-1,112.522;-435.842,751.08;255.391,-1,096.823;92.756,-1,114.582;-420.3,812.228;-341.532,798.21;-327.035,753.917;-378.518,838.158;-337.295,815.057;-366.864,849.841;-311.098,888.354;-480.685,776.839;-451.048,799.136;-361.747,776.997;-358.276,773.067;-430.12,828.711;-410.381,822.892;-282.106,528.956;-402.56,848.217;-431.04,807.323;-319.207,835.163;112.665,-1,055.681;-415.075,881.454;-328.648,855.186;-530.642,773.845;-314.914,771.006;603.164,503.18;-392.522,773.894;-403.102,820.346;-437.789,887.096;-382.954,797.818;626.559,577.959;-396.471,758.416;-489.723,866.166;140.898,-1,142.658;-386.572,783.005;-347.239,800.429;-371.077,817.587;-392.191,823.986;224.034,-1,139.345;189.339,-1,077.27;-295.372,818.561;-445.963,852.065;-382.042,877.302;-421.092,955.491;
15.861:-401.397,856.644;-357.42,871.249;-375.241,904.227;-344.024,834.933;-995.469,16.949;168.005,-1,110.401;-436.304,748.385;257.439,-1,095.012;95.095,-1,113.166;-420.827,809.545;-342.935,795.913;-327.547,751.231;-377.306,835.707;-338.104,812.445;-367.018,847.111;-311.555,885.658;-479.175,774.56;-450.207,796.534;-361.892,774.437;-358.778,770.343;-429.325,826.095;-409.659,820.31;-281.664,531.654;-402.66,845.484;-430.983,804.59;-319.647,832.465;113.725,-1,053.161;-414.482,878.785;-329.391,852.554;-528.167,775.006;-316.134,768.559;605.248,501.411;-393.152,771.234;-403.069,817.607;-437.981,884.369;-383.358,795.114;629.293,577.99;-396.607,755.685;-489.269,863.469;141.953,-1,140.136;-386.811,780.282;-348.028,797.81;-370.836,814.863;-392.152,821.252;225.78,-1,137.241;191.069,-1,075.153;-295.433,815.827;-444.949,849.526;-381.142,874.72;-419.714,953.13;
15.871:-400.928,854.38;-357.111,868.957;-375.029,901.924;-344.355,832.644;-994.863,14.717;169.467,-1,108.609;-437.248,746.273;259.172,-1,093.48;97.169,-1,112.141;-421.115,807.25;-344.032,793.939;-327.946,748.953;-375.815,833.939;-338.799,810.239;-367.574,844.866;-311.98,883.385;-477.941,772.604;-449.541,794.319;-362.329,772.299;-358.994,767.986;-428.393,823.979;-409.107,818.12;-281.289,533.936;-402.748,843.173;-431.418,802.318;-320.118,830.2;114.622,-1,051.029;-414.066,876.51;-329.985,850.319;-526.008,775.837;-317.243,766.529;607.012,499.914;-393.683,768.982;-403.12,815.31;-438.088,882.058;-384.126,792.933;631.606,578.016;-396.914,753.392;-488.716,861.224;142.846,-1,138.002;-386.976,777.975;-348.864,795.642;-370.976,812.555;-392.006,818.944;227.256,-1,135.46;192.59,-1,073.41;-295.619,813.522;-444.311,847.303;-380.446,872.514;-418.597,951.105;
15.883:-400.13,852.389;-356.921,866.821;-374.748,899.798;-344.78,830.542;-994.3,12.647;170.826,-1,106.949;-437.357,744.132;260.779,-1,092.059;98.985,-1,111.001;-421.698,805.186;-344.759,792.02;-328.295,746.837;-375.291,831.86;-339.555,808.232;-367.741,842.727;-312.396,881.281;-476.963,770.695;-448.968,792.253;-362.795,770.306;-359.299,765.825;-427.805,821.916;-408.66,816.072;-280.942,536.053;-402.898,841.034;-431.48,800.174;-320.611,828.113;115.454,-1,049.052;-413.733,874.391;-330.505,848.238;-523.964,776.484;-318.168,764.594;608.647,498.526;-394.132,766.885;-403.158,813.173;-438.34,879.929;-384.762,790.884;633.75,578.041;-397.08,751.254;-488.275,859.125;143.966,-1,136.173;-387.12,775.835;-349.562,793.662;-371.579,810.496;-391.571,816.844;228.63,-1,133.813;194,-1,071.794;-295.733,811.38;-443.547,845.299;-379.826,870.461;-417.691,949.161;
15.897:-399.491,850.041;-356.648,864.403;-374.452,897.382;-345.244,828.153;-993.662,10.299;172.371,-1,105.069;-437.445,741.699;262.602,-1,090.447;101.152,-1,109.892;-422.183,802.801;-345.7,789.813;-328.759,744.448;-375.475,829.433;-339.977,805.835;-368.642,840.466;-312.865,878.893;-475.831,768.541;-448.276,789.919;-363.25,767.998;-359.868,763.441;-426.988,819.624;-408.312,813.756;-280.548,538.454;-403.188,838.617;-431.528,797.741;-321.057,825.72;116.398,-1,046.809;-413.187,872.02;-330.916,845.84;-521.613,777.114;-319.339,762.461;610.502,496.951;-394.281,764.456;-403.062,810.74;-438.581,877.507;-385.406,788.537;636.184,578.069;-397.143,748.821;-487.82,856.734;145.467,-1,134.258;-387.248,773.404;-350.471,791.387;-371.458,808.066;-391.284,814.427;230.077,-1,131.857;195.6,-1,069.961;-295.949,808.956;-443.122,842.902;-379.165,868.119;-416.665,946.954;
15.911:-398.599,847.387;-356.399,861.615;-374.206,894.594;-345.768,825.403;-992.929,7.597;174.126,-1,102.888;-437.508,738.901;264.699,-1,088.593;103.501,-1,108.37;-422.546,800.026;-346.506,787.193;-328.764,741.649;-375.05,826.666;-340.527,803.091;-370.083,838.067;-313.416,876.148;-474.708,765.977;-447.414,787.257;-363.321,765.381;-360.461,760.665;-425.676,817.151;-407.985,811.081;-280.095,541.216;-403.324,835.822;-431.434,794.944;-321.623,822.979;117.484,-1,044.229;-412.419,869.328;-331.691,843.15;-518.859,777.616;-320.475,759.903;612.636,495.14;-394.847,761.715;-402.973,807.96;-438.629,874.708;-386.041,785.811;638.982,578.101;-396.652,746.066;-487.043,854.045;147.739,-1,132.623;-386.939,770.623;-351.277,788.781;-371.621,805.271;-392.103,811.75;231.842,-1,129.684;197.441,-1,067.852;-296.293,806.179;-442.497,840.174;-378.643,865.369;-415.461,944.427;
15.922:-397.623,844.907;-356.113,858.964;-374.314,891.93;-346.347,822.801;-992.23,5.025;175.799,-1,100.813;-437.519,736.235;266.696,-1,086.827;105.738,-1,106.92;-423.155,797.431;-347.199,784.617;-328.833,738.984;-374.869,824.006;-341.199,800.511;-370.705,835.475;-314.002,873.547;-473.759,763.485;-446.736,784.678;-363.152,763.002;-360.201,757.82;-425.309,814.51;-407.71,808.507;-280.081,543.883;-403.62,833.172;-431.935,792.325;-322.265,820.392;118.518,-1,041.772;-411.85,866.723;-331.777,840.485;-516.218,777.975;-321.463,757.426;614.668,493.414;-394.956,759.051;-402.885,805.301;-438.662,872.042;-386.035,783.145;641.648,578.131;-396.31,743.422;-486.546,851.426;149.513,-1,130.632;-386.916,767.957;-351.959,786.205;-372.269,802.686;-393.601,809.545;233.399,-1,127.52;199.194,-1,065.843;-296.645,803.536;-441.91,837.573;-378.69,862.703;-414.326,942.015;
15.932:-396.871,842.877;-355.947,856.806;-374.174,889.77;-346.794,820.683;-991.662,2.936;177.14,-1,099.113;-438.278,734.208;268.318,-1,085.393;107.446,-1,105.59;-423.492,795.292;-347.247,782.452;-328.888,736.819;-374.208,821.945;-341.779,798.425;-370.887,833.318;-314.356,871.412;-472.531,761.703;-446.188,782.584;-363.1,761.106;-360.229,755.744;-425.011,812.366;-407.568,806.408;-280.07,546.047;-403.951,831.033;-431.951,790.16;-322.653,818.262;119.358,-1,039.776;-411.263,864.64;-331.959,838.328;-514.054,778.051;-322.205,755.393;616.319,492.013;-395.78,757.049;-402.864,803.158;-438.635,869.878;-386.084,780.981;643.813,578.156;-395.758,741.329;-486.099,849.308;151.166,-1,129.234;-387.01,765.794;-352.514,784.113;-372.385,800.524;-394.473,807.564;234.733,-1,125.815;200.617,-1,064.212;-297.024,801.405;-441.424,835.464;-378.43,860.554;-413.391,940.062;
