20.952:-119.871,167.719;1,141.818,1,149.393;-105.639,99.63;-72.441,101.41;912.84,915.084;-186.607,-21.984;890.844,943.597;923.911,907.387;-116.267,-29.861;960.537,938.52;952.914,889.64;1,236.78,1,215.371;-224.026,43.323;-65.02,165.169;-81.754,120.38;856.777,956.438;-150.374,88.031;926.974,983.815;-178.003,52.306;949.75,959.867;-204.228,86.985;-64.024,43.264;870.819,894.403;-179.822,119.775;1,274.51,1,293.078;1,174.026,1,242.663;902.206,929.014;1,203.088,1,213.742;1,276.661,1,198.921;-132.721,133.454;-122.382,50.241;999.152,848.521;-109.933,72.664;602.469,376.031;1,213.87,1,167.883;1,231.668,1,296.745;1,237.735,1,234.148;1,254.569,1,258.066;-24.639,112.846;-166.974,30.084;-141.221,2.862;312.084,576.095;898.591,870.55;1,312.808,1,259.756;904.128,990.252;1,173.66,1,200.89;1,274.866,1,226.015;1,194.025,1,281.391;1,235.408,1,191.657;1,223.645,1,247.135;
20.966:-118.913,169.787;1,143.339,1,151.09;-104.403,101.546;-71.439,103.458;910.852,916.199;-185.737,-19.877;888.612,943.135;922.207,908.902;-114.785,-28.128;958.615,939.746;950.89,890.688;1,234.501,1,215.427;-222.989,45.354;-64.071,167.242;-80.758,122.431;854.851,957.658;-149.261,90.02;924.727,984.201;-177.173,54.429;947.569,960.529;-203.419,89.116;-62.77,45.167;868.572,894.786;-178.579,121.686;1,272.231,1,293.052;1,172.029,1,243.762;899.927,928.98;1,200.849,1,213.31;1,274.583,1,197.981;-131.819,135.547;-121.579,52.375;997.381,849.956;-108.43,74.378;601.174,377.907;1,211.651,1,167.362;1,229.389,1,296.763;1,235.458,1,234.051;1,252.369,1,257.47;-23.69,114.919;-165.662,31.948;-140.083,4.837;313.925,574.75;896.461,871.362;1,310.531,1,259.858;901.861,990.01;1,171.456,1,201.475;1,272.642,1,226.515;1,191.745,1,281.419;1,233.14,1,191.889;1,221.375,1,246.921;
20.979:-117.691,172.416;1,145.275,1,153.249;-103.005,104.086;-70.164,106.061;908.258,917.493;-184.766,-17.145;885.886,942.148;919.973,910.749;-112.983,-25.858;956.143,941.259;948.283,891.957;1,231.608,1,215.24;-221.643,47.921;-62.864,169.877;-79.694,125.127;852.403,959.21;-148.319,92.762;921.858,984.613;-176.237,57.173;944.731,961.121;-202.493,91.863;-61.19,47.598;865.717,895.293;-177.033,124.139;1,269.372,1,292.572;1,169.193,1,244.364;897.028,928.959;1,197.95,1,213.281;1,271.922,1,196.832;-130.625,138.189;-120.362,55.006;995.137,851.792;-106.826,76.793;599.528,380.293;1,208.772,1,167.021;1,226.495,1,296.586;1,232.565,1,233.868;1,249.679,1,256.388;-22.483,117.555;-163.979,34.309;-138.742,7.407;316.266,573.04;893.753,872.398;1,307.676,1,260.364;898.977,989.713;1,168.606,1,202.006;1,269.765,1,226.872;1,188.847,1,281.338;1,230.265,1,192.258;1,218.491,1,246.631;
20.991:-116.62,174.765;1,146.988,1,155.18;-101.28,106.007;-69.048,108.389;906.064,918.855;-183.661,-14.812;883.392,941.482;917.933,912.333;-111.374,-23.838;953.909,942.554;945.906,892.966;1,229.116,1,214.567;-220.483,50.228;-61.789,172.225;-78.653,127.49;850.222,960.592;-147.513,95.215;919.294,984.919;-175.364,59.603;942.199,961.628;-201.6,94.286;-59.719,49.72;863.178,895.761;-175.584,126.275;1,266.8,1,292.344;1,166.806,1,245.348;894.452,929.135;1,195.389,1,212.958;1,269.515,1,195.898;-129.491,140.508;-119.459,57.424;993.138,853.426;-105.033,78.651;598.062,382.419;1,206.207,1,166.727;1,223.932,1,296.273;1,229.998,1,233.591;1,247.12,1,256.048;-21.408,119.902;-162.457,36.394;-137.496,9.669;318.35,571.517;891.353,873.349;1,305.122,1,260.741;896.406,989.476;1,166.912,1,203.954;1,267.214,1,227.271;1,186.273,1,281.135;1,227.692,1,192.477;1,215.923,1,246.36;
21.001:-115.657,176.885;1,148.258,1,157.131;-100.046,107.981;-68.047,110.492;903.997,919.925;-182.605,-12.737;881.179,940.76;916.109,913.779;-109.915,-22.025;951.976,943.851;943.785,893.925;1,226.788,1,214.601;-219.401,52.289;-60.819,174.341;-77.654,129.593;848.255,961.838;-146.792,97.428;916.984,985.204;-174.642,61.816;939.917,962.087;-200.811,96.476;-58.398,51.637;860.901,896.244;-174.291,128.212;1,264.492,1,292.042;1,164.492,1,245.602;892.124,929.102;1,193.067,1,213.119;1,267.33,1,195.095;-128.444,142.588;-118.477,59.535;991.344,854.909;-103.416,80.325;596.74,384.335;1,203.882,1,166.842;1,221.607,1,296.375;1,227.67,1,233.601;1,244.933,1,255.249;-20.439,122.018;-161.137,38.312;-136.402,11.724;320.23,570.144;889.194,874.22;1,302.819,1,261.084;894.079,989.416;1,165.131,1,205.453;1,264.928,1,227.709;1,183.953,1,280.944;1,225.384,1,192.781;1,213.61,1,246.096;
21.012:-114.783,178.801;1,148.754,1,159.178;-98.994,109.805;-67.141,112.393;902.257,921.112;-181.81,-10.787;879.104,940.4;914.502,915.14;-108.587,-20.389;950.168,944.932;941.828,894.704;1,224.685,1,214.487;-218.464,54.175;-59.942,176.256;-76.712,131.476;846.359,962.754;-146.15,99.434;914.893,985.459;-173.859,63.771;937.853,962.507;-200.041,98.436;-57.21,53.376;858.834,896.649;-173.145,129.978;1,262.389,1,291.926;1,162.414,1,245.948;890.025,929.274;1,190.964,1,212.996;1,265.351,1,194.373;-127.494,144.467;-117.83,61.539;989.714,856.243;-101.953,81.84;595.544,386.069;1,201.778,1,166.946;1,219.501,1,296.332;1,225.57,1,233.433;1,242.882,1,254.772;-19.562,123.933;-159.914,40.027;-135.395,13.573;321.931,568.901;887.234,874.992;1,300.737,1,261.4;891.974,989.494;1,163.345,1,206.568;1,262.857,1,228.093;1,181.859,1,280.717;1,223.279,1,192.85;1,211.514,1,245.887;
21.027:-113.879,180.767;1,148.822,1,161.341;-97.959,111.706;-66.203,114.343;900.393,922.212;-180.911,-8.819;877.032,939.773;912.829,916.513;-107.284,-18.661;948.227,945.89;939.831,895.536;1,222.591,1,213.94;-217.499,56.112;-59.041,178.224;-75.768,133.424;844.251,963.244;-145.514,101.502;912.743,985.71;-173.148,65.815;935.77,963.095;-199.402,100.504;-55.998,55.169;856.708,897.05;-171.995,131.812;1,260.253,1,291.578;1,160.444,1,246.842;887.861,929.269;1,188.805,1,212.846;1,263.346,1,193.559;-126.522,146.401;-117.294,63.636;988.04,857.614;-100.613,83.54;594.316,387.85;1,199.616,1,167.031;1,217.348,1,296.113;1,223.406,1,233.431;1,240.857,1,254.009;-18.661,125.901;-158.716,41.828;-134.358,15.473;323.678,567.625;885.172,875.646;1,298.597,1,261.72;889.811,989.431;1,161.377,1,207.47;1,260.725,1,228.463;1,179.699,1,280.589;1,221.124,1,192.657;1,209.361,1,245.668;
21.041:-112.676,183.371;1,149.344,1,164.162;-96.637,114.252;-64.956,116.927;897.824,923.488;-179.576,-6.279;874.338,938.787;910.551,918.257;-105.402,-16.497;945.594,947.027;937.073,896.326;1,219.722,1,213.929;-216.221,58.681;-57.847,180.832;-74.696,136.085;841.457,963.894;-144.728,104.262;909.89,986.004;-172.258,68.543;932.916,963.388;-198.483,103.221;-54.418,57.563;853.882,897.544;-170.511,134.267;1,257.393,1,291.353;1,157.603,1,247.244;885.002,929.508;1,185.938,1,212.946;1,260.612,1,192.689;-125.259,148.977;-116.535,66.403;985.781,859.384;-99.146,86.005;592.687,390.212;1,196.751,1,167.176;1,214.484,1,296.287;1,220.548,1,233.18;1,238.028,1,253.532;-17.466,128.509;-157.091,44.193;-132.967,17.982;325.995,565.933;882.418,876.45;1,295.739,1,261.972;886.942,989.429;1,158.788,1,208.705;1,257.897,1,228.945;1,176.832,1,280.49;1,218.255,1,192.721;1,206.502,1,245.44;
21.052:-111.502,185.953;1,149.224,1,166.995;-95.153,116.668;-63.739,119.488;895.527,925.152;-178.242,-3.777;871.517,938.495;908.616,920.33;-103.957,-14.056;942.839,947.699;934.394,897.257;1,216.947,1,213.346;-215.015,61.247;-56.666,183.411;-73.534,138.672;838.695,964.537;-143.94,106.986;907.07,986.304;-171.413,71.25;930.083,963.502;-197.521,105.889;-52.888,59.951;851.082,897.995;-169.023,136.681;1,254.578,1,291.012;1,154.807,1,247.72;882.166,929.524;1,183.14,1,212.485;1,258.061,1,191.451;-123.984,151.51;-115.786,69.138;983.539,861.119;-96.973,87.827;591.076,392.546;1,193.919,1,167.331;1,211.649,1,296.26;1,217.713,1,233.148;1,235.337,1,252.636;-16.285,131.088;-155.452,46.507;-131.46,20.384;328.285,564.26;879.685,877.21;1,292.909,1,262.15;884.109,989.559;1,156.135,1,209.708;1,255.095,1,229.384;1,173.999,1,280.37;1,215.422,1,192.829;1,203.697,1,245.022;
21.063:-110.597,187.946;1,148.593,1,169.091;-94.073,118.572;-62.801,121.466;893.696,926.351;-177.24,-1.831;869.358,938.133;906.775,921.514;-102.644,-12.305;940.833,948.575;932.301,897.899;1,214.877,1,212.635;-214.513,63.378;-55.755,185.401;-72.584,140.644;836.563,965.033;-143.211,109.05;904.891,986.514;-170.682,73.313;927.906,963.734;-196.729,107.93;-51.639,61.748;848.915,898.307;-167.888,138.553;1,252.393,1,290.875;1,152.784,1,248.554;879.992,929.779;1,181.097,1,213.27;1,256.042,1,190.605;-123.001,153.465;-115.136,71.228;981.793,862.44;-95.559,89.498;589.834,394.348;1,191.76,1,167.692;1,209.466,1,296.091;1,215.543,1,233.436;1,233.299,1,251.838;-15.374,133.078;-154.218,48.315;-130.214,22.184;330.052,562.969;877.562,877.74;1,290.73,1,262.362;881.953,989.183;1,154.029,1,210.303;1,252.938,1,229.755;1,171.81,1,280.356;1,213.235,1,192.933;1,201.517,1,244.828;
21.076:-109.688,189.936;1,147.602,1,171.041;-92.996,120.476;-61.859,123.44;891.75,927.349;-176.176,0.081;867.176,937.982;904.959,922.733;-101.201,-10.661;938.694,949.036;930.247,898.65;1,212.698,1,212.434;-213.631,65.38;-54.844,187.389;-71.758,142.669;834.432,965.528;-142.538,111.131;902.711,986.697;-169.972,75.382;925.721,963.827;-195.901,109.954;-50.407,63.556;846.75,898.614;-166.753,140.423;1,250.218,1,290.646;1,150.687,1,249.179;877.884,930.364;1,178.93,1,213.57;1,253.957,1,189.945;-122.03,155.426;-114.475,73.313;980.051,863.762;-94.395,91.35;588.592,396.149;1,189.598,1,168.022;1,207.307,1,295.745;1,213.356,1,233.388;1,231.127,1,251.579;-14.463,135.066;-152.933,50.086;-128.863,23.904;331.819,561.678;875.444,878.288;1,288.548,1,262.51;879.798,988.81;1,152.044,1,211.223;1,250.78,1,230.115;1,169.623,1,280.382;1,211.052,1,193.077;1,199.332,1,244.712;
21.09:-108.567,192.42;1,146.003,1,173.249;-91.659,122.851;-60.697,125.905;889.399,928.728;-174.842,2.457;864.476,937.609;902.703,924.263;-99.809,-8.318;936.173,950.072;927.653,899.487;1,210.066,1,211.729;-212.836,67.987;-53.709,189.867;-70.631,145.151;831.777,966.146;-141.762,113.744;899.995,986.923;-169.116,77.97;923.009,964.102;-194.88,112.481;-48.912,65.835;844.056,899.031;-165.338,142.752;1,247.496,1,290.504;1,148.015,1,249.716;875.222,930.946;1,176.223,1,213.89;1,251.417,1,188.955;-120.821,157.869;-113.457,75.842;977.871,865.399;-92.593,93.394;587.044,398.392;1,186.872,1,168.028;1,204.605,1,295.384;1,210.687,1,233.941;1,228.545,1,250.705;-13.328,137.544;-151.355,52.308;-127.015,25.908;334.02,560.07;872.81,878.989;1,285.825,1,262.624;877.085,988.54;1,149.494,1,212.185;1,248.08,1,230.486;1,166.897,1,280.364;1,208.331,1,193.229;1,196.671,1,245.302;
21.101:-107.432,194.934;1,144.038,1,175.185;-90.31,125.258;-59.52,128.401;886.959,930.015;-173.531,4.885;861.72,937.487;900.281,925.585;-98.084,-6.164;933.468,950.614;925.062,900.434;1,207.307,1,211.754;-211.564,70.435;-52.56,192.376;-69.43,147.635;829.09,966.771;-140.882,116.359;897.245,987.143;-168.138,80.549;920.252,964.201;-193.842,115.038;-47.373,68.125;841.331,899.465;-163.906,145.11;1,244.814,1,289.858;1,145.487,1,250.822;872.622,931.871;1,173.489,1,214.256;1,248.778,1,188.152;-119.594,160.339;-112.462,78.415;975.673,867.066;-91.294,95.829;585.477,400.663;1,184.123,1,168.263;1,201.851,1,295.21;1,208.031,1,234.688;1,225.859,1,250.077;-12.179,140.053;-149.756,54.556;-125.664,28.314;336.247,558.443;870.169,879.785;1,283.074,1,262.835;874.33,988.401;1,146.87,1,213.036;1,245.358,1,230.935;1,164.138,1,280.361;1,205.58,1,193.431;1,193.965,1,245.837;
21.112:-106.512,196.957;1,142.287,1,176.554;-89.226,127.198;-58.566,130.408;885.036,931.13;-172.439,6.821;859.511,937.243;898.128,926.132;-96.699,-4.427;931.299,951.097;922.893,900.922;1,205.115,1,211.385;-210.556,72.416;-51.635,194.396;-68.581,149.688;826.926,967.274;-140.171,118.464;895.028,987.306;-167.418,82.652;918.03,964.222;-193.009,117.098;-46.172,69.994;839.142,899.846;-162.753,147.01;1,242.667,1,289.283;1,143.37,1,251.495;870.546,932.663;1,171.287,1,214.559;1,246.698,1,187.369;-118.61,162.332;-111.822,80.543;973.891,868.394;-90.376,97.852;584.216,402.493;1,181.924,1,168.586;1,199.635,1,295.041;1,205.905,1,235.333;1,223.754,1,249.365;-11.254,142.073;-148.58,56.442;-124.483,30.196;338.042,557.132;868.043,880.434;1,280.854,1,262.938;872.108,988.373;1,144.847,1,213.957;1,243.15,1,231.183;1,161.916,1,280.395;1,203.365,1,193.613;1,191.782,1,246.252;
21.124:-105.637,198.9;1,140.586,1,177.837;-88.188,129.059;-57.657,132.335;883.176,932.169;-171.396,8.678;857.393,937.01;896.024,926.472;-95.358,-2.771;929.221,951.569;920.826,901.44;1,203.091,1,210.718;-209.626,74.333;-50.747,196.334;-67.693,151.625;824.85,967.757;-139.498,120.486;892.902,987.449;-166.752,84.676;915.9,964.287;-192.214,119.075;-45.031,71.794;837.047,900.238;-161.649,148.833;1,240.626,1,288.672;1,141.24,1,251.569;868.579,933.484;1,169.172,1,214.819;1,244.647,1,186.792;-117.666,164.243;-111.032,82.522;972.171,869.652;-89.689,99.87;583.006,404.247;1,179.794,1,168.538;1,197.507,1,294.936;1,203.902,1,236.063;1,221.685,1,248.853;-10.367,144.011;-147.253,58.109;-123.23,31.92;339.763,555.875;866.017,881.096;1,278.723,1,262.953;869.979,988.286;1,142.868,1,214.747;1,241.05,1,231.547;1,159.785,1,280.389;1,201.24,1,193.776;1,189.683,1,246.624;
21.138:-104.599,201.199;1,138.229,1,178.735;-86.961,131.263;-56.579,134.615;880.958,933.37;-170.318,10.959;854.885,936.742;893.542,926.921;-93.737,-0.838;926.765,952.142;918.368,902.005;1,200.766,1,209.742;-208.582,76.629;-49.697,198.627;-66.589,153.893;822.394,968.329;-138.667,122.867;890.385,987.599;-165.851,87.032;913.378,964.3;-191.268,121.413;-43.779,73.984;834.574,900.733;-160.343,150.99;1,238.222,1,287.908;1,138.73,1,251.817;866.208,934.342;1,166.68,1,215.208;1,242.283,1,185.913;-116.545,166.502;-110.565,85.001;970.122,871.123;-89.44,102.38;581.574,406.323;1,177.274,1,168.433;1,194.989,1,294.786;1,201.588,1,237.065;1,219.274,1,248.113;-9.316,146.304;-146.088,60.346;-121.849,34.03;341.799,554.387;863.624,881.89;1,276.204,1,262.824;867.456,988.27;1,140.451,1,215.467;1,238.548,1,231.863;1,157.263,1,280.36;1,198.723,1,193.931;1,187.193,1,247.02;
21.152:-103.486,203.646;1,135.705,1,179.66;-85.657,133.613;-55.42,137.04;878.577,934.617;-168.916,13.252;852.211,936.466;890.921,927.515;-92.002,1.214;924.15,952.763;915.76,902.654;1,198.32,1,208.628;-207.954,79.242;-48.578,201.07;-65.551,156.372;819.776,968.937;-137.812,125.415;887.701,987.747;-165.056,89.599;910.691,964.237;-190.27,123.909;-42.813,76.492;831.949,901.307;-158.953,153.291;1,235.677,1,287.044;1,136.066,1,252.172;863.73,935.383;1,164.019,1,215.582;1,239.692,1,185.198;-115.355,168.912;-109.886,87.601;967.925,872.671;-89.118,105.048;580.048,408.535;1,174.596,1,168.201;1,192.303,1,294.714;1,198.901,1,237.143;1,216.667,1,247.461;-8.197,148.747;-144.949,62.781;-120.31,36.234;343.969,552.802;861.064,882.709;1,273.516,1,262.804;864.771,988.174;1,137.923,1,216.381;1,235.889,1,232.255;1,154.576,1,280.324;1,196.039,1,194.074;1,184.522,1,247.322;
21.167:-102.333,206.204;1,133.071,1,180.628;-84.295,136.067;-54.216,139.575;876.074,935.886;-167.452,15.646;849.419,936.188;888.204,928.218;-90.599,3.645;921.44,953.493;913.025,903.283;1,195.81,1,207.373;-206.814,81.807;-47.41,203.622;-64.371,158.919;817.042,969.573;-136.967,128.092;884.899,987.901;-164.143,92.253;907.889,964.077;-189.193,126.5;-42.127,79.213;829.219,901.958;-157.567,155.731;1,232.944,1,286.407;1,133.296,1,252.621;861.211,936.62;1,161.251,1,216.047;1,237.064,1,184.213;-114.11,171.427;-108.684,90.137;965.615,874.266;-88.661,107.817;578.454,410.845;1,171.8,1,167.967;1,189.507,1,294.473;1,196.095,1,237.097;1,214.015,1,246.54;-7.029,151.299;-144.818,65.584;-118.985,38.708;346.236,551.146;858.403,883.601;1,270.715,1,262.631;861.97,987.998;1,135.134,1,216.69;1,233.093,1,232.497;1,151.77,1,280.247;1,193.234,1,194.182;1,181.722,1,247.124;
21.178:-101.086,208.96;1,130.182,1,181.524;-82.829,138.713;-52.911,142.305;873.359,937.22;-165.874,18.227;846.407,935.905;885.32,929.13;-88.695,5.996;918.655,954.673;910.034,903.732;1,193.153,1,205.927;-205.915,84.695;-46.15,206.372;-63.039,161.635;814.096,970.259;-136.141,131.002;881.879,988.086;-163.251,95.144;904.878,963.782;-188.604,129.468;-41.305,82.125;826.327,902.845;-156.138,158.398;1,230.034,1,285.579;1,130.308,1,253.099;859.008,938.693;1,158.253,1,216.45;1,234.194,1,183.257;-112.762,174.135;-107.661,92.984;963.11,875.961;-88.252,110.814;576.736,413.336;1,168.787,1,167.691;1,186.495,1,294.186;1,193.085,1,236.799;1,211.027,1,246.067;-5.769,154.05;-144.565,68.598;-117.643,41.419;348.678,549.362;855.591,884.718;1,267.697,1,262.422;858.946,987.917;1,132.125,1,217.005;1,230.086,1,232.827;1,148.747,1,280.136;1,190.209,1,194.207;1,178.719,1,246.76;
21.191:-100.166,210.977;1,128.022,1,182.021;-81.756,140.652;-51.945,144.299;871.235,937.853;-164.718,20.118;844.217,936.242;883.176,929.692;-87.327,7.739;916.475,955.077;907.845,904.082;1,191.326,1,204.672;-204.881,86.655;-45.227,208.387;-62.084,163.635;811.937,970.761;-135.341,133.068;879.672,988.279;-162.574,97.254;902.667,963.925;-188.094,131.624;-40.667,84.247;824.136,903.18;-155.117,160.365;1,227.887,1,285.031;1,128.109,1,253.375;857.325,940.136;1,156.048,1,216.675;1,232.083,1,182.582;-111.776,176.12;-107.363,95.18;961.264,877.187;-87.501,112.899;575.478,415.16;1,166.582,1,167.908;1,184.293,1,293.935;1,190.882,1,236.554;1,208.835,1,245.74;-4.846,156.064;-144.31,70.8;-116.692,43.421;350.468,548.055;853.59,885.669;1,265.487,1,262.256;856.73,987.852;1,129.993,1,217.608;1,227.887,1,233.108;1,146.532,1,280.054;1,187.993,1,194.197;1,176.516,1,246.527;
21.203:-99.107,213.291;1,125.478,1,182.096;-80.522,142.878;-50.827,146.585;868.714,938.209;-163.391,22.29;841.693,936.571;880.748,930.456;-85.786,9.765;914.003,955.681;905.34,904.53;1,189.021,1,203.592;-203.751,88.936;-44.167,210.701;-60.945,165.911;809.458,971.337;-134.444,135.45;877.142,988.559;-161.792,99.676;900.122,963.938;-187.441,134.084;-39.927,86.682;821.618,903.551;-153.972,162.638;1,225.402,1,284.479;1,125.593,1,253.753;855.018,941.209;1,153.52,1,216.972;1,229.639,1,181.871;-110.637,178.396;-107.304,97.724;959.21,878.69;-87.188,115.425;574.033,417.255;1,164.041,1,168.06;1,181.762,1,293.671;1,188.341,1,236.424;1,206.313,1,245.402;-3.787,158.378;-143.974,73.323;-115.562,45.701;352.523,546.553;851.258,886.689;1,262.95,1,262.055;854.187,987.762;1,127.559,1,218.353;1,225.423,1,233.744;1,143.989,1,279.968;1,185.449,1,194.262;1,173.991,1,246.203;
21.218:-98.063,215.552;1,123.003,1,181.812;-79.314,145.056;-49.718,148.816;866.23,938.392;-162.092,24.415;839.214,936.814;878.328,931.045;-84.144,11.638;911.601,956.339;902.916,905.102;1,186.894,1,202.296;-202.678,91.184;-43.13,212.966;-59.855,168.151;807.032,971.902;-133.7,137.827;874.668,988.853;-161.04,102.051;897.637,963.757;-186.842,136.502;-39.251,89.08;819.151,903.899;-152.886,164.879;1,222.956,1,284.012;1,123.125,1,254.091;853.157,942.865;1,151.05,1,217.291;1,227.219,1,181.281;-109.963,180.794;-108.152,100.067;957.324,880.317;-86.439,117.801;572.618,419.306;1,161.556,1,168.239;1,179.283,1,293.422;1,185.85,1,236.483;1,203.838,1,245.118;-2.749,160.643;-143.826,75.809;-114.496,47.953;354.535,545.084;848.982,887.7;1,260.482,1,261.722;851.698,987.65;1,125.179,1,219.088;1,222.932,1,233.747;1,141.499,1,279.89;1,182.958,1,194.281;1,171.514,1,245.942;
21.231:-96.858,218.154;1,120.21,1,181.164;-78.014,147.612;-48.542,151.431;863.436,937.749;-160.596,26.861;836.356,937.055;875.585,931.883;-82.848,14.196;908.868,957.207;900.082,905.539;1,184.307,1,201.262;-201.488,93.792;-41.936,215.573;-58.789,170.813;804.239,972.551;-132.57,140.463;871.853,989.396;-160.238,104.803;894.78,963.516;-186.135,139.281;-38.507,91.849;816.31,904.282;-151.641,167.463;1,220.162,1,283.366;1,120.281,1,254.456;850.481,943.894;1,148.21,1,217.687;1,224.424,1,180.643;-109.138,183.54;-109.311,102.689;955.154,882.191;-85.843,120.605;570.99,421.666;1,158.698,1,168.472;1,176.432,1,293.123;1,182.987,1,236.329;1,200.987,1,244.812;-1.555,163.25;-144.466,78.604;-113.33,50.572;356.85,543.393;846.343,888.823;1,257.616,1,261.627;848.832,987.595;1,122.429,1,219.901;1,220.097,1,233.32;1,138.633,1,279.804;1,180.089,1,194.06;1,168.671,1,245.569;
21.243:-95.74,220.606;1,117.586,1,180.554;-76.685,149.956;-47.446,153.893;860.818,937.112;-159.169,29.147;833.668,937.234;872.976,932.554;-81.511,16.536;906.427,958.349;897.413,905.913;1,181.872,1,200.107;-200.425,96.269;-40.814,218.023;-57.713,173.283;801.615,973.162;-131.841,143.057;869.253,990.104;-159.433,107.375;892.088,963.646;-185.523,141.905;-37.85,94.462;813.637,904.626;-150.497,169.902;1,217.528,1,282.796;1,117.606,1,254.783;847.875,944.583;1,145.543,1,218.075;1,221.781,1,180.117;-108.32,186.108;-110.518,105.099;953.114,883.952;-85.132,123.205;569.46,423.884;1,156.013,1,168.694;1,173.755,1,292.809;1,180.294,1,236.411;1,198.305,1,244.555;-0.433,165.7;-144.593,81.296;-112.372,53.091;359.026,541.803;843.839,889.819;1,254.924,1,261.509;846.138,987.652;1,119.836,1,220.634;1,217.516,1,232.544;1,135.94,1,279.71;1,177.464,1,193.452;1,166,1,245.21;
21.256:-94.735,222.824;1,115.214,1,180.004;-75.566,152.118;-46.456,156.117;858.469,936.471;-157.876,31.21;831.238,937.38;870.673,933.345;-80.167,18.565;904.043,958.841;894.996,906.206;1,179.774,1,198.966;-199.682,98.587;-39.801,220.236;-56.681,175.488;799.244,973.714;-131.058,145.362;866.856,990.53;-158.675,109.688;889.672,963.347;-184.92,144.263;-37.291,96.831;811.221,904.924;-149.529,172.136;1,215.147,1,282.291;1,115.188,1,255.067;845.454,944.331;1,143.136,1,218.433;1,219.366,1,179.805;-107.556,188.419;-111.409,107.364;951.271,885.543;-84.72,125.604;568.078,425.888;1,153.585,1,168.872;1,171.333,1,292.567;1,177.863,1,236.277;1,195.881,1,244.335;0.58,167.913;-144.167,83.693;-111.373,55.31;360.991,540.367;841.572,890.705;1,252.493,1,261.38;843.703,987.687;1,117.486,1,221.267;1,215.14,1,232.015;1,133.507,1,279.625;1,175.235,1,192.407;1,163.586,1,244.899;
21.269:-93.709,225.08;1,112.8,1,179.443;-74.332,154.268;-45.439,158.377;856.183,935.514;-156.564,33.312;828.762,937.497;868.265,933.933;-78.663,20.535;901.584,959.156;892.539,906.531;1,177.479,1,198.052;-198.468,100.748;-38.768,222.49;-55.607,177.722;796.83,974.275;-130.08,147.64;864.385,990.719;-157.972,112.065;887.216,963.676;-184.294,146.662;-36.749,99.25;808.76,905.216;-148.755,174.49;1,212.718,1,281.797;1,112.725,1,255.346;843.029,943.82;1,140.685,1,218.802;1,216.891,1,179.677;-106.708,190.748;-111.805,109.811;949.395,887.162;-83.712,127.868;566.671,427.928;1,151.11,1,169.008;1,168.866,1,292.329;1,175.385,1,236.344;1,193.41,1,244.136;1.612,170.167;-143.544,86.092;-110.205,57.497;362.993,538.905;839.249,891.57;1,250.019,1,261.233;841.225,987.687;1,115.085,1,221.882;1,212.731,1,231.431;1,131.03,1,279.536;1,172.992,1,191.358;1,161.126,1,244.596;
21.284:-92.567,227.578;1,110.124,1,178.822;-72.9,156.612;-44.301,160.877;853.531,934.796;-155.33,35.767;826.016,937.571;865.664,934.815;-76.91,22.65;898.854,959.454;889.821,906.926;1,174.93,1,197.047;-197.183,103.176;-37.625,224.987;-54.616,180.283;794.154,974.897;-129.123,150.214;861.645,990.921;-157.088,114.666;884.503,964.105;-183.614,149.323;-36.107,101.921;806.03,905.525;-147.91,177.104;1,210.048,1,281.152;1,109.995,1,255.645;840.284,943.704;1,137.968,1,219.211;1,214.146,1,179.584;-105.701,193.304;-111.578,112.548;947.131,888.717;-82.451,130.308;565.111,430.189;1,148.367,1,169.135;1,166.13,1,292.089;1,172.642,1,236.202;1,190.663,1,244.159;2.756,172.664;-142.701,88.706;-108.877,59.901;365.211,537.285;836.51,891.782;1,247.278,1,261.056;838.532,988.231;1,112.387,1,222.402;1,210.015,1,231.02;1,128.286,1,279.422;1,170.407,1,190.44;1,158.398,1,244.27;
21.294:-91.405,230.165;1,107.362,1,178.18;-71.613,159.139;-43.138,163.464;850.77,934.152;-154.007,38.275;823.181,937.632;862.869,935.291;-75.605,25.168;896.03,959.719;887.016,907.344;1,172.233,1,196.177;-195.917,105.713;-36.444,227.565;-53.757,182.986;791.392,975.54;-127.883,152.765;858.817,991.127;-156.157,117.344;881.721,964.657;-182.874,152.061;-35.382,104.662;803.211,905.831;-147.016,179.795;1,207.254,1,280.667;1,107.174,1,255.934;837.458,943.936;1,135.163,1,219.623;1,211.321,1,179.333;-104.615,195.923;-110.888,115.299;944.916,890.489;-81.111,132.807;563.501,432.524;1,145.532,1,169.224;1,163.304,1,291.847;1,169.809,1,236.321;1,187.829,1,244.26;3.937,175.243;-141.426,91.239;-107.338,62.283;367.501,535.612;833.694,891.449;1,244.442,1,260.999;835.841,989.123;1,109.575,1,222.762;1,207.268,1,230.318;1,125.454,1,279.278;1,167.679,1,189.672;1,155.583,1,243.928;
